"GeneName","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KLF10",3111.33954419471,4.67729518926183,0.0817557009728025,57.2106303732607,0,0
"KIF5B",13960.931732592,1.721639595233,0.0540612232418634,31.8461087632181,1.49015301207953e-222,1.61681601810629e-218
"JUN",7949.73609366285,1.45739039324597,0.0504909403821157,28.8643939331775,3.34295995887163e-183,2.41807437025048e-179
"NES",7910.32186731161,1.25506126668225,0.0463351787077698,27.0865744275588,1.41730182243584e-161,7.68886238671444e-158
"AEN",1034.59770627308,2.69036711082918,0.104370393078989,25.7771100736687,1.60150545427143e-146,6.950533671538e-143
"NR1D1",452.427269007817,4.7954855505889,0.194595300508657,24.6433780160871,4.33370547300273e-134,1.56735681273599e-130
"TCHH",988.634619468314,2.5501471039978,0.116586774540785,21.8733824144495,4.65736390742363e-106,1.44378281130132e-102
"LHX9",1755.2689571118,-1.65539943154444,0.0850396744943013,-19.466201409971,2.1245420867483e-84,5.12250703138202e-81
"NPTX2",3188.35047377159,1.23360522827596,0.0633654508718724,19.4681046422341,2.0470679883839e-84,5.12250703138202e-81
"EDA2R",448.880832708065,2.96155119323327,0.158246541786694,18.7147924990692,3.75079361040543e-78,8.13922213457979e-75
"ATF3",750.733301281713,2.18752468713029,0.117625977713288,18.5972922789416,3.37952111767663e-77,6.11130068779858e-74
"TINCR",439.527206948831,2.89725935914024,0.159637039037252,18.1490422060769,1.3065929102668e-73,2.02521901091355e-70
"DUSP6",2884.11670137122,1.14604367618177,0.0650031182062516,17.6305953899847,1.43448479385765e-69,1.83107764863006e-66
"TNFRSF10B",1591.91663871527,1.46604526316455,0.0869132466148372,16.867915079291,7.74833115140354e-64,8.40693929927284e-61
"CALB1",1508.13594351649,-1.48316967827385,0.0882765582307553,-16.8013990123725,2.38355079485189e-63,2.46300248801362e-60
"CDKN1A",709.05067076011,2.18816351012526,0.131313503786197,16.6636594640564,2.40827648425138e-62,2.37543635037523e-59
"MIR4435-2HG",476.061767391918,2.17101065880928,0.13176624402819,16.4762278444,5.43733116756805e-61,4.91625359734278e-58
"PPM1D",1077.46678336761,1.53408408373006,0.0966551909795455,15.8717195443202,9.94777011726511e-57,7.70952184088046e-54
"CRY1",1422.73351572476,1.27087578110702,0.0829171903907027,15.3270482890061,5.04391416121756e-53,3.53073991285229e-50
"CSRNP1",579.540110549426,1.92624036674813,0.126655277484582,15.208528258782,3.10444080528915e-52,2.1051989210867e-49
"H2AJ",508.879986955595,1.95785941898644,0.132286766898004,14.8001154227013,1.46231474961979e-49,9.06635144764267e-47
"CDH20",366.980785664173,-2.3506351821857,0.159100253909278,-14.774553304774,2.13769767864128e-49,1.28855665629211e-46
"FOSL2",590.712860593948,1.97654576001846,0.134845460315593,14.6578591180789,1.1999718558758e-48,7.03767277635265e-46
"FOS",1900.90801956628,1.12257163223483,0.078643754223216,14.2741358588836,3.17195242794794e-46,1.8113517812229e-43
"RGS8",1291.07699005708,-1.22676359030151,0.0869825689573895,-14.103556666652,3.6110181834561e-45,2.00920755335891e-42
"BBC3",752.607476596293,1.56332926425003,0.111101735554904,14.071150702029,5.71321437412029e-45,3.09941879796026e-42
"CHST3",197.283849027044,3.17891452817646,0.226647257275007,14.0258239450887,1.08346434754629e-44,5.59789912898917e-42
"HRK",608.383597700778,1.56953211466392,0.114288648153639,13.7330534573652,6.43627285156682e-43,3.03624175823913e-40
"ALOXE3",288.805836183074,2.59290915950705,0.190417751387223,13.6169508389701,3.17551493831732e-42,1.46614200343587e-39
"NR1D2",900.050986205029,1.54481896673703,0.114855124156131,13.4501527736546,3.07236876419512e-41,1.30726278790263e-38
"DIO3",171.464524933166,3.25882614046877,0.245079339455881,13.2970251499124,2.4086229018717e-40,9.86172018313506e-38
"GPRC5C",573.657195996985,1.96903431800832,0.149300363558412,13.188409398869,1.02321410000902e-39,4.03704472185377e-37
"CACNG5",1290.12907712709,-1.14887241942012,0.087873077667088,-13.0742253477531,4.62248905399965e-39,1.72944849089297e-36
"KCNQ3",1463.66126307119,-1.08150129993643,0.083616308613248,-12.9340952485563,2.89005216598598e-38,1.01151825809509e-35
"LMO3",938.400202162962,-1.51415293156135,0.117818770561974,-12.8515424523539,8.43121597427865e-38,2.90408550225153e-35
"ECM1",1253.87656933876,1.37557890803072,0.107337591618981,12.8154441261702,1.34366801383892e-37,4.41781756065221e-35
"SNHG1",1457.37915261537,1.07244203084089,0.0845457453737837,12.6847545798968,7.1838515658038e-37,2.22699398539918e-34
"HLF",201.553942303981,3.11224971043592,0.249338295432384,12.4820365240682,9.35625407923574e-36,2.74365829080291e-33
"PAPPA2",746.218757132719,-1.36995652518006,0.110941843804947,-12.3484203813004,4.96772458029999e-35,1.3645521948419e-32
"CTNNAL1",434.424448816425,1.68516802072576,0.138301286244743,12.1847602902523,3.74753580945227e-34,9.91725939818467e-32
"PLEKHD1",1495.82646626485,-1.02698234101754,0.084758337616659,-12.1165937168604,8.62707139378117e-34,2.15180976143737e-31
"FRAS1",845.348000328075,-1.21443909940641,0.100318357955969,-12.1058510540956,9.83440717239055e-34,2.42507540500994e-31
"EPHA7",806.650628155201,-1.41971477312546,0.12483584311164,-11.3726533801339,5.72212165706964e-30,1.14972259220751e-27
"GADD45B",108.056124737011,3.77808195313651,0.337423466540208,11.1968559622581,4.22461578774248e-29,8.34328459203276e-27
"IER2",738.552066007358,1.21909331802754,0.109831795956241,11.0996392930992,1.25951173610669e-28,2.39749163802765e-26
"TENT5A",1392.02187809194,1.08017012978997,0.097714096486197,11.0543940806182,2.0874155021802e-28,3.83872172858562e-26
"DOCK10",894.449033212012,-1.03296451540941,0.0959575770509001,-10.764804064003,5.04687943742175e-27,8.76138270336415e-25
"HMGB2",621.031702905048,1.2418594463224,0.116574206818075,10.6529521428393,1.68921478841946e-26,2.75608728636859e-24
"RPS27L",820.183759863861,1.07541694460198,0.101241514074371,10.6222921934178,2.34725403783312e-26,3.77299352747991e-24
