"GeneName","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SPOCK2",34261.2599864986,-1.8319723535717,0.0583496012593061,-31.3964845351796,2.25976384399948e-216,4.00339762602948e-212
"PSAP",27558.4920101466,-1.88767049595546,0.0720602668549517,-26.1957189217063,2.97327721240659e-151,2.63372895474975e-147
"ARHGDIA",4810.80106534634,-1.92739492669171,0.0762320316498342,-25.2832685287078,4.88013010674822e-141,2.88187949903838e-137
"ESYT1",2063.09497174573,-1.72371419137708,0.081582810113614,-21.1283993402114,4.36080969485735e-99,1.28760174256821e-95
"GALNT17",1881.28104012192,-1.69673434347558,0.0941705672579907,-18.0176714750713,1.41578284667471e-72,2.78688987907658e-69
"RAB31",800.323383864872,-1.88538483184845,0.114106555706527,-16.5230193845961,2.50535411747883e-61,2.21924267726274e-58
"TMEM233",583.46263786246,-2.17192200743447,0.133977510445256,-16.2110939382019,4.21007446037883e-59,3.55169900667006e-56
"GAL",473.941272599228,-2.65388747991123,0.173816444800028,-15.2683336893955,1.24309113110131e-52,7.3408674928636e-50
"SPHK2",1159.14508929306,-1.53812205013417,0.104017347320434,-14.7871685806009,1.77254951462237e-49,9.23602564736764e-47
"TH",231.808914359022,-3.13532627485654,0.213675571644156,-14.6733023842236,9.55777799942906e-49,4.70348875105236e-46
"PAPPA2",1532.41523772119,-1.81232804043049,0.124155894258117,-14.5971969455007,2.92631798934617e-48,1.36428024998044e-45
"ECM1",595.857203520183,-2.49965893137035,0.172965101740196,-14.4518108347948,2.44180636889612e-47,1.0060242239852e-44
"HSPB1",827.664475317635,-1.5356713957301,0.111225487810426,-13.8068299448371,2.31810250594742e-43,8.38112326436008e-41
"HSD17B10",968.160118970536,-1.7153355227323,0.125537159877309,-13.663966306142,1.66653495703792e-42,5.90486665977677e-40
"UST",859.891232058285,-1.59012793193228,0.118815816983865,-13.3831334269932,7.58797481871592e-41,2.44415567069766e-38
"SORCS1",1011.60629180891,-1.50036206788523,0.11600618814828,-12.9334658075952,2.91381641561945e-38,8.06580806548658e-36
