"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection","intersection_gene","intersection_gene_id","term"
"query_1",TRUE,0.000806169886867265,1,1,1,1,1,"CORUM:5543","CORUM","CCNB1-CDC2 complex",3383,1720,"CORUM","CDK1","CDK1","ENSG00000170312","CORUM - CCNB1-CDC2 complex"
"query_1",TRUE,0.000806169886867265,2,1,1,1,0.5,"CORUM:5550","CORUM","CDK1-CCNB1-CCNF complex",3383,1726,"CORUM","CDK1","CDK1","ENSG00000170312","CORUM - CDK1-CCNB1-CCNF complex"
"query_1",TRUE,0.000806169886867265,2,1,1,1,0.5,"CORUM:5551","CORUM","CDC2-CCNB1-PTCH1 complex",3383,1727,"CORUM","CDK1","CDK1","ENSG00000170312","CORUM - CDC2-CCNB1-PTCH1 complex"
"query_1",TRUE,0.000806169886867265,2,1,1,1,0.5,"CORUM:5557","CORUM","CDC2-CCNA2 complex",3383,1729,"CORUM","CDK1","CDK1","ENSG00000170312","CORUM - CDC2-CCNA2 complex"
"query_1",TRUE,0.000806169886867265,2,1,1,1,0.5,"CORUM:5544","CORUM","CDC2-PCNA-CCNB1-GADD45A complex",3383,1721,"CORUM","CDK1","CDK1","ENSG00000170312","CORUM - CDC2-PCNA-CCNB1-GADD45A complex"
"query_1",TRUE,0.000806169886867265,2,1,1,1,0.5,"CORUM:5559","CORUM","CDC2-CCNA2-CDK2 complex",3383,1731,"CORUM","CDK1","CDK1","ENSG00000170312","CORUM - CDC2-CCNA2-CDK2 complex"
"query_1",TRUE,0.000806169886867265,2,1,1,1,0.5,"CORUM:5643","CORUM","ESPL1-CDC2 complex",3383,1753,"CORUM","CDK1","CDK1","ENSG00000170312","CORUM - ESPL1-CDC2 complex"
"query_1",TRUE,0.000806169886867265,2,1,1,1,0.5,"CORUM:5545","CORUM","CDC2-PCNA-CCNB1-GADD45B complex",3383,1722,"CORUM","CDK1","CDK1","ENSG00000170312","CORUM - CDC2-PCNA-CCNB1-GADD45B complex"
"query_1",TRUE,0.000806169886867265,2,1,1,1,0.5,"CORUM:5546","CORUM","CDC2-PCNA-CCNB1-GADD45G complex",3383,1723,"CORUM","CDK1","CDK1","ENSG00000170312","CORUM - CDC2-PCNA-CCNB1-GADD45G complex"
"query_1",TRUE,0.000806169886867265,2,1,1,1,0.5,"CORUM:243","CORUM","RalBP1-CDC2-CCNB1 complex",3383,132,"CORUM","CDK1","CDK1","ENSG00000170312","CORUM - RalBP1-CDC2-CCNB1 complex"
