"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection","intersection_gene","intersection_gene_id","term"
"query_1",TRUE,0.00125975320570856,6515,108,58,0.537037037037037,0.00890253261703761,"GO:0023052","GO:BP","signaling",21026,6607,"IDA IBA IEA,HMP IEA,TAS,IEA,IBA IEA,IBA NAS IEA,IBA,IDA IMP IGI ISS IBA NAS IEA,IEA,IEA,IBA IEA,IEA,TAS IEA,IMP,IDA IBA,IDA IEA,IEA,TAS,IDA ISS,IEA,IMP IBA,IBA,IDA,IDA IMP ISS IBA IC IEA,IDA ISS IBA,ISS IEA,IBA IEA,TAS IEA,IEA,TAS NAS,IBA,IBA,IDA,IDA IEA,IDA ISS NAS IEA,IBA TAS IEA,ISS TAS IEA,IEA,IMP IBA,IDA IBA,ISS,IDA IBA,IEP IBA TAS NAS,IDA IEA,TAS,IEA,IBA,IDA IBA,IMP IEA,IDA,IMP TAS NAS,IDA IBA,IBA IEA,IDA IMP IBA TAS IEA,ISS IBA IEA,TAS,IDA IBA TAS IC,IDA ISS IBA IEA","GPR26,ECM1,MPZ,INHBE,ITGA8,IGFBP3,FCRLA,VEGFA,STC1,FOSL2,F2RL2,COL6A2,GABRR1,LCP1,TPD52L1,AQP1,ALDH1A2,PIP5K1B,ENPP1,IL22,TNFRSF12A,MYOF,KLF2,DRD1,TGFB2,NPAS4,TPBG,ITPKA,CA7,ARHGEF19,GABRE,PLPP2,CYP19A1,GADD45B,PLEK,VIPR2,CARTPT,CMTM7,RNF183,ESM1,MYCBPAP,UCN2,IL31RA,KLF4,BIRC3,ASB5,SEMA3G,TCIM,CAPN3,SERPINF2,PLAUR,DERL3,GNAT3,GLI1,ADCY4,DAPP1,IL12RB1,CER1","GPR26,ECM1,MPZ,INHBE,ITGA8,IGFBP3,FCRLA,VEGFA,STC1,FOSL2,F2RL2,COL6A2,GABRR1,LCP1,TPD52L1,AQP1,ALDH1A2,PIP5K1B,ENPP1,IL22,TNFRSF12A,MYOF,KLF2,DRD1,TGFB2,NPAS4,TPBG,ITPKA,CA7,ARHGEF19,GABRE,PLPP2,CYP19A1,GADD45B,PLEK,VIPR2,CARTPT,CMTM7,RNF183,ESM1,MYCBPAP,UCN2,IL31RA,KLF4,BIRC3,ASB5,SEMA3G,TCIM,CAPN3,SERPINF2,PLAUR,DERL3,GNAT3,GLI1,ADCY4,DAPP1,IL12RB1,CER1","ENSG00000154478,ENSG00000143369,ENSG00000158887,ENSG00000139269,ENSG00000077943,ENSG00000146674,ENSG00000132185,ENSG00000112715,ENSG00000159167,ENSG00000075426,ENSG00000164220,ENSG00000142173,ENSG00000146276,ENSG00000136167,ENSG00000111907,ENSG00000240583,ENSG00000128918,ENSG00000107242,ENSG00000197594,ENSG00000127318,ENSG00000006327,ENSG00000138119,ENSG00000127528,ENSG00000184845,ENSG00000092969,ENSG00000174576,ENSG00000146242,ENSG00000137825,ENSG00000168748,ENSG00000142632,ENSG00000102287,ENSG00000141934,ENSG00000137869,ENSG00000099860,ENSG00000115956,ENSG00000106018,ENSG00000164326,ENSG00000153551,ENSG00000165188,ENSG00000164283,ENSG00000136449,ENSG00000145040,ENSG00000164509,ENSG00000136826,ENSG00000023445,ENSG00000164122,ENSG00000010319,ENSG00000176907,ENSG00000092529,ENSG00000167711,ENSG00000011422,ENSG00000099958,ENSG00000214415,ENSG00000111087,ENSG00000129467,ENSG00000070190,ENSG00000096996,ENSG00000147869","GO:BP - signaling"
"query_1",TRUE,0.00125975320570856,6540,108,58,0.537037037037037,0.00886850152905199,"GO:0007154","GO:BP","cell communication",21026,2705,"IDA IBA IEA,HMP IEA,TAS,IEA,IBA IEA,IBA NAS IEA,IBA,IDA IMP IGI ISS IBA NAS IEA,IEA,IEA,IBA IEA,IEA,TAS IEA,IMP,IDA IBA,IDA IEA,IEA,TAS,IDA ISS,IEA,IMP IBA,IBA,IDA,IDA IMP ISS IBA IC IEA,IDA ISS IBA,ISS IEA,IBA IEA,TAS IEA,IEA,TAS NAS,IBA,IBA,IDA,IDA IEA,IDA ISS NAS IEA,IBA TAS IEA,IDA ISS TAS IEA,IEA,IMP IBA,IDA IBA,ISS,IDA IBA,IEP IBA TAS NAS,IDA IEA,TAS,IEA,IBA,IDA IBA,IMP IEA,IDA,IMP TAS NAS,IDA IBA,IBA IEA,IDA IMP IBA TAS IEA,ISS IBA IEA,TAS,IDA IBA TAS IC,IDA ISS IBA IEA","GPR26,ECM1,MPZ,INHBE,ITGA8,IGFBP3,FCRLA,VEGFA,STC1,FOSL2,F2RL2,COL6A2,GABRR1,LCP1,TPD52L1,AQP1,ALDH1A2,PIP5K1B,ENPP1,IL22,TNFRSF12A,MYOF,KLF2,DRD1,TGFB2,NPAS4,TPBG,ITPKA,CA7,ARHGEF19,GABRE,PLPP2,CYP19A1,GADD45B,PLEK,VIPR2,CARTPT,CMTM7,RNF183,ESM1,MYCBPAP,UCN2,IL31RA,KLF4,BIRC3,ASB5,SEMA3G,TCIM,CAPN3,SERPINF2,PLAUR,DERL3,GNAT3,GLI1,ADCY4,DAPP1,IL12RB1,CER1","GPR26,ECM1,MPZ,INHBE,ITGA8,IGFBP3,FCRLA,VEGFA,STC1,FOSL2,F2RL2,COL6A2,GABRR1,LCP1,TPD52L1,AQP1,ALDH1A2,PIP5K1B,ENPP1,IL22,TNFRSF12A,MYOF,KLF2,DRD1,TGFB2,NPAS4,TPBG,ITPKA,CA7,ARHGEF19,GABRE,PLPP2,CYP19A1,GADD45B,PLEK,VIPR2,CARTPT,CMTM7,RNF183,ESM1,MYCBPAP,UCN2,IL31RA,KLF4,BIRC3,ASB5,SEMA3G,TCIM,CAPN3,SERPINF2,PLAUR,DERL3,GNAT3,GLI1,ADCY4,DAPP1,IL12RB1,CER1","ENSG00000154478,ENSG00000143369,ENSG00000158887,ENSG00000139269,ENSG00000077943,ENSG00000146674,ENSG00000132185,ENSG00000112715,ENSG00000159167,ENSG00000075426,ENSG00000164220,ENSG00000142173,ENSG00000146276,ENSG00000136167,ENSG00000111907,ENSG00000240583,ENSG00000128918,ENSG00000107242,ENSG00000197594,ENSG00000127318,ENSG00000006327,ENSG00000138119,ENSG00000127528,ENSG00000184845,ENSG00000092969,ENSG00000174576,ENSG00000146242,ENSG00000137825,ENSG00000168748,ENSG00000142632,ENSG00000102287,ENSG00000141934,ENSG00000137869,ENSG00000099860,ENSG00000115956,ENSG00000106018,ENSG00000164326,ENSG00000153551,ENSG00000165188,ENSG00000164283,ENSG00000136449,ENSG00000145040,ENSG00000164509,ENSG00000136826,ENSG00000023445,ENSG00000164122,ENSG00000010319,ENSG00000176907,ENSG00000092529,ENSG00000167711,ENSG00000011422,ENSG00000099958,ENSG00000214415,ENSG00000111087,ENSG00000129467,ENSG00000070190,ENSG00000096996,ENSG00000147869","GO:BP - cell communication"
"query_1",TRUE,0.00302625325829285,12336,108,86,0.796296296296296,0.00697146562905318,"GO:0050789","GO:BP","regulation of biological process",21026,13086,"IDA IBA IEA,IDA HMP IBA IEA,TAS,IEA,IBA IEA,IDA IMP IGI IBA NAS IEA,IEA,IBA,IDA IMP IGI ISS IBA TAS NAS IEA,IDA IEA,IDA IBA TAS NAS IEA,IBA IEA,ISS IEA,IEA,TAS IEA,IDA IMP,IBA NAS IEA,IDA IBA,IDA IMP IEA,IDA IEA,IDA IMP IBA TAS IEA,TAS,ISS IBA IEA,IDA IBA IEA,IDA ISS IBA IC,ISS IEA,IBA TAS IEA,IDA ISS IBA IEA,IBA IEA,IDA IMP IBA IEA,IBA,IDA IMP IGI IBA IEA,IDA IMP ISS IBA IC IEA,IDA ISS IEA,IDA IMP ISS IBA IEA,IDA ISS IBA IEA,IMP ISS IEA,IBA IEA,IDA IMP IBA NAS IEA,ISS IEA,TAS IEA,IDA ISS IEA,IEA,IDA,IDA TAS NAS,IGI IBA TAS NAS,IDA IBA,IBA,IDA IEA,IDA IBA IEA,IDA ISS NAS IEA,IBA TAS IEA,IDA IMP ISS IBA TAS IEA,IEA,IBA,IEA,IMP IBA,IMP ISS IBA IEA,IDA IBA,IBA,ISS,IMP,IDA,IDA IBA,IDA IEP IBA TAS NAS,IDA IMP IGI ISS IBA TAS NAS IEA,IDA IMP IBA TAS IEA,IBA IEA,ISS IBA IEA,IDA IBA IEA,IDA IMP ISS IBA IEA,IDA ISS TAS IEA,ISS IEA,IDA IMP TAS NAS,IDA IMP IBA,IEA,IBA IEA,ISS,IDA ISS IBA IEA,ISS,ISS,IDA IMP IBA TAS IEA,ISS IBA IEA,TAS,IDA IMP ISS IBA TAS IC,IDA IMP ISS IBA IEA","GPR26,ECM1,MPZ,INHBE,ITGA8,IGFBP3,DDN,FCRLA,VEGFA,STC1,FOSL2,F2RL2,LHFPL2,COL6A2,GABRR1,LCP1,POU5F1B,TPD52L1,AQP1,ALDH1A2,ARID5A,PIP5K1B,STAC2,THBS2,ENPP1,IL22,TNFRSF9,BHLHE41,KANK4,TNFRSF12A,MYOF,KLF2,DRD1,KCNS1,TGFB2,NPAS4,PIWIL2,TPBG,TFEB,MLIP,ITPKA,ABCA13,CA7,TRPC6,THBD,ARHGEF19,GABRE,PLPP2,CYP19A1,GADD45B,PLEK,VIPR2,CARTPT,CMTM7,PTP4A1,RTEL1-TNFRSF6B,RNF183,PACSIN3,ESM1,TCF24,MYCBPAP,PSMB8,MMP1,UCN2,IL31RA,KLF4,BIRC3,ASB5,SEMA3G,TCIM,CAPN3,SERPINF2,MEDAG,PLAUR,DERL3,SPINK7,GNAT3,ROPN1,PDCD1,MGARP,SPINK13,GLI1,ADCY4,DAPP1,IL12RB1,CER1","GPR26,ECM1,MPZ,INHBE,ITGA8,IGFBP3,DDN,FCRLA,VEGFA,STC1,FOSL2,F2RL2,LHFPL2,COL6A2,GABRR1,LCP1,POU5F1B,TPD52L1,AQP1,ALDH1A2,ARID5A,PIP5K1B,STAC2,THBS2,ENPP1,IL22,TNFRSF9,BHLHE41,KANK4,TNFRSF12A,MYOF,KLF2,DRD1,KCNS1,TGFB2,NPAS4,PIWIL2,TPBG,TFEB,MLIP,ITPKA,ABCA13,CA7,TRPC6,THBD,ARHGEF19,GABRE,PLPP2,CYP19A1,GADD45B,PLEK,VIPR2,CARTPT,CMTM7,PTP4A1,RTEL1-TNFRSF6B,RNF183,PACSIN3,ESM1,TCF24,MYCBPAP,PSMB8,MMP1,UCN2,IL31RA,KLF4,BIRC3,ASB5,SEMA3G,TCIM,CAPN3,SERPINF2,MEDAG,PLAUR,DERL3,SPINK7,GNAT3,ROPN1,PDCD1,MGARP,SPINK13,GLI1,ADCY4,DAPP1,IL12RB1,CER1","ENSG00000154478,ENSG00000143369,ENSG00000158887,ENSG00000139269,ENSG00000077943,ENSG00000146674,ENSG00000181418,ENSG00000132185,ENSG00000112715,ENSG00000159167,ENSG00000075426,ENSG00000164220,ENSG00000145685,ENSG00000142173,ENSG00000146276,ENSG00000136167,ENSG00000212993,ENSG00000111907,ENSG00000240583,ENSG00000128918,ENSG00000196843,ENSG00000107242,ENSG00000141750,ENSG00000186340,ENSG00000197594,ENSG00000127318,ENSG00000049249,ENSG00000123095,ENSG00000132854,ENSG00000006327,ENSG00000138119,ENSG00000127528,ENSG00000184845,ENSG00000124134,ENSG00000092969,ENSG00000174576,ENSG00000197181,ENSG00000146242,ENSG00000112561,ENSG00000146147,ENSG00000137825,ENSG00000179869,ENSG00000168748,ENSG00000137672,ENSG00000178726,ENSG00000142632,ENSG00000102287,ENSG00000141934,ENSG00000137869,ENSG00000099860,ENSG00000115956,ENSG00000106018,ENSG00000164326,ENSG00000153551,ENSG00000112245,ENSG00000026036,ENSG00000165188,ENSG00000165912,ENSG00000164283,ENSG00000261787,ENSG00000136449,ENSG00000204264,ENSG00000196611,ENSG00000145040,ENSG00000164509,ENSG00000136826,ENSG00000023445,ENSG00000164122,ENSG00000010319,ENSG00000176907,ENSG00000092529,ENSG00000167711,ENSG00000102802,ENSG00000011422,ENSG00000099958,ENSG00000145879,ENSG00000214415,ENSG00000065371,ENSG00000188389,ENSG00000137463,ENSG00000214510,ENSG00000111087,ENSG00000129467,ENSG00000070190,ENSG00000096996,ENSG00000147869","GO:BP - regulation of biological process"
"query_1",TRUE,0.00409593443830824,568,108,13,0.12037037037037,0.022887323943662,"GO:0009611","GO:BP","response to wounding",21026,3525,"IMP,TAS IEA,IEA,IDA,ISS,IEP ISS,IDA TAS NAS IEA,IEA,HMP ISS IEA,IEA,IDA TAS IEA,TAS NAS,IEA","VEGFA,F2RL2,AQP1,TNFRSF12A,MYOF,TGFB2,THBD,ARHGEF19,PLEK,KLF4,SERPINF2,PLAUR,GLI1","VEGFA,F2RL2,AQP1,TNFRSF12A,MYOF,TGFB2,THBD,ARHGEF19,PLEK,KLF4,SERPINF2,PLAUR,GLI1","ENSG00000112715,ENSG00000164220,ENSG00000240583,ENSG00000006327,ENSG00000138119,ENSG00000092969,ENSG00000178726,ENSG00000142632,ENSG00000115956,ENSG00000136826,ENSG00000167711,ENSG00000011422,ENSG00000111087","GO:BP - response to wounding"
"query_1",TRUE,0.00409593443830824,12743,108,87,0.805555555555556,0.00682727772110178,"GO:0065007","GO:BP","biological regulation",21026,15666,"IDA IBA IEA,IDA HMP IBA IEA,TAS,IEA,IBA IEA,IDA IMP IGI IBA NAS IEA,IEA,IBA,IDA IMP IGI ISS IBA TAS NAS IEA,IDA IEA,IDA IBA TAS NAS IEA,IBA TAS IEA,ISS IEA,IEA,TAS IEA,IDA IMP,IBA NAS IEA,IDA IBA,IDA IMP IEP IBA TAS IEA,IDA IMP ISS IEA,IDA IMP IBA TAS IEA,TAS,ISS IBA IEA,IDA IBA IEA,IDA ISS IBA IC,ISS IEA,IBA TAS IEA,IDA ISS IBA IEA,IBA IEA,IDA IMP IBA IEA,IBA,IDA IMP IGI IBA IEA,IDA IMP ISS IBA IC IEA,IDA ISS IBA IEA,IDA IMP ISS IBA IEA,IDA ISS IBA IEA,IMP ISS IEA,IBA IEA,IDA IMP IBA NAS IEA,ISS IEA,TAS IEA,IDA ISS IEA,IBA IEA,IDA IEA,IDA TAS NAS IEA,IGI IBA TAS NAS,IDA IBA,IBA,IDA TAS IEA,IDA IBA IEA,IDA HMP ISS NAS IEA,IBA TAS IEA,IDA IMP ISS IBA TAS IEA,IEA,IBA,IEA,IMP IBA,IMP ISS IBA IEA,IDA IBA,IBA,IBA,ISS,IMP,IDA,IDA IBA,IDA IEP IBA TAS NAS,IDA IMP IGI ISS IBA TAS NAS IEA,IDA IMP IBA TAS IEA,IBA IEA,ISS IBA IEA,IDA IBA IEA,IDA IMP ISS IBA IEA,IDA ISS TAS IEA,ISS IEA,IDA IMP TAS NAS,IDA IMP IBA,IEA,IBA IEA,ISS,IDA ISS IBA IEA,ISS,ISS,IDA IMP IBA TAS IEA,ISS IBA IEA,TAS,IDA IMP ISS IBA TAS IC,IDA IMP ISS IBA IEA","GPR26,ECM1,MPZ,INHBE,ITGA8,IGFBP3,DDN,FCRLA,VEGFA,STC1,FOSL2,F2RL2,LHFPL2,COL6A2,GABRR1,LCP1,POU5F1B,TPD52L1,AQP1,ALDH1A2,ARID5A,PIP5K1B,STAC2,THBS2,ENPP1,IL22,TNFRSF9,BHLHE41,KANK4,TNFRSF12A,MYOF,KLF2,DRD1,KCNS1,TGFB2,NPAS4,PIWIL2,TPBG,TFEB,MLIP,ITPKA,ABCA13,CA7,TRPC6,THBD,ARHGEF19,GABRE,PLPP2,CYP19A1,GADD45B,PLEK,VIPR2,CARTPT,CMTM7,PTP4A1,RTEL1-TNFRSF6B,RNF183,PACSIN3,ESM1,TCF24,XKR5,MYCBPAP,PSMB8,MMP1,UCN2,IL31RA,KLF4,BIRC3,ASB5,SEMA3G,TCIM,CAPN3,SERPINF2,MEDAG,PLAUR,DERL3,SPINK7,GNAT3,ROPN1,PDCD1,MGARP,SPINK13,GLI1,ADCY4,DAPP1,IL12RB1,CER1","GPR26,ECM1,MPZ,INHBE,ITGA8,IGFBP3,DDN,FCRLA,VEGFA,STC1,FOSL2,F2RL2,LHFPL2,COL6A2,GABRR1,LCP1,POU5F1B,TPD52L1,AQP1,ALDH1A2,ARID5A,PIP5K1B,STAC2,THBS2,ENPP1,IL22,TNFRSF9,BHLHE41,KANK4,TNFRSF12A,MYOF,KLF2,DRD1,KCNS1,TGFB2,NPAS4,PIWIL2,TPBG,TFEB,MLIP,ITPKA,ABCA13,CA7,TRPC6,THBD,ARHGEF19,GABRE,PLPP2,CYP19A1,GADD45B,PLEK,VIPR2,CARTPT,CMTM7,PTP4A1,RTEL1-TNFRSF6B,RNF183,PACSIN3,ESM1,TCF24,XKR5,MYCBPAP,PSMB8,MMP1,UCN2,IL31RA,KLF4,BIRC3,ASB5,SEMA3G,TCIM,CAPN3,SERPINF2,MEDAG,PLAUR,DERL3,SPINK7,GNAT3,ROPN1,PDCD1,MGARP,SPINK13,GLI1,ADCY4,DAPP1,IL12RB1,CER1","ENSG00000154478,ENSG00000143369,ENSG00000158887,ENSG00000139269,ENSG00000077943,ENSG00000146674,ENSG00000181418,ENSG00000132185,ENSG00000112715,ENSG00000159167,ENSG00000075426,ENSG00000164220,ENSG00000145685,ENSG00000142173,ENSG00000146276,ENSG00000136167,ENSG00000212993,ENSG00000111907,ENSG00000240583,ENSG00000128918,ENSG00000196843,ENSG00000107242,ENSG00000141750,ENSG00000186340,ENSG00000197594,ENSG00000127318,ENSG00000049249,ENSG00000123095,ENSG00000132854,ENSG00000006327,ENSG00000138119,ENSG00000127528,ENSG00000184845,ENSG00000124134,ENSG00000092969,ENSG00000174576,ENSG00000197181,ENSG00000146242,ENSG00000112561,ENSG00000146147,ENSG00000137825,ENSG00000179869,ENSG00000168748,ENSG00000137672,ENSG00000178726,ENSG00000142632,ENSG00000102287,ENSG00000141934,ENSG00000137869,ENSG00000099860,ENSG00000115956,ENSG00000106018,ENSG00000164326,ENSG00000153551,ENSG00000112245,ENSG00000026036,ENSG00000165188,ENSG00000165912,ENSG00000164283,ENSG00000261787,ENSG00000275591,ENSG00000136449,ENSG00000204264,ENSG00000196611,ENSG00000145040,ENSG00000164509,ENSG00000136826,ENSG00000023445,ENSG00000164122,ENSG00000010319,ENSG00000176907,ENSG00000092529,ENSG00000167711,ENSG00000102802,ENSG00000011422,ENSG00000099958,ENSG00000145879,ENSG00000214415,ENSG00000065371,ENSG00000188389,ENSG00000137463,ENSG00000214510,ENSG00000111087,ENSG00000129467,ENSG00000070190,ENSG00000096996,ENSG00000147869","GO:BP - biological regulation"
"query_1",TRUE,0.00586755006447832,164,108,7,0.0648148148148148,0.0426829268292683,"GO:0035265","GO:BP","organ growth",21026,8864,"IEA,IDA,IEA,IDA,IEA,IDA,ISS IEA","ECM1,STC1,FOSL2,TGFB2,CYP19A1,GLI1,CER1","ECM1,STC1,FOSL2,TGFB2,CYP19A1,GLI1,CER1","ENSG00000143369,ENSG00000159167,ENSG00000075426,ENSG00000092969,ENSG00000137869,ENSG00000111087,ENSG00000147869","GO:BP - organ growth"
"query_1",TRUE,0.00586755006447832,433,108,11,0.101851851851852,0.0254041570438799,"GO:0042060","GO:BP","wound healing",21026,9856,"IMP,TAS IEA,IEA,IDA,ISS,ISS,IDA TAS NAS IEA,IEA,HMP ISS IEA,IDA TAS IEA,TAS NAS","VEGFA,F2RL2,AQP1,TNFRSF12A,MYOF,TGFB2,THBD,ARHGEF19,PLEK,SERPINF2,PLAUR","VEGFA,F2RL2,AQP1,TNFRSF12A,MYOF,TGFB2,THBD,ARHGEF19,PLEK,SERPINF2,PLAUR","ENSG00000112715,ENSG00000164220,ENSG00000240583,ENSG00000006327,ENSG00000138119,ENSG00000092969,ENSG00000178726,ENSG00000142632,ENSG00000115956,ENSG00000167711,ENSG00000011422","GO:BP - wound healing"
"query_1",TRUE,0.00586755006447832,2,108,2,0.0185185185185185,1,"GO:0097533","GO:BP","cellular stress response to acid chemical",21026,18450,"IDA,IMP","VEGFA,KLF2","VEGFA,KLF2","ENSG00000112715,ENSG00000127528","GO:BP - cellular stress response to acid chemical"
"query_1",TRUE,0.00586755006447832,8999,108,68,0.62962962962963,0.00755639515501722,"GO:0050896","GO:BP","response to stimulus",21026,13167,"IDA IBA IEA,HMP IEA,IEA,IBA IEA,IBA NAS IEA,IBA,IDA IMP IGI ISS IBA NAS IEA,IEA,IEA,IBA TAS IEA,IEA,IDA IMP,IDA IBA,IDA IMP IEP IBA IEA,IDA IMP IEA,IDA IEA,TAS,IDA ISS IEA,ISS NAS IEA,IDA IMP IBA,ISS,IDA IMP IEA,TAS IEA,IDA IMP ISS IBA IEA,IDA IMP IEP ISS IBA,ISS IEA,IBA IEA,IDA ISS IEA,ISS IEA,IDA TAS,IDA TAS NAS IEA,TAS NAS IEA,IBA,IBA IEA,IDA IEA,IDA HMP ISS NAS IEA,IBA TAS IEA,ISS IBA TAS IEA,IEA,IEA,IEA,IDA IMP IBA,IDA IBA,IDA,IDA IBA,IEP IBA TAS NAS IEA,IDA IMP TAS IEA,IEP IEA,TAS,IEA,IBA,IDA IBA,IBA,IMP ISS IEA,IDA TAS IEA,IMP TAS NAS,IEP IEA,IDA IMP IBA TAS NAS IEA,IEA,IBA IEA,IDA ISS IBA TAS IEA,ISS,IDA IMP IBA TAS IEA,ISS IBA IEA,IBA,TAS,IDA ISS IBA TAS IC,IDA ISS IBA IEA","GPR26,ECM1,INHBE,ITGA8,IGFBP3,FCRLA,VEGFA,STC1,FOSL2,F2RL2,COL6A2,LCP1,TPD52L1,AQP1,ALDH1A2,ARID5A,PIP5K1B,ENPP1,IL22,TNFRSF12A,MYOF,KLF2,GPX7,DRD1,TGFB2,NPAS4,TPBG,TFEB,MLIP,ITPKA,THBD,ARHGEF19,PLPP2,CYP19A1,GADD45B,PLEK,VIPR2,CARTPT,CMTM7,RTEL1-TNFRSF6B,OTC,RNF183,ESM1,MMP1,UCN2,IL31RA,KLF4,AQP9,BIRC3,ASB5,SEMA3G,TCIM,PKD1L2,CAPN3,SERPINF2,PLAUR,ITIH4,DERL3,SPINK7,GNAT3,PDCD1,MGARP,GLI1,ADCY4,RNASE1,DAPP1,IL12RB1,CER1","GPR26,ECM1,INHBE,ITGA8,IGFBP3,FCRLA,VEGFA,STC1,FOSL2,F2RL2,COL6A2,LCP1,TPD52L1,AQP1,ALDH1A2,ARID5A,PIP5K1B,ENPP1,IL22,TNFRSF12A,MYOF,KLF2,GPX7,DRD1,TGFB2,NPAS4,TPBG,TFEB,MLIP,ITPKA,THBD,ARHGEF19,PLPP2,CYP19A1,GADD45B,PLEK,VIPR2,CARTPT,CMTM7,RTEL1-TNFRSF6B,OTC,RNF183,ESM1,MMP1,UCN2,IL31RA,KLF4,AQP9,BIRC3,ASB5,SEMA3G,TCIM,PKD1L2,CAPN3,SERPINF2,PLAUR,ITIH4,DERL3,SPINK7,GNAT3,PDCD1,MGARP,GLI1,ADCY4,RNASE1,DAPP1,IL12RB1,CER1","ENSG00000154478,ENSG00000143369,ENSG00000139269,ENSG00000077943,ENSG00000146674,ENSG00000132185,ENSG00000112715,ENSG00000159167,ENSG00000075426,ENSG00000164220,ENSG00000142173,ENSG00000136167,ENSG00000111907,ENSG00000240583,ENSG00000128918,ENSG00000196843,ENSG00000107242,ENSG00000197594,ENSG00000127318,ENSG00000006327,ENSG00000138119,ENSG00000127528,ENSG00000116157,ENSG00000184845,ENSG00000092969,ENSG00000174576,ENSG00000146242,ENSG00000112561,ENSG00000146147,ENSG00000137825,ENSG00000178726,ENSG00000142632,ENSG00000141934,ENSG00000137869,ENSG00000099860,ENSG00000115956,ENSG00000106018,ENSG00000164326,ENSG00000153551,ENSG00000026036,ENSG00000036473,ENSG00000165188,ENSG00000164283,ENSG00000196611,ENSG00000145040,ENSG00000164509,ENSG00000136826,ENSG00000103569,ENSG00000023445,ENSG00000164122,ENSG00000010319,ENSG00000176907,ENSG00000166473,ENSG00000092529,ENSG00000167711,ENSG00000011422,ENSG00000055955,ENSG00000099958,ENSG00000145879,ENSG00000214415,ENSG00000188389,ENSG00000137463,ENSG00000111087,ENSG00000129467,ENSG00000129538,ENSG00000070190,ENSG00000096996,ENSG00000147869","GO:BP - response to stimulus"
"query_1",TRUE,0.00586755006447832,7376,108,59,0.546296296296296,0.00799891540130152,"GO:0051716","GO:BP","cellular response to stimulus",21026,13719,"IDA IBA IEA,HMP IEA,IEA,IBA IEA,IBA NAS IEA,IBA,IDA IMP IGI ISS IBA NAS IEA,IEA,IEA,IBA IEA,IEA,IMP,IDA IBA,IDA IMP IEP,IEA,IDA IEA,TAS,IDA ISS,IEA,IMP IBA,IDA IMP IEA,TAS IEA,IDA IMP IBA IEA,IDA ISS IBA,ISS IEA,IBA IEA,IDA,IDA TAS,TAS NAS,IBA,IEA,IDA IEA,IDA ISS NAS IEA,IBA TAS IEA,ISS IBA TAS IEA,IEA,IEA,IDA IMP IBA,IDA IBA,IDA,IDA IBA,IEP IBA TAS NAS,IDA IMP IEA,IEP,TAS,IEA,IBA,IDA IBA,IMP ISS IEA,IDA,IMP TAS NAS,IDA IMP IBA TAS NAS,IBA IEA,ISS,IDA IMP IBA TAS IEA,ISS IBA IEA,TAS,IDA IBA TAS IC,IDA ISS IBA IEA","GPR26,ECM1,INHBE,ITGA8,IGFBP3,FCRLA,VEGFA,STC1,FOSL2,F2RL2,COL6A2,LCP1,TPD52L1,AQP1,ALDH1A2,ARID5A,PIP5K1B,ENPP1,IL22,TNFRSF12A,KLF2,GPX7,DRD1,TGFB2,NPAS4,TPBG,TFEB,ITPKA,ARHGEF19,PLPP2,CYP19A1,GADD45B,PLEK,VIPR2,CARTPT,CMTM7,RTEL1-TNFRSF6B,RNF183,ESM1,MMP1,UCN2,IL31RA,KLF4,AQP9,BIRC3,ASB5,SEMA3G,TCIM,CAPN3,SERPINF2,PLAUR,DERL3,GNAT3,MGARP,GLI1,ADCY4,DAPP1,IL12RB1,CER1","GPR26,ECM1,INHBE,ITGA8,IGFBP3,FCRLA,VEGFA,STC1,FOSL2,F2RL2,COL6A2,LCP1,TPD52L1,AQP1,ALDH1A2,ARID5A,PIP5K1B,ENPP1,IL22,TNFRSF12A,KLF2,GPX7,DRD1,TGFB2,NPAS4,TPBG,TFEB,ITPKA,ARHGEF19,PLPP2,CYP19A1,GADD45B,PLEK,VIPR2,CARTPT,CMTM7,RTEL1-TNFRSF6B,RNF183,ESM1,MMP1,UCN2,IL31RA,KLF4,AQP9,BIRC3,ASB5,SEMA3G,TCIM,CAPN3,SERPINF2,PLAUR,DERL3,GNAT3,MGARP,GLI1,ADCY4,DAPP1,IL12RB1,CER1","ENSG00000154478,ENSG00000143369,ENSG00000139269,ENSG00000077943,ENSG00000146674,ENSG00000132185,ENSG00000112715,ENSG00000159167,ENSG00000075426,ENSG00000164220,ENSG00000142173,ENSG00000136167,ENSG00000111907,ENSG00000240583,ENSG00000128918,ENSG00000196843,ENSG00000107242,ENSG00000197594,ENSG00000127318,ENSG00000006327,ENSG00000127528,ENSG00000116157,ENSG00000184845,ENSG00000092969,ENSG00000174576,ENSG00000146242,ENSG00000112561,ENSG00000137825,ENSG00000142632,ENSG00000141934,ENSG00000137869,ENSG00000099860,ENSG00000115956,ENSG00000106018,ENSG00000164326,ENSG00000153551,ENSG00000026036,ENSG00000165188,ENSG00000164283,ENSG00000196611,ENSG00000145040,ENSG00000164509,ENSG00000136826,ENSG00000103569,ENSG00000023445,ENSG00000164122,ENSG00000010319,ENSG00000176907,ENSG00000092529,ENSG00000167711,ENSG00000011422,ENSG00000099958,ENSG00000214415,ENSG00000137463,ENSG00000111087,ENSG00000129467,ENSG00000070190,ENSG00000096996,ENSG00000147869","GO:BP - cellular response to stimulus"
