"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection","intersection_gene","intersection_gene_id","term"
"query_1",TRUE,0.0220097848296177,3,35,2,0.0571428571428571,0.666666666666667,"CORUM:6801","CORUM","VEGFR2-S1PR3-ERK1/2-PKC-alpha complex",3383,2383,"CORUM,CORUM","KDR,S1PR3","KDR,S1PR3","ENSG00000128052,ENSG00000213694","CORUM - VEGFR2-S1PR3-ERK1/2-PKC-alpha complex"
"query_1",TRUE,0.0474257287745197,3,35,1,0.0285714285714286,0.333333333333333,"CORUM:6324","CORUM","NLRP2 inflammasome",3383,2054,"CORUM","NLRP2","NLRP2","ENSG00000022556","CORUM - NLRP2 inflammasome"
"query_1",TRUE,0.0474257287745197,3,35,1,0.0285714285714286,0.333333333333333,"CORUM:6283","CORUM","SIVA1-XIAP-TAK1 complex",3383,2028,"CORUM","SIVA1","SIVA1","ENSG00000184990","CORUM - SIVA1-XIAP-TAK1 complex"
"query_1",TRUE,0.0474257287745197,3,35,1,0.0285714285714286,0.333333333333333,"CORUM:6211","CORUM","RSG20-MT1-MT2 complex",3383,1976,"CORUM","MTNR1B","MTNR1B","ENSG00000134640","CORUM - RSG20-MT1-MT2 complex"
"query_1",TRUE,0.0474257287745197,3,35,1,0.0285714285714286,0.333333333333333,"CORUM:5622","CORUM","HSP90-CIP1-FKBPL complex",3383,1750,"CORUM","FKBPL","FKBPL","ENSG00000204315","CORUM - HSP90-CIP1-FKBPL complex"
"query_1",TRUE,0.0474257287745197,3,35,1,0.0285714285714286,0.333333333333333,"CORUM:6052","CORUM","BAG3-HSC70-HSPB8-CHIP complex",3383,1862,"CORUM","HSPB8","HSPB8","ENSG00000152137","CORUM - BAG3-HSC70-HSPB8-CHIP complex"
"query_1",TRUE,0.0474257287745197,2,35,1,0.0285714285714286,0.5,"CORUM:6390","CORUM","Endosomal targeting complex (VIPAS39-VPS33B)",3383,2093,"CORUM","VIPAS39","VIPAS39","ENSG00000151445","CORUM - Endosomal targeting complex (VIPAS39-VPS33B)"
"query_1",TRUE,0.0474257287745197,2,35,1,0.0285714285714286,0.5,"CORUM:5420","CORUM","HTR1A-EDG3 complex",3383,1681,"CORUM","S1PR3","S1PR3","ENSG00000213694","CORUM - HTR1A-EDG3 complex"
"query_1",TRUE,0.0474257287745197,2,35,1,0.0285714285714286,0.5,"CORUM:5391","CORUM","SERPINA1-CTSG complex",3383,1667,"CORUM","SERPINA1","SERPINA1","ENSG00000197249","CORUM - SERPINA1-CTSG complex"
"query_1",TRUE,0.0474257287745197,2,35,1,0.0285714285714286,0.5,"CORUM:6210","CORUM","MT1-MT2 complex",3383,1975,"CORUM","MTNR1B","MTNR1B","ENSG00000134640","CORUM - MT1-MT2 complex"
"query_1",TRUE,0.0474257287745197,3,35,1,0.0285714285714286,0.333333333333333,"CORUM:6586","CORUM","VEcad-VEGFR complex",3383,2236,"CORUM","KDR","KDR","ENSG00000128052","CORUM - VEcad-VEGFR complex"
"query_1",TRUE,0.0474257287745197,2,35,1,0.0285714285714286,0.5,"CORUM:6797","CORUM","LPAR2-SIVA1 complex",3383,2379,"CORUM","SIVA1","SIVA1","ENSG00000184990","CORUM - LPAR2-SIVA1 complex"
"query_1",TRUE,0.0474257287745197,2,35,1,0.0285714285714286,0.5,"CORUM:6795","CORUM","LPAR2-SIVA1 complex",3383,2377,"CORUM","SIVA1","SIVA1","ENSG00000184990","CORUM - LPAR2-SIVA1 complex"
"query_1",TRUE,0.0474257287745197,2,35,1,0.0285714285714286,0.5,"CORUM:6796","CORUM","SIVA1-S1PR4 complex",3383,2378,"CORUM","SIVA1","SIVA1","ENSG00000184990","CORUM - SIVA1-S1PR4 complex"
"query_1",TRUE,0.0474257287745197,3,35,1,0.0285714285714286,0.333333333333333,"CORUM:6799","CORUM","VEGFR2-S1PR1-ERK1/2-PKC-alpha complex",3383,2381,"CORUM","KDR","KDR","ENSG00000128052","CORUM - VEGFR2-S1PR1-ERK1/2-PKC-alpha complex"
"query_1",TRUE,0.0474257287745197,3,35,1,0.0285714285714286,0.333333333333333,"CORUM:6800","CORUM","VEGFR2-S1PR2-ERK1/2-PKC-alpha complex",3383,2382,"CORUM","KDR","KDR","ENSG00000128052","CORUM - VEGFR2-S1PR2-ERK1/2-PKC-alpha complex"
"query_1",TRUE,0.0474257287745197,3,35,1,0.0285714285714286,0.333333333333333,"CORUM:6802","CORUM","VEGFR2-S1PR5-ERK1/2-PKC-alpha complex",3383,2384,"CORUM","KDR","KDR","ENSG00000128052","CORUM - VEGFR2-S1PR5-ERK1/2-PKC-alpha complex"
"query_1",TRUE,0.0474257287745197,3,35,1,0.0285714285714286,0.333333333333333,"CORUM:7256","CORUM","ABCB1-PPP2R3C-TFPI2 complex",3383,2725,"CORUM","TFPI2","TFPI2","ENSG00000105825","CORUM - ABCB1-PPP2R3C-TFPI2 complex"
"query_1",TRUE,0.0474257287745197,2,35,1,0.0285714285714286,0.5,"CORUM:5388","CORUM","SERPINA1-ELA2 complex",3383,1665,"CORUM","SERPINA1","SERPINA1","ENSG00000197249","CORUM - SERPINA1-ELA2 complex"
