"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection"
"query_1",TRUE,1.12869554237909e-54,74,194,56,0.288659793814433,0.756756756756757,"CORUM:306","CORUM","Ribosome, cytoplasmic",3383,183,"CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM","RPS8,RPL29,RPS21,RPS6,RPL34,RPL37A,RPL7A,RPL23,RPL28,RPS23,RPS14,RPL27A,RPL36A,RPS3,RPS7,RPS19,RPL39,RPL23A,RPL6,RPL9,RPS24,RPS11,RPL31,RPL37,RPS27,RPS17,RPL11,RPS9,RPL18A,RPLP0,RPL5,RPS15A,RPS15,RPL17,RPL13A,RPL41,RPS29,RPS10,RPLP1,RPS20,RPL35,RPL4,RPS3A,RPL38,RPL26,RPS25,RPL21,RPL3,RPS28,RPL32,RPL36,RPL10A,RPL14,RPSA,RPS18,RPS4Y1"
"query_1",TRUE,3.51975392644249e-33,93,194,47,0.242268041237113,0.505376344086022,"CORUM:3055","CORUM","Nop56p-associated pre-rRNA complex",3383,1362,"CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM","RPS8,RPL29,RPS6,RPL37A,RPL7A,RPL23,RPL28,RPS23,RPS14,RPL27A,RPL36A,RPS7,RPL39,RPL23A,RPL6,RPL9,RPS24,RPS11,RPL31,RPS17,RPL11,RPS9,RPL18A,RPLP0,RPL5,RPS15A,RPS15,RPL17,RPL13A,RPS29,NAP1L1,RPLP1,RPL35,RPL4,RPS3A,RPL26,RPL21,EEF1A1,RPL3,RPL32,RPL36,RPL10A,RPL14,RPS18,IGF2BP1,HNRNPA1,ACTA2"
"query_1",TRUE,7.74130617483111e-30,43,194,32,0.164948453608247,0.744186046511628,"CORUM:308","CORUM","60S ribosomal subunit, cytoplasmic",3383,184,"CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM","RPL29,RPL34,RPL37A,RPL7A,RPL23,RPL28,RPL27A,RPL36A,RPL39,RPL23A,RPL6,RPL9,RPL31,RPL37,RPL11,RPL18A,RPLP0,RPL5,RPL17,RPL13A,RPL41,RPLP1,RPL35,RPL4,RPL38,RPL26,RPL21,RPL3,RPL32,RPL36,RPL10A,RPL14"
"query_1",TRUE,8.65294191300903e-23,31,194,24,0.123711340206186,0.774193548387097,"CORUM:305","CORUM","40S ribosomal subunit, cytoplasmic",3383,182,"CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM","RPS8,RPS21,RPS6,RPS23,RPS14,RPS3,RPS7,RPS19,RPS24,RPS11,RPS27,RPS17,RPS9,RPS15A,RPS15,RPS29,RPS10,RPS20,RPS3A,RPS25,RPS28,RPSA,RPS18,RPS4Y1"
"query_1",TRUE,1.57338844356215e-20,29,194,22,0.11340206185567,0.758620689655172,"CORUM:338","CORUM","40S ribosomal subunit, cytoplasmic",3383,199,"CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM","RPS8,RPS21,RPS6,RPS23,RPS14,RPS3,RPS7,RPS19,RPS24,RPS11,RPS17,RPS9,RPS15A,RPS15,RPS29,RPS10,RPS20,RPS3A,RPS25,RPS28,RPSA,RPS18"
"query_1",TRUE,5.25358035007433e-10,21,194,13,0.0670103092783505,0.619047619047619,"CORUM:5380","CORUM","TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",3383,1658,"CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM","RPL34,RPL37A,RPL7A,RPL28,RPL11,RPL18A,RPLP1,RPL21,RPL32,RPL36,RPL10A,RPL14,DICER1"
"query_1",TRUE,0.0351794828084874,13,194,5,0.0257731958762887,0.384615384615385,"CORUM:189","CORUM","BAF complex",3383,94,"CORUM,CORUM,CORUM,CORUM,CORUM","ACTG1,SMARCE1,ARID1A,SMARCD1,ARID1B"
"query_1",TRUE,2.5143239657892e-51,160,695,66,0.0949640287769784,0.4125,"GO:0002181","GO:BP","cytoplasmic translation",21017,729,"NAS IC,IBA NAS IC,IDA NAS IC,IDA NAS IC,NAS IC,NAS IC,NAS IC,NAS IC,NAS IC,IDA NAS IC,IMP NAS IC,NAS IC,NAS IC,IDA IC,NAS IC,NAS IC,NAS IC,IDA IC IEA,NAS IC,IDA IBA NAS IC,IBA NAS IC,IBA NAS IC,NAS IC,NAS IC,NAS IC,IDA IBA NAS IC,NAS IC,IC,NAS IC,IDA NAS IC,NAS IC,IDA NAS IC,IBA NAS IC,NAS IC,NAS IC,NAS IC,NAS IC,IBA NAS IC,IDA NAS IC,NAS IC,IDA NAS,IDA NAS IC,NAS IC,IBA NAS IC,NAS IC,NAS IC,NAS IC,NAS IC,NAS IC,IDA NAS IC,IBA IC,NAS IC,NAS IC,IC,NAS,IDA NAS IC,NAS IEA,IDA NAS IC,IDA IBA NAS IC,NAS,IDA NAS IC,NAS IC,IDA,IBA NAS IC,NAS IC,IDA","RPS8,RPL29,RPS21,RPS6,RPL34,RPL37A,RPL7A,RPL23,RPL28,RPS23,RPS14,RPL27A,RPL12,RPL36A,RPS3,RPS7,RPS19,RPL39,RPL23A,RPL6,RPL35A,RPL9,RPL13,RPS24,RPS11,RPL31,RPL37,RPS27,RPS17,RPL11,RPS9,RPL18A,RPLP0,RPL5,RPS15A,RPS15,RPS2,RPL17,RPL13A,RPS12,RPL41,RPS29,RPS10,RPLP1,RPL7,RPS20,RPL35,RPL4,RPS3A,RPL38,RPL26,RPS25,RPL21,RPL3,EEF1D,RPS28,EIF3E,RPL32,RPL36,RACK1,RPL10A,RPL14,PABPC1,RPSA,RPS18,IGF2BP1"
"query_1",TRUE,1.29121028105964e-27,3985,695,260,0.37410071942446,0.0652446675031368,"GO:0048731","GO:BP","system development",21017,12988,"IBA IEA,IEA,IEA,IBA IEA,ISS IEA,IDA IMP IBA IEA,TAS,IMP IEA,IMP ISS IBA,IEA,IEA,IDA IMP,IEA,IMP ISS IBA,IMP,ISS IEA,IEA,IEA,ISS,IEA,IEA,ISS IBA,IEA,ISS IEA,IMP ISS,IEA,IBA TAS,ISS IEA,IDA IMP ISS,IMP ISS IEA,IEA,IMP IEA,IEA,TAS IEA,ISS IBA IEA,NAS IEA,ISS NAS,IEA,IEA,IDA IMP ISS IBA IEA,TAS IEA,IEP ISS TAS NAS,IBA,ISS IBA IEA,TAS,IEA,IBA,ISS IEA,IMP IBA,IDA IMP ISS IBA TAS IEA,ISS TAS,IEA,IEP ISS IBA IEA,IEA,ISS IBA IEA,ISS IBA IEA,IBA,IEA,IEA,IMP ISS IEA,ISS IEA,IDA ISS IBA TAS IEA,ISS,IMP IBA IEA,ISS NAS IEA,IBA,IMP,TAS,IMP TAS,IDA IGI ISS IBA,IEA,ISS IEA,ISS IEA,ISS TAS,IDA,IMP IEP ISS IEA,IEA,TAS,IDA IMP ISS IEA,IEA,IBA IEA,IDA ISS IBA IEA,IDA ISS IEA,IBA IEA,IMP IBA IEA,IDA,IMP IBA TAS IEA,IEA,IDA IMP ISS NAS IEA,ISS NAS IEA,IDA IEP ISS IBA TAS NAS IEA,IEA,IBA IEA,IBA TAS IEA,ISS IEA,IBA IEA,IEA,IDA,IMP,IMP ISS TAS IC IEA,IBA IEA,IBA,IDA,IEA,IEA,IEA,IEA,IEA,ISS IBA TAS IEA,ISS IEA,IBA IEA,IMP,TAS,ISS IEA,ISS TAS,IBA IEA,IEA,IBA IEA,ISS TAS IEA,IMP ISS IEA,IEA,ISS IBA NAS IEA,IMP ISS IBA IEA,TAS IEA,IGI ISS,IDA ISS NAS IEA,IEA,IEA,ISS IEA,ISS,IMP ISS,IEA,IMP,IDA IEA,IEA,IMP IBA IEA,ISS,IEA,IDA IBA,IEA,IMP ISS IBA IEA,IMP IEA,IMP ISS IBA IEA,IEA,IBA IEA,ISS,IEA,ISS IBA IEA,IDA IMP IEP ISS IBA TAS IEA,ISS IEA,IEA,IEA,ISS IEA,ISS,IMP,IEA,IEA,IEA,ISS IEA,IDA,ISS IBA,IMP,IDA IEA,ISS,IMP IEA,ISS IBA IEA,IDA IMP ISS TAS IEA,IMP IBA IEA,IEA,TAS IEA,IMP,IEA,IMP IEA,ISS IEA,IEA,IEA,ISS IEA,ISS,IDA IBA IEA,IEA,IEA,ISS IEA,TAS IEA,TAS IEA,IMP IBA IEA,ISS,IMP IEP ISS IEA,IEA,ISS IEA,IDA IMP ISS IBA IEA,ISS IEA,IEA,IEA,IEA,IEA,IBA IEA,IEP ISS IBA IEA,IDA ISS IEA,ISS,IDA IBA,IEP IEA,IEA,IMP,IEA,ISS IEA,IDA IMP IGI IBA IEA,IMP ISS IBA TAS IEA,IEA,IEA,TAS,IEA,IDA IEP ISS IEA,IMP,IBA,IEA,ISS TAS IEA,HEP,IMP IEA,IEA,IDA ISS IBA TAS NAS IEA,IBA,IEA,IEA,ISS IBA IEA,IEP ISS IEA,IMP TAS NAS IEA,IEA,IDA IEA,IEA,ISS IEA,IEA,ISS IBA IEA,IBA TAS IEA,TAS,ISS,ISS,IBA TAS,TAS IEA,ISS IBA,ISS ISO IEA,IBA IEA,ISS IEA,IMP IGI IBA IEA,IEA,IMP ISS IEA,IEA,IBA TAS NAS IEA,IBA TAS,IMP,IEA,IDA IEP ISS IBA IEA,NAS,IEA,IDA IBA IEA,IEA,NAS IEA,IEA,IEA,IGI,IBA TAS","IRX2,LARGE1,NR2F1,IRX1,MAP3K13,GREB1L,ID1,NR2F2,EPHA3,PAX3,RPS7,CPNE1,THRB,TENM3,RPL13,NTNG1,CRABP2,ZNF536,AUTS2,ID3,RPS15,ADGRL3,RPL13A,NAP1L1,CTNNA2,CCND1,SPINK5,CUX2,CDK6,SFRP2,MUSTN1,NELL2,RPL38,PCDHB5,EPHA4,LEF1,ADGRV1,PCDH17,PRTG,TUBB3,GLI3,CNTNAP2,BOC,CDH2,NELL1,TCF12,GPC4,PCDH18,ACTG1,SEMA3A,SOX3,CPS1,EPHA5,HCN1,SEMA3C,ERBB4,IGF2BP3,TFDP2,PCDHGA3,COL3A1,CEMIP2,UNC5C,SORBS2,EGFR,NES,PDLIM7,RARRES2,SOX15,ITGB8,SOX5,CDH4,NPPC,ZSWIM6,PARD3,SYT1,PTCH1,CHD4,CHRM3,PTPRD,IGF2,DCT,ANGPT1,RAPGEF2,ZFHX3,COL1A1,RIMS1,MAP1B,CCN2,MDK,MSX1,MEF2C,ASXL1,PLXNA2,NLGN4Y,GPC3,EMB,LINGO2,RIMS2,TSPAN18,PITX2,IGF2BP1,TENM2,DCN,NDN,ADNP,WLS,FST,LGR4,PAK3,SDK1,RBFOX2,USP9X,ST8SIA4,PHF14,FGFR3,PBX3,SMARCE1,UNC5D,FZD3,PCSK5,ARID1A,INTU,TGFBR1,ARID5B,FZD7,BMP5,TRPC4,KCNQ1,ACVR2B,PODXL,RAB26,CTSC,TCF7L2,SLC12A5,TNNI1,CHD7,CUX1,NEFL,LRRC4C,SALL4,CXCR4,ACKR3,TENM4,MYOT,GSX1,AKAP13,ATRX,SULF2,SLIT2,FAT4,PCDHGB7,BCL2L1,SDK2,DICER1,TNNT2,ARHGAP32,FANCC,BCL2,RFX3,SRSF6,CEP290,CD24,COL4A2,FZD10,HS6ST1,EPHA7,ROBO1,ZIC3,ABCC9,MGP,COL1A2,GYS1,DLL3,ACTC1,CYP26A1,SMARCD1,AMH,DLC1,FN1,PTPN13,PRRX1,COBL,HDAC4,PCDHB11,PRDM12,CELSR3,PKD2,UST,PTPRS,ZC4H2,POU3F2,MAN1A2,PCDHGA8,TPBG,POSTN,NOTCH3,WNT2B,FOXC1,NCOA6,VCAN,ACTA2,MATN2,FREM1,RIPOR2,NXN,THBS1,TGFBR2,ARID1B,LGR5,TEAD4,ACVR2A,KIT,STRA6,CMTM8,BCL11B,FGF13,CASP5,CLP1,AMBRA1,NLGN4X,TIAM2,CLMN,PLK2,DNAAF4,TFAP2B,TWIST1,FLNA,SYT4,PCDHGB4,HDAC1,SRGAP2B,LGI2,DCC,COL19A1,ATP9A,AHI1,NTF3,NNAT,PAK1,EMILIN1,TRAK1,LHFPL4,DISC1,GAS2,FLT1,IFT52,MAL,CNTN6,TRAPPC2,HS3ST3B1,SLIT3,ANKH,LRRN1,SERPINF1,IGF1R,ZEB2,LOXL1,GPR173,PIK3R3,ANOS1"
"query_1",TRUE,3.56100643103917e-27,2692,695,201,0.289208633093525,0.074665676077266,"GO:0009653","GO:BP","anatomical structure morphogenesis",21017,3571,"IEA,IEA,IEA,ISS IEA,IEA,TAS,IEA,IBA,TAS,IEA,IDA IMP,IEA,IMP,ISS IEA,IEA,ISS,IEA,IEA,ISS,TAS,ISS IEA,IMP ISS IEA,IMP,IEA,ISS IBA IEA,IEA,TAS,IEA,IMP ISS IBA IEA,IMP TAS IEA,ISS,IBA,IBA IEA,ISS IEA,IMP IBA IEA,IDA ISS IBA TAS IEA,IBA,ISS IBA,IEA,ISS IBA IEA,ISS IEA,TAS,IEA,ISS IEA,ISS IBA TAS IEA,IEA,IEA,IBA,IMP,ISS,IBA IEA,ISS IEA,TAS,IDA,IMP ISS IEA,IMP,ISS IEA,ISS IEA,IBA,IDA IBA IEA,IDA ISS,ISS IEA,IMP IEA,IDA,IBA TAS IEA,IEA,IMP ISS IEA,IDA IMP ISS IBA IEA,ISS,IBA IEA,IBA IEA,ISS TAS IEA,IBA IEA,IDA,IMP,IGI,IMP ISS IBA IEA,IEA,IDA IGI TAS,IEA,ISS,IBA,IEA,IEA,IEA,IEA,ISS IBA TAS IEA,ISS,IEA,IMP,ISS TAS,IBA,IBA IEA,ISS TAS IEA,ISS IEA,IMP NAS IEA,ISS IEA,IEA,IMP,ISS IEA,IEA,ISS IEA,ISS,IEA,IEA,IMP IBA IEA,ISS,IEA,IDA IBA,IEA,IEA,IEA,IMP ISS IEA,IEA,ISS,IEA,IEA,IDA IMP ISS IBA TAS,IEA,ISS IEA,ISS,IMP IBA,IEA,IEA,IEA,IDA,ISS,IDA IEP IEA,IEA,ISS IBA IEA,IDA IMP ISS IEA,IMP IEA,TAS,IEA,TAS,IMP NAS,IEA,ISS IEA,IDA IMP IBA NAS,IMP ISS,IDA IEA,IEA,ISS IEA,ISS IEA,ISS,IMP IEP ISS IEA,IEA,ISS IEA,IEA,IEA,IEA,IBA IEA,ISS IEA,IMP ISS IBA IEA,ISS,IEA,IMP IBA,IMP IEA,IDA IMP IGI IBA IEA,IMP ISS IEA,IEA,IEA,IEA,IEA,ISS IEA,IBA,IMP,IEA,ISS IEA,IBA,IEA,IEP ISS IEA,IMP TAS NAS IEA,IDA IEA,IDA,IBA,ISS IEA,IEA,IBA TAS IEA,ISS,ISS,IBA,IMP ISS IBA,ISS ISO IEA,IEA,IEA,IEA,IEA,IMP ISS IEA,IEA,IBA,IDA,IEA,IDA ISS IBA IEA,IEA,IBA,IDA IBA IEA,IMP,IEA,IGI,TAS","IRX2,LARGE1,IRX1,MAP3K13,GREB1L,ID1,NR2F2,EPHA3,PAX3,RPS7,CPNE1,THRB,TENM3,NTNG1,CRABP2,AUTS2,ID3,RPL13A,CTNNA2,SPINK5,CUX2,SFRP2,NELL2,RPL38,EPHA4,LEF1,PAX7,PRTG,TUBB3,GLI3,CNTNAP2,BOC,CDH2,RACK1,ACTG1,SEMA3A,SOX3,EPHA5,HCN1,SEMA3C,ERBB4,IGF2BP3,COL3A1,CEMIP2,UNC5C,EGFR,NES,SOX15,ITGB8,SOX5,CDH4,NPPC,PARD3,SYT1,PTCH1,CST3,PTPRD,IGF2,PGM5,ANGPT1,RAPGEF2,SHROOM3,COL1A1,RIMS1,MAP1B,CCN2,MDK,MSX1,MEF2C,ASXL1,PLXNA2,GPC3,EMB,RIMS2,TSPAN18,ENPP2,PITX2,IGF2BP1,DCN,NDN,MYL11,TNNT1,ADNP,WLS,FST,LGR4,PAK3,SDK1,RBFOX2,USP9X,FGFR3,PBX3,UNC5D,FZD3,PCSK5,INTU,TGFBR1,ARID5B,FZD7,BMP5,KCNQ1,ACVR2B,PODXL,MYL12A,TNNI1,CHD7,CUX1,NEFL,LRRC4C,SALL4,CXCR4,ACKR3,TENM4,MYOT,AKAP13,ATRX,SULF2,SLIT2,FAT4,SDK2,DICER1,TNNT2,ARHGAP32,FANCC,BCL2,SRSF6,CEP290,COL4A2,HS6ST1,EPHA7,ROBO1,ZIC3,PTBP3,ABCC9,MGP,COL1A2,DLL3,ACTC1,AMH,DLC1,FN1,PRRX1,KLHL41,COBL,CELSR3,PKD2,UST,PTPRS,POU3F2,TPBG,POSTN,NOTCH3,WNT2B,FOXC1,ACTA2,MATN2,FREM1,RIPOR2,THBS1,TGFBR2,CCNG1,LGR5,TEAD4,ACVR2A,KIT,DOCK5,STRA6,BCL11B,FGF13,TIAM2,PLK2,TFAP2B,TWIST1,FLNA,SYT4,TNNT3,HDAC1,SOSTDC1,DCC,ATP9A,AHI1,NTF3,PAK1,EMILIN1,TRAK1,SP9,DISC1,GAS2,FLT1,IFT52,CNTN6,F11R,HS3ST3B1,SLIT3,ANKH,CDH15,SERPINF1,WTIP,IGF1R,PIK3R3,ANOS1"
