"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection"
"query_1",TRUE,1.7013263043217e-05,3,27,3,0.111111111111111,1,"CORUM:5746","CORUM","PlexinA1-NRP1-SEMA3A complex",3383,1797,"CORUM,CORUM,CORUM","NRP1,PLXNA1,SEMA3A"
"query_1",TRUE,1.7013263043217e-05,3,27,3,0.111111111111111,1,"CORUM:5689","CORUM","SEMA6D-PlexinA1-NRP1 complex",3383,1773,"CORUM,CORUM,CORUM","NRP1,SEMA6D,PLXNA1"
"query_1",TRUE,0.000920349477585863,2,27,2,0.0740740740740741,1,"CORUM:5745","CORUM","PlexinA1-NRP1 complex",3383,1796,"CORUM,CORUM","NRP1,PLXNA1"
"query_1",TRUE,0.000920349477585863,2,27,2,0.0740740740740741,1,"CORUM:5668","CORUM","PlexinA1-NRP1 complex",3383,1766,"CORUM,CORUM","NRP1,PLXNA1"
"query_1",TRUE,0.000920349477585863,2,27,2,0.0740740740740741,1,"CORUM:3121","CORUM","OCT2-TLE4 complex",3383,1407,"CORUM,CORUM","TLE4,POU2F2"
"query_1",TRUE,0.00196245558737358,3,27,2,0.0740740740740741,0.666666666666667,"CORUM:6528","CORUM","FLRT3-LPHN3-UNC5D complex",3383,2203,"CORUM,CORUM","UNC5D,ADGRL3"
"query_1",TRUE,0.00196245558737358,3,27,2,0.0740740740740741,0.666666666666667,"CORUM:5646","CORUM","FARP2-NRP1-PlexinA1 complex",3383,1754,"CORUM,CORUM","NRP1,PLXNA1"
"query_1",TRUE,0.0253736283959635,2,27,1,0.037037037037037,0.5,"CORUM:6704","CORUM","KCNQ1-KCNE2 complex",3383,2316,"CORUM","KCNQ1"
"query_1",TRUE,0.0253736283959635,1,27,1,0.037037037037037,1,"CORUM:6699","CORUM","KCNQ1 homotetramer",3383,2312,"CORUM","KCNQ1"
"query_1",TRUE,0.0253736283959635,2,27,1,0.037037037037037,0.5,"CORUM:6642","CORUM","ODC-OAZ1-CCND1 complex",3383,2274,"CORUM","CCND1"
"query_1",TRUE,0.0253736283959635,1,27,1,0.037037037037037,1,"CORUM:7361","CORUM","ARAF-PIK3R1 complex",3383,2793,"CORUM","PIK3R1"
"query_1",TRUE,0.0253736283959635,2,27,1,0.037037037037037,0.5,"CORUM:6529","CORUM","FLRT3-LPHN3 complex",3383,2204,"CORUM","ADGRL3"
"query_1",TRUE,0.0253736283959635,2,27,1,0.037037037037037,0.5,"CORUM:5670","CORUM","PlexinB1-Nrp1 complex",3383,1768,"CORUM","NRP1"
"query_1",TRUE,0.0253736283959635,2,27,1,0.037037037037037,0.5,"CORUM:312","CORUM","Cell cycle kinase complex CDK4",3383,187,"CORUM","CCND1"
"query_1",TRUE,0.0253736283959635,2,27,1,0.037037037037037,0.5,"CORUM:311","CORUM","Cell cycle kinase complex CDK2",3383,186,"CORUM","CCND1"
"query_1",TRUE,0.0253736283959635,2,27,1,0.037037037037037,0.5,"CORUM:5757","CORUM","PLXNA1-RANBPM complex",3383,1803,"CORUM","PLXNA1"
"query_1",TRUE,0.0253736283959635,1,27,1,0.037037037037037,1,"CORUM:6360","CORUM","Glutamate receptor 8 complex, metabotropic",3383,2077,"CORUM","GRM8"
"query_1",TRUE,0.0253736283959635,2,27,1,0.037037037037037,0.5,"CORUM:3133","CORUM","Phosphatidylinositol 3-kinase (PIK3CA, PIK3R1)",3383,1416,"CORUM","PIK3R1"
"query_1",TRUE,0.0253736283959635,2,27,1,0.037037037037037,0.5,"CORUM:5669","CORUM","PlexinA3-Nrp1 complex",3383,1767,"CORUM","NRP1"
"query_1",TRUE,0.0253736283959635,2,27,1,0.037037037037037,0.5,"CORUM:5731","CORUM","NRP1-VEGFC complex, heparin dependent",3383,1789,"CORUM","NRP1"
"query_1",TRUE,0.0253736283959635,2,27,1,0.037037037037037,0.5,"CORUM:6371","CORUM","mGluR3-mGluR8 complex",3383,2086,"CORUM","GRM8"
"query_1",TRUE,0.0253736283959635,2,27,1,0.037037037037037,0.5,"CORUM:5734","CORUM","NRP1-VEGFD complex, heparin dependent",3383,1792,"CORUM","NRP1"
"query_1",TRUE,0.0253736283959635,2,27,1,0.037037037037037,0.5,"CORUM:5658","CORUM","Nrp1-PlexinD1 complex",3383,1761,"CORUM","NRP1"
"query_1",TRUE,0.0253736283959635,2,27,1,0.037037037037037,0.5,"CORUM:5341","CORUM","ELMO1-DOCK2 complex",3383,1643,"CORUM","DOCK2"
"query_1",TRUE,0.0253736283959635,2,27,1,0.037037037037037,0.5,"CORUM:7395","CORUM","ADAM22-LGI1 complex",3383,2819,"CORUM","LGI1"
"query_1",TRUE,0.0253736283959635,2,27,1,0.037037037037037,0.5,"CORUM:6368","CORUM","mGluR2-mGluR8 complex",3383,2083,"CORUM","GRM8"
"query_1",TRUE,0.0253736283959635,2,27,1,0.037037037037037,0.5,"CORUM:5673","CORUM","PlexinA1-Nrp2 complex",3383,1769,"CORUM","PLXNA1"
"query_1",TRUE,0.0253736283959635,2,27,1,0.037037037037037,0.5,"CORUM:5441","CORUM","NRG1-IKZF4 complex",3383,1688,"CORUM","NRG1"
"query_1",TRUE,0.0253736283959635,2,27,1,0.037037037037037,0.5,"CORUM:3941","CORUM","RAB11FIP1-RAB11A complex",3383,1519,"CORUM","RAB11FIP1"
"query_1",TRUE,0.0253736283959635,2,27,1,0.037037037037037,0.5,"CORUM:2635","CORUM","BETA2-Cyclin D1 complex",3383,1111,"CORUM","CCND1"
"query_1",TRUE,0.0253736283959635,2,27,1,0.037037037037037,0.5,"CORUM:6709","CORUM","KCNQ1-KCNE5 complex",3383,2321,"CORUM","KCNQ1"
"query_1",TRUE,0.0253736283959635,2,27,1,0.037037037037037,0.5,"CORUM:1634","CORUM","CyclinD1-CDK4-p21 complex",3383,798,"CORUM","CCND1"
