"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection"
"query_1",TRUE,0.0211223412324158,3,41,2,0.048780487804878,0.666666666666667,"CORUM:5659","CORUM","SEMA3C-PlexinD1-Nrp1 complex",3383,1762,"CORUM,CORUM","NRP1,SEMA3C"
"query_1",TRUE,0.0211223412324158,3,41,2,0.048780487804878,0.666666666666667,"CORUM:5647","CORUM","FARP2-NRP1-PlexinA2 complex",3383,1755,"CORUM,CORUM","NRP1,PLXNA2"
"query_1",TRUE,5.56063966895444e-20,2541,267,95,0.355805243445693,0.0373868555686738,"GO:0007399","GO:BP","nervous system development",21017,2898,"TAS IEA,ISS IEA,IBA,ISS IBA TAS NAS IEA,ISS IBA NAS IEA,IBA IEA,IEA,IBA TAS IEA,IEA,IBA TAS IEA,ISS IEA,ISS IBA IEA,IEA,IEA,IBA IEA,IBA TAS IEA,ISS,ISS IEA,IEA,IEA,IDA IMP ISS IEA,ISS TAS,ISS IBA IEA,IBA IEA,IMP,TAS,IMP ISS IBA,ISS,IDA,IMP ISS IEA,IDA ISS IBA TAS IEA,ISS TAS IEA,IBA,IBA TAS,TAS,IEA,IDA,IGI ISS TAS NAS IEA,IBA,ISS IEA,IEA,IDA ISS IBA TAS IEA,TAS IEA,IBA,IBA IEA,IBA IEA,TAS IEA,IEA,IBA IEA,IEA,IEA,IMP ISS IBA IEA,IBA,IEP ISS IBA IEA,IBA TAS,IEP NAS IEA,IBA IEA,IMP ISS,IEA,ISS IEA,IEA,ISS IBA IEA,ISS NAS,ISS IBA IEA,IEA,IEA,IEA,IMP TAS IEA,IEA,ISS IEA,IEA,ISS IBA IEA,IBA,IMP,IBA,TAS IEA,TAS,IEA,IEA,ISS IBA TAS IEA,TAS,IEA,IBA,ISS,IEA,IEA,IEA,IEA,IBA,ISS IEA,TAS,ISS TAS,IEA,IMP IEA,ISS IBA IEA","NNAT,MAP3K13,TENM2,NRP1,RELN,UNC5D,PCDHGA3,DCC,FSTL4,NRG1,CUX2,ERBB4,LINGO2,FLRT2,CNTN5,NLGN4Y,AHI1,PRAG1,SLC4A10,PCDHGA11,PTPRD,PARD3,TAFA1,SEMA5B,PCP4,FABP7,EPHA3,FGFR2,DISP3,GRID2,DSCAM,EDNRB,IRX2,TENM1,NTM,DPF3,RIMS1,NRXN1,ACVR1C,SORL1,UNCX,UNC5C,POU3F3,FRY,CLSTN2,RBFOX3,POU3F1,RIPOR2,PBX3,TRPC4,PAX3,TENM4,IRX1,EPHA5,SPINK5,DNER,PLXNA2,CDK6,THRB,DNM3,PCDHGA8,SEMA3C,ADGRV1,VXN,PCDHGA6,LRRN1,ZNF536,FGFR1,BCHE,RGS14,PCDHA9,INSM1,TIAM2,GRM7,EPHA6,PCDHB5,NRGN,ZNF521,PCDH10,SEMA5A,MAB21L2,PCDHB7,IRX5,ELAPOR2,PCDHGA5,KCNB1,PCDHB8,CDH11,MSI2,LRP2,FGF12,PAX2,ONECUT2,PTK2B,EPHA8"
"query_1",TRUE,4.15396808172186e-18,3985,267,118,0.441947565543071,0.0296110414052698,"GO:0048731","GO:BP","system development",21017,12988,"TAS IEA,ISS IEA,IBA,IMP ISS IBA TAS NAS IEA,IEA,ISS IBA NAS IEA,IBA IEA,IEA,IBA TAS IEA,IEA,IDA ISS IBA TAS IEA,ISS IEA,ISS IBA IEA,IEA,IEA,ISS IEA,IBA IEA,IBA TAS IEA,ISS,ISS IEA,IMP,IEA,IEA,IEP IEA,IDA IMP ISS IEA,ISS TAS,ISS IBA IEA,IBA IEA,IMP,TAS,IMP ISS IBA,IMP IEA,TAS,IMP ISS TAS IEA,IDA,IMP ISS IEA,IDA ISS IBA TAS IEA,ISS TAS IEA,IBA IEA,IBA TAS,TAS,IEA,IEA,IDA,IGI ISS TAS NAS IEA,IBA,ISS IEA,IEA,IDA ISS IBA TAS IEA,ISS TAS IEA,IEA,IBA,IBA IEA,IBA IEA,IMP,TAS IEA,IEA,IBA IEA,IEA,IEA,IDA,IMP ISS IBA IEA,IBA IEA,IEP ISS IBA IEA,IBA TAS,IEP NAS IEA,NAS IEA,IBA IEA,IDA IMP ISS,IEA,ISS IEA,IGI,IEA,ISS IBA IEA,ISS NAS,ISS IBA IEA,IEA,IEA,IDA,IEA,IBA,IEA,IDA IMP IBA IEA,IMP TAS IEA,IEA,ISS IEA,IEA,IEA,ISS IBA IEA,IBA,IMP,IBA,TAS IEA,TAS,IEA,IEA,ISS IBA TAS IEA,IMP TAS IEA,IEA,ISS IEA,IMP IBA,IEA,ISS,IDA,IDA IBA IEA,IEA,IEA,IEA,IEA,ISS TAS IEA,IBA,ISS IEA,TAS,IMP IEP ISS TAS,IEA,IEA,IMP ISS IEA,ISS IBA IEA","NNAT,MAP3K13,TENM2,NRP1,CSMD1,RELN,UNC5D,PCDHGA3,DCC,FSTL4,NRG1,CUX2,ERBB4,LINGO2,GNG5,FLRT2,CNTN5,NLGN4Y,AHI1,PRAG1,BTG1,SLC4A10,PCDHGA11,KITLG,PTPRD,PARD3,TAFA1,SEMA5B,PCP4,FABP7,EPHA3,PTPRC,SOX15,FGFR2,DISP3,GRID2,DSCAM,EDNRB,IRX2,TENM1,NTM,DPF3,KCNK2,RIMS1,NRXN1,ACVR1C,SORL1,UNCX,UNC5C,POU3F3,DUT,FRY,CLSTN2,RBFOX3,CD24,POU3F1,RIPOR2,PBX3,TRPC4,PAX3,STC1,TENM4,IRX1,EPHA5,SPINK5,DNER,SMAD5,PLXNA2,CDK6,THRB,DNM3,JAK1,PCDHGA8,SEMA3C,ADGRV1,VXN,PCDHGA6,LRRN1,RAMP1,ZNF536,SGCZ,NASP,GREB1L,FGFR1,BCHE,RGS14,PCDHA9,TMOD1,INSM1,TIAM2,GRM7,EPHA6,PCDHB5,NRGN,ZNF521,PCDH10,SEMA5A,MAB21L2,PCDHB7,AMH,IRX5,FOXN3,ELAPOR2,DCN,VEGFB,KIF26B,PCDHGA5,KCNB1,PCDHB8,CDH11,MSI2,LRP2,FGF12,PAX2,ONECUT2,GCNT1,PTK2B,EPHA8"
"query_1",TRUE,4.17910287152713e-16,4658,267,125,0.468164794007491,0.0268355517389438,"GO:0007275","GO:BP","multicellular organism development",21017,2802,"TAS IEA,ISS IEA,IBA,IMP ISS IBA TAS NAS IEA,IEA,ISS IBA NAS IEA,IBA IEA,IEA,IBA TAS IEA,IEA,IEA,IDA ISS IBA TAS IEA,ISS IEA,ISS IBA IEA,IEA,IEA,IEA,ISS IEA,IBA IEA,IBA TAS IEA,ISS,ISS IEA,IMP,IEA,IDA,IEA,IDA IEP IEA,IDA IMP ISS IEA,ISS TAS,ISS IBA IEA,IBA IEA,IMP,TAS,IMP ISS IBA,IMP IEA,ISS TAS IEA,IMP ISS TAS IEA,IDA,IMP ISS IEA,IDA ISS IBA TAS IEA,ISS TAS IEA,IBA IEA,IBA TAS,TAS,IEA,IEA,IDA,IGI ISS TAS NAS IEA,IDA IBA,ISS IEA,IEA,IDA ISS IBA TAS IEA,ISS TAS IEA,IEA,IBA,IBA IEA,IBA IEA,IMP NAS,TAS IEA,IEA,IBA TAS IEA,IEA,IEA,IDA IEA,IMP ISS IBA IEA,IBA IEA,IEP ISS IBA IEA,IBA TAS,IEP NAS IEA,ISS NAS IEA,IBA IEA,IDA IMP ISS,IEA,ISS IEA,IGI,IEA,ISS IBA IEA,ISS NAS,ISS IBA IEA,IEA,IEA,IDA,IEA,IBA,ISS IEA,IDA IMP IBA IEA,IMP TAS IEA,IEA,ISS IEA,IEA,IEA,ISS IBA IEA,IBA,IMP,IBA,TAS IEA,TAS,IEA,IEA,ISS IBA TAS IEA,IMP TAS IEA,IEA,IEA,IDA IMP ISS IBA NAS IEA,IMP IBA,IEA,ISS,IDA,IDA IBA IEA,IEA,IEA,IEA,IEA,IEA,ISS TAS IEA,IBA,ISS IEA,TAS,IMP IEP ISS TAS,IEA,IEA,IBA,IMP,IMP ISS IEA,ISS IBA IEA","NNAT,MAP3K13,TENM2,NRP1,CSMD1,RELN,UNC5D,PCDHGA3,DCC,BTF3,FSTL4,NRG1,CUX2,ERBB4,LINGO2,PCDH8,GNG5,FLRT2,CNTN5,NLGN4Y,AHI1,PRAG1,BTG1,SLC4A10,H4C3,PCDHGA11,KITLG,PTPRD,PARD3,TAFA1,SEMA5B,PCP4,FABP7,EPHA3,PTPRC,SOX15,FGFR2,DISP3,GRID2,DSCAM,EDNRB,IRX2,TENM1,NTM,DPF3,KCNK2,RIMS1,NRXN1,ACVR1C,SORL1,UNCX,UNC5C,POU3F3,DUT,FRY,CLSTN2,RBFOX3,CD24,POU3F1,RIPOR2,PBX3,TRPC4,PAX3,STC1,TENM4,IRX1,EPHA5,SPINK5,DNER,SMAD5,PLXNA2,CDK6,THRB,DNM3,JAK1,PCDHGA8,SEMA3C,ADGRV1,VXN,PCDHGA6,LRRN1,RAMP1,ZNF536,SGCZ,NASP,GREB1L,FGFR1,BCHE,RGS14,PCDHA9,TMOD1,INSM1,TIAM2,GRM7,EPHA6,PCDHB5,NRGN,ZNF521,PCDH10,SEMA5A,MAB21L2,RBP1,PCDHB7,AMH,IRX5,FOXN3,ELAPOR2,DCN,VEGFB,KIF26B,EXOC4,PCDHGA5,KCNB1,PCDHB8,CDH11,MSI2,LRP2,FGF12,PAX2,ONECUT2,GCNT1,TEAD1,DUOX1,PTK2B,EPHA8"
"query_1",TRUE,5.9099065408859e-15,1517,267,64,0.239700374531835,0.042188529993408,"GO:0048699","GO:BP","generation of neurons",21017,12956,"ISS IEA,IBA,ISS IBA TAS NAS IEA,ISS IBA NAS IEA,IBA IEA,IBA TAS IEA,IEA,ISS IEA,ISS IEA,IEA,IBA,ISS,ISS IEA,IEA,ISS IEA,TAS,ISS IBA IEA,IBA IEA,IMP,IMP ISS IBA,ISS,IDA,ISS IEA,IDA ISS IBA IEA,ISS IEA,IBA,IBA,TAS,IDA,IGI ISS TAS NAS,IEA,ISS IBA TAS IEA,IBA,IEA,IBA IEA,IMP IBA,IBA,IEP ISS IBA,TAS,NAS,IBA,ISS,IEA,IEA,ISS IBA IEA,ISS NAS,ISS IBA IEA,IEA,IMP TAS IEA,IEA,ISS IBA IEA,IBA,IMP,IBA,IEA,ISS IBA,IBA,IEA,IEA,ISS IEA,TAS,IEA,IMP IEA,ISS IBA IEA","MAP3K13,TENM2,NRP1,RELN,UNC5D,DCC,FSTL4,CUX2,ERBB4,FLRT2,CNTN5,AHI1,PRAG1,SLC4A10,PTPRD,PARD3,TAFA1,SEMA5B,PCP4,EPHA3,FGFR2,DISP3,GRID2,DSCAM,EDNRB,IRX2,TENM1,NTM,RIMS1,NRXN1,UNCX,UNC5C,FRY,RIPOR2,PBX3,TENM4,IRX1,EPHA5,SPINK5,DNER,PLXNA2,CDK6,THRB,DNM3,SEMA3C,ADGRV1,VXN,ZNF536,FGFR1,BCHE,INSM1,TIAM2,GRM7,EPHA6,ZNF521,SEMA5A,IRX5,KCNB1,CDH11,LRP2,PAX2,ONECUT2,PTK2B,EPHA8"
"query_1",TRUE,2.13850199267691e-14,1746,267,68,0.254681647940075,0.0389461626575029,"GO:0022008","GO:BP","neurogenesis",21017,6562,"ISS IEA,IBA,ISS IBA TAS NAS IEA,ISS IBA NAS IEA,IBA IEA,IBA TAS IEA,IEA,ISS IEA,ISS IBA IEA,IEA,IBA,ISS,ISS IEA,IEA,ISS IEA,ISS TAS,ISS IBA IEA,IBA IEA,IMP,IMP ISS IBA,ISS,IDA,ISS IEA,IDA ISS IBA IEA,ISS IEA,IBA,IBA,TAS,IDA,IGI ISS TAS NAS,ISS IEA,IEA,ISS IBA TAS IEA,IBA,IEA,IEA,IBA IEA,IEA,IMP ISS IBA IEA,IBA,IEP ISS IBA,TAS,NAS IEA,IBA,IMP ISS,IEA,IEA,ISS IBA IEA,ISS NAS,ISS IBA IEA,IEA,IMP TAS IEA,IEA,ISS IEA,ISS IBA IEA,IBA,IMP,IBA,IEA,ISS IBA,IBA,IEA,IEA,ISS IEA,ISS TAS,IEA,IMP IEA,ISS IBA IEA","MAP3K13,TENM2,NRP1,RELN,UNC5D,DCC,FSTL4,CUX2,ERBB4,FLRT2,CNTN5,AHI1,PRAG1,SLC4A10,PTPRD,PARD3,TAFA1,SEMA5B,PCP4,EPHA3,FGFR2,DISP3,GRID2,DSCAM,EDNRB,IRX2,TENM1,NTM,RIMS1,NRXN1,SORL1,UNCX,UNC5C,FRY,POU3F1,RIPOR2,PBX3,TRPC4,TENM4,IRX1,EPHA5,SPINK5,DNER,PLXNA2,CDK6,THRB,DNM3,SEMA3C,ADGRV1,VXN,ZNF536,FGFR1,BCHE,RGS14,INSM1,TIAM2,GRM7,EPHA6,ZNF521,SEMA5A,IRX5,KCNB1,CDH11,LRP2,PAX2,ONECUT2,PTK2B,EPHA8"
"query_1",TRUE,8.0882137980144e-14,1434,267,60,0.224719101123595,0.0418410041841004,"GO:0030182","GO:BP","neuron differentiation",21017,6699,"ISS IEA,IBA,ISS IBA TAS NAS IEA,ISS NAS IEA,IBA IEA,IBA TAS IEA,IEA,ISS IEA,ISS IEA,IEA,IBA,ISS,ISS IEA,IEA,ISS IEA,TAS,IBA IEA,IMP,IMP ISS IBA,ISS,IDA,ISS IEA,IDA ISS IBA IEA,ISS IEA,IBA,IBA,TAS,IDA,IGI ISS TAS NAS,IEA,ISS IBA TAS IEA,IBA,IEA,IBA IEA,IMP IBA,IBA,IEP ISS IBA,TAS,IBA,IEA,IEA,ISS IBA IEA,ISS NAS,ISS IBA IEA,IEA,IMP IEA,ISS IBA IEA,IBA,IMP,IBA,IEA,ISS IBA,IBA,IEA,IEA,ISS IEA,TAS,IEA,IMP IEA,ISS IBA IEA","MAP3K13,TENM2,NRP1,RELN,UNC5D,DCC,FSTL4,CUX2,ERBB4,FLRT2,CNTN5,AHI1,PRAG1,SLC4A10,PTPRD,PARD3,SEMA5B,PCP4,EPHA3,FGFR2,DISP3,GRID2,DSCAM,EDNRB,IRX2,TENM1,NTM,RIMS1,NRXN1,UNCX,UNC5C,FRY,RIPOR2,PBX3,TENM4,IRX1,EPHA5,SPINK5,PLXNA2,THRB,DNM3,SEMA3C,ADGRV1,VXN,ZNF536,FGFR1,INSM1,TIAM2,GRM7,EPHA6,ZNF521,SEMA5A,IRX5,KCNB1,CDH11,LRP2,PAX2,ONECUT2,PTK2B,EPHA8"
"query_1",TRUE,5.69561686026365e-13,5924,267,137,0.51310861423221,0.0231262660364619,"GO:0048856","GO:BP","anatomical structure development",21017,13100,"TAS IEA,IMP,ISS IEA,IBA,IMP ISS IBA TAS NAS IEA,IEA,ISS IBA NAS IEA,IBA IEA,IEA,IBA TAS IEA,IEA,IBA,IEA,IDA ISS IBA TAS IEA,ISS IEA,IMP ISS IBA IEA,IEA,IEA,IEA,ISS IEA,ISS,IBA IEA,IBA TAS IEA,ISS,ISS IEA,IDA IMP NAS,IEA,IDA,IEA,IDA IEP TAS IEA,IDA IMP ISS IEA,ISS TAS,ISS IBA IEA,IBA IEA,IMP,TAS,IMP ISS IBA,IMP ISS TAS IEA,ISS IBA TAS IEA,IMP ISS TAS IEA,IDA,IMP ISS IEA,IDA ISS IBA TAS IEA,IBA,ISS TAS IEA,IEP,IBA IEA,IBA TAS,TAS,NAS IEA,IEA,IMP,IDA,IGI ISS TAS NAS IEA,IDA IBA,IDA ISS IEA,IEA,IDA ISS IBA TAS IEA,ISS TAS IEA,IMP,IEA,IBA IEA,IMP,IBA IEA,IBA IEA,IMP NAS,TAS IEA,IMP IEA,IBA TAS IEA,IEA,TAS,IBA TAS IEA,IDA IEA,IMP ISS IBA IEA,IBA IEA,IEP ISS IBA IEA,IDA IBA TAS,IEP NAS IEA,ISS IBA NAS IEA,IBA IEA,IDA IMP ISS IEA,IEA,ISS IEA,IGI TAS,IEA,ISS IBA IEA,IMP ISS NAS,ISS IBA IEA,IC,IEA,IEA,IDA,IEA,IBA TAS,ISS IEA,IDA IMP IBA IEA,IMP TAS IEA,IEA,ISS IEA,IEA,IBA IEA,ISS IBA IEA,IBA,IMP,IBA,TAS IEA,TAS,IEA,IEA,ISS IBA TAS IEA,IMP TAS IEA,IEA,IEA,IDA IMP ISS IBA NAS IEA,IMP IBA,IEA,ISS,IDA IGI TAS,IEA,IDA IBA IEA,IEA,IEA,IEA,IEA,IEA,ISS IBA TAS IEA,IBA IEA,IDA,ISS IEA,TAS,IMP IEP ISS IBA TAS,TAS IEA,IEA,IBA,IMP,IMP ISS IEA,ISS IBA IEA","NNAT,FSIP2,MAP3K13,TENM2,NRP1,CSMD1,RELN,UNC5D,PCDHGA3,DCC,BTF3,CDH12,FSTL4,NRG1,CUX2,ERBB4,LINGO2,PCDH8,GNG5,FLRT2,PDE4D,CNTN5,NLGN4Y,AHI1,PRAG1,BTG1,SLC4A10,H4C3,PCDHGA11,KITLG,PTPRD,PARD3,TAFA1,SEMA5B,PCP4,FABP7,EPHA3,PTPRC,SOX15,FGFR2,DISP3,GRID2,DSCAM,CDH8,EDNRB,CNN3,IRX2,TENM1,NTM,DPF3,KCNK2,ARHGAP18,RIMS1,NRXN1,ACVR1C,SORL1,UNCX,UNC5C,POU3F3,EYS,DUT,FRY,LDLRAD4,CLSTN2,RBFOX3,CD24,POU3F1,RIPOR2,PBX3,TRPC4,MYL6,PAX3,STC1,TENM4,IRX1,EPHA5,SPINK5,DNER,SMAD5,PLXNA2,CDK6,THRB,DNM3,JAK1,PCDHGA8,SEMA3C,ADGRV1,VXN,PID1,PCDHGA6,LRRN1,RAMP1,ZNF536,SGCZ,NASP,GREB1L,FGFR1,BCHE,RGS14,PCDHA9,TMOD1,INSM1,TIAM2,GRM7,EPHA6,PCDHB5,NRGN,ZNF521,PCDH10,SEMA5A,MAB21L2,RBP1,PCDHB7,AMH,IRX5,FOXN3,ELAPOR2,DCN,JUND,VEGFB,KIF26B,EXOC4,PCDHGA5,KCNB1,PCDHB8,CDH11,MSI2,TMEFF2,LRP2,FGF12,PAX2,ONECUT2,GCNT1,TEAD1,DUOX1,PTK2B,EPHA8"
"query_1",TRUE,9.78814084565518e-12,6478,267,142,0.531835205992509,0.0219203457857363,"GO:0032502","GO:BP","developmental process",21017,7612,"TAS IEA,IMP,ISS IEA,IBA,IMP ISS IBA TAS NAS IEA,IEA,ISS IBA NAS IEA,IBA IEA,IEA,IBA TAS IEA,IEA,IBA,IBA IEA,IDA ISS IBA TAS IEA,ISS IEA,IMP ISS IBA IEA,IEA,IEA,IEA,ISS IEA,ISS,IBA IEA,IBA TAS IEA,ISS IEA,ISS IEA,IDA IMP NAS IEA,IEA,IDA,IEA,IDA IEP TAS IEA,IDA IMP ISS IEA,ISS TAS IEA,ISS IBA IEA,IBA IEA,TAS,IMP,TAS,IMP ISS IBA,IMP ISS TAS IEA,ISS IBA TAS IEA,IMP ISS TAS IEA,IDA IEA,IMP ISS IEA,IDA ISS IBA TAS IEA,IBA,ISS TAS IEA,IEP,IBA IEA,IBA TAS,TAS,TAS,NAS IEA,IEA,ISS IEA,IMP,IDA IEA,IGI ISS TAS NAS IEA,IDA IBA,IDA ISS IEA,IEA,IDA ISS IBA TAS IEA,ISS TAS IEA,IMP,IEA,IBA IEA,IMP,IBA IEA,IBA IEA,IMP NAS,TAS IEA,IMP IEA,IBA TAS IEA,IEA,TAS,IBA TAS IEA,IDA IEA,IMP ISS IBA IEA,IBA IEA,IEP ISS IBA IEA,IDA IBA TAS,IEP NAS IEA,IDA ISS IBA NAS IEA,IBA IEA,IDA IMP ISS TAS IEA,IBA IEA,ISS IEA,IGI IBA TAS,IEA,IBA,ISS IBA IEA,IMP ISS NAS,ISS IBA IEA,IC,IEA,IEA,IDA,IEA,IBA TAS,ISS IEA,IDA IMP IBA IEA,IMP IBA TAS IEA,IEA,ISS IEA,IEA,IBA IEA,IDA ISS IBA IEA,IBA,IMP,IBA,TAS IEA,TAS,IEA,IEA,IEA,ISS IBA TAS IEA,IMP TAS IEA,IEA,IEA,IDA IMP ISS IBA TAS NAS IEA,IMP IBA,IEA,ISS,IDA IGI TAS,IEA,IDA IBA IEA,IEA,IEA,IEA,IEA,IEA,ISS IBA TAS IEA,IBA IEA,IDA IBA,ISS IEA,TAS,IMP IEP ISS IBA TAS IEA,TAS IEA,IEA,IBA,IMP,IMP ISS IEA,ISS IBA IEA","NNAT,FSIP2,MAP3K13,TENM2,NRP1,CSMD1,RELN,UNC5D,PCDHGA3,DCC,BTF3,CDH12,FSTL4,NRG1,CUX2,ERBB4,LINGO2,PCDH8,GNG5,FLRT2,PDE4D,CNTN5,NLGN4Y,AHI1,PRAG1,BTG1,SLC4A10,H4C3,PCDHGA11,KITLG,PTPRD,PARD3,TAFA1,SEMA5B,USP9Y,PCP4,FABP7,EPHA3,PTPRC,SOX15,FGFR2,DISP3,GRID2,DSCAM,CDH8,EDNRB,CNN3,IRX2,TENM1,ABCA1,NTM,DPF3,KCNK2,SHISA6,ARHGAP18,RIMS1,NRXN1,ACVR1C,SORL1,UNCX,UNC5C,POU3F3,EYS,DUT,FRY,LDLRAD4,CLSTN2,RBFOX3,CD24,POU3F1,RIPOR2,PBX3,TRPC4,MYL6,PAX3,STC1,TENM4,IRX1,EPHA5,SPINK5,DNER,SMAD5,PLXNA2,CDK6,THRB,DNM3,JAK1,PCDHGA8,DDX3Y,SEMA3C,ADGRV1,VXN,PID1,PCDHGA6,LRRN1,RAMP1,ZNF536,SGCZ,NASP,GREB1L,FGFR1,BCHE,RGS14,PCDHA9,TMOD1,INSM1,TIAM2,GRM7,EPHA6,PCDHB5,NRGN,ZNF521,SHC4,PCDH10,SEMA5A,MAB21L2,RBP1,PCDHB7,AMH,IRX5,FOXN3,ELAPOR2,DCN,JUND,VEGFB,KIF26B,EXOC4,PCDHGA5,KCNB1,PCDHB8,CDH11,MSI2,TMEFF2,LRP2,FGF12,PAX2,ONECUT2,GCNT1,TEAD1,DUOX1,PTK2B,EPHA8"
