"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection"
"query_1",TRUE,0.00130693196341604,14,126,6,0.0476190476190476,0.428571428571429,"CORUM:1068","CORUM","12S U11 snRNP",3383,574,"CORUM,CORUM,CORUM,CORUM,CORUM,CORUM","SNRPE,SNRPG,SNRPF,SNRPD1,SRSF7,TOE1"
"query_1",TRUE,0.00130693196341604,8,126,5,0.0396825396825397,0.625,"CORUM:434","CORUM","BASC (Ab 80) complex (BRCA1-associated genome surveillance complex)",3383,251,"CORUM,CORUM,CORUM,CORUM,CORUM","BLM,RFC4,MSH2,BRCA1,RFC2"
"query_1",TRUE,0.00552449223271687,3,126,3,0.0238095238095238,1,"CORUM:1743","CORUM","(E.F.G) complex",3383,812,"CORUM,CORUM,CORUM","SNRPE,SNRPG,SNRPF"
"query_1",TRUE,0.00552449223271687,7,126,4,0.0317460317460317,0.571428571428571,"CORUM:835","CORUM","6S methyltransferase and RG-containing Sm proteins complex",3383,477,"CORUM,CORUM,CORUM,CORUM","SNRPE,SNRPG,SNRPF,SNRPD1"
"query_1",TRUE,0.00552449223271687,12,126,5,0.0396825396825397,0.416666666666667,"CORUM:433","CORUM","BASC complex (BRCA1-associated genome surveillance complex)",3383,250,"CORUM,CORUM,CORUM,CORUM,CORUM","BLM,RFC4,MSH2,BRCA1,RFC2"
"query_1",TRUE,0.00766485961324924,8,126,4,0.0317460317460317,0.5,"CORUM:1142","CORUM","SMN complex",3383,627,"CORUM,CORUM,CORUM,CORUM","SNRPE,SNRPG,SNRPF,SNRPD1"
"query_1",TRUE,0.00766485961324924,14,126,5,0.0396825396825397,0.357142857142857,"CORUM:1745","CORUM","SMN complex",3383,813,"CORUM,CORUM,CORUM,CORUM,CORUM","SNRPN,SNRPE,SNRPG,SNRPF,SNRPD1"
"query_1",TRUE,0.00837536430112296,4,126,3,0.0238095238095238,0.75,"CORUM:2787","CORUM","BRCA1 C complex",3383,1195,"CORUM,CORUM,CORUM","BARD1,RBBP8,BRCA1"
"query_1",TRUE,0.00837536430112296,4,126,3,0.0238095238095238,0.75,"CORUM:2201","CORUM","PCNA-RFC2-5 complex",3383,938,"CORUM,CORUM,CORUM","RFC3,RFC4,RFC2"
"query_1",TRUE,0.00837536430112296,4,126,3,0.0238095238095238,0.75,"CORUM:2210","CORUM","BRCA1-IRIS-pre-replication complex",3383,943,"CORUM,CORUM,CORUM","CDC6,GMNN,BRCA1"
"query_1",TRUE,0.00837536430112296,4,126,3,0.0238095238095238,0.75,"CORUM:2200","CORUM","RFC2-5 subcomplex",3383,937,"CORUM,CORUM,CORUM","RFC3,RFC4,RFC2"
"query_1",TRUE,0.0110359113597309,5,126,3,0.0238095238095238,0.6,"CORUM:2202","CORUM","CHTF18-RFC2-5 complex",3383,939,"CORUM,CORUM,CORUM","RFC3,RFC4,RFC2"
"query_1",TRUE,0.0110359113597309,5,126,3,0.0238095238095238,0.6,"CORUM:2199","CORUM","CHTF18-RFC2-5 complex",3383,936,"CORUM,CORUM,CORUM","RFC3,RFC4,RFC2"
"query_1",TRUE,0.0110359113597309,11,126,4,0.0317460317460317,0.363636363636364,"CORUM:7394","CORUM","CENP-H-I complex",3383,2818,"CORUM,CORUM,CORUM,CORUM","CENPU,CENPH,CENPQ,CENPK"
"query_1",TRUE,0.0110359113597309,5,126,3,0.0238095238095238,0.6,"CORUM:2810","CORUM","RAD17-RFC complex",3383,1212,"CORUM,CORUM,CORUM","RFC3,RFC4,RFC2"
"query_1",TRUE,0.0110359113597309,5,126,3,0.0238095238095238,0.6,"CORUM:2799","CORUM","RFC complex",3383,1203,"CORUM,CORUM,CORUM","RFC3,RFC4,RFC2"
"query_1",TRUE,0.0110359113597309,5,126,3,0.0238095238095238,0.6,"CORUM:279","CORUM","RFC complex",3383,161,"CORUM,CORUM,CORUM","RFC3,RFC4,RFC2"
