"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection"
"query_1",TRUE,3.49704039964617e-44,74,61,35,0.573770491803279,0.472972972972973,"CORUM:306","CORUM","Ribosome, cytoplasmic",3383,183,"CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM","RPS4X,RPL10,RPL32,RPS18,RPL26,RPL30,RPL11,RPS11,RPL22,RPL27A,RPS16,FAU,RPS24,RPL21,RPS10,RPS15A,RPL10A,RPS15,RPS3A,RPLP2,RPS17,RPL37,RPS19,RPL17,RPS3,RPL38,RPL18A,RPS20,RPL19,RPS5,RPS6,RPL27,RPL36A,UBA52,RPS7"
"query_1",TRUE,1.24643552509877e-24,93,61,26,0.426229508196721,0.279569892473118,"CORUM:3055","CORUM","Nop56p-associated pre-rRNA complex",3383,1362,"CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM","RPL10,RPL32,RPS18,RPL26,RPL30,RPL11,RPS11,RPL22,RPL27A,RPS16,RPS24,RPL21,RPS15A,RPL10A,RPS15,RPS3A,RPLP2,RPS17,RPL17,RPL18A,RPL19,RPS6,RPL27,RPL36A,RPS7,YBX1"
"query_1",TRUE,1.99305101974304e-22,29,61,17,0.278688524590164,0.586206896551724,"CORUM:338","CORUM","40S ribosomal subunit, cytoplasmic",3383,199,"CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM","RPS4X,RPS18,RPS11,RPS16,FAU,RPS24,RPS10,RPS15A,RPS15,RPS3A,RPS17,RPS19,RPS3,RPS20,RPS5,RPS6,RPS7"
"query_1",TRUE,7.45020474113859e-22,31,61,17,0.278688524590164,0.548387096774194,"CORUM:305","CORUM","40S ribosomal subunit, cytoplasmic",3383,182,"CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM","RPS4X,RPS18,RPS11,RPS16,FAU,RPS24,RPS10,RPS15A,RPS15,RPS3A,RPS17,RPS19,RPS3,RPS20,RPS5,RPS6,RPS7"
"query_1",TRUE,1.5675571654972e-20,43,61,18,0.295081967213115,0.418604651162791,"CORUM:308","CORUM","60S ribosomal subunit, cytoplasmic",3383,184,"CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM","RPL10,RPL32,RPL26,RPL30,RPL11,RPL22,RPL27A,RPL21,RPL10A,RPLP2,RPL37,RPL17,RPL38,RPL18A,RPL19,RPL27,RPL36A,UBA52"
"query_1",TRUE,3.04149007754648e-10,21,61,9,0.147540983606557,0.428571428571429,"CORUM:5380","CORUM","TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",3383,1658,"CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM,CORUM","RPL32,RPL30,RPL11,RPL21,RPL10A,RPLP2,RPL18A,RPL19,RPL27"
"query_1",TRUE,0.00415306888339837,9,61,3,0.0491803278688525,0.333333333333333,"CORUM:6838","CORUM","IGF2BP1 complex",3383,2408,"CORUM,CORUM,CORUM","RPL26,RPS6,YBX1"
"query_1",TRUE,3.07037693895511e-45,160,157,39,0.248407643312102,0.24375,"GO:0002181","GO:BP","cytoplasmic translation",21017,729,"IC,IC,IDA NAS IC,NAS IC,IBA IC,IDA NAS IC,IDA NAS IC,NAS IC,IBA IC,NAS IC,NAS IC,NAS IC,NAS IC,NAS IC,NAS IC,NAS IC,NAS IC,NAS IC,IDA NAS IC,NAS IC,NAS IC,NAS IEA,NAS IC,NAS IC,NAS IC,IBA NAS IC,NAS IC,IDA NAS IC,IDA NAS IC,NAS IC,IDA NAS IC,NAS IC,IDA NAS IC,NAS IC,IDA IC,NAS IC,NAS IC,IDA,NAS IEA","RPS4X,RPL10,RPL32,RPS18,RPL26,RPL30,RPL11,RPS11,RPL22,RPL27A,RPS16,FAU,RPS24,RPL21,RPS10,RPL13,RPS15A,RPL7,RPL10A,RPS15,RPS3A,RPLP2,RPS17,RPL37,RPS19,RPL17,RPS3,RPL38,RPL18A,RPS20,RPL19,RPS5,RPS6,RPL27,RPL36A,UBA52,RPS7,YBX1,EIF3F"
"query_1",TRUE,9.15616034909396e-24,721,157,43,0.273885350318471,0.0596393897364771,"GO:0006412","GO:BP","translation",21017,2170,"IMP IBA IC IEA,IDA ISS IEA,IMP NAS IC IEA,IDA NAS IC IEA,NAS IC IEA,IMP IBA TAS NAS IC IEA,IDA TAS NAS IC,IDA TAS NAS IC IEA,NAS IC IEA,IBA TAS NAS IC IEA,TAS NAS IC IEA,NAS IC IEA,NAS IC IEA,NAS IC IEA,TAS NAS IC IEA,NAS IC,TAS NAS IC IEA,NAS IC IEA,TAS NAS IC,IDA NAS IC IEA,NAS IC IEA,IMP TAS NAS IC IEA,NAS IEA,NAS IC IEA,IDA IEA,TAS NAS IC IEA,NAS IC IEA,IBA NAS IC IEA,IDA NAS IC IEA,IDA TAS NAS IC IEA,IDA TAS NAS IC IEA,NAS IC IEA,IDA TAS NAS IC IEA,IGI IBA NAS IC IEA,IDA NAS IC IEA,NAS IC IEA,IDA NAS IC IEA,NAS IC IEA,NAS IC IEA,IDA ISS,IDA IBA NAS IC IEA,IBA,ISS TAS IEA","RPS4X,QKI,RPL10,RPL32,RPS18,RPL26,RPL30,RPL11,RPS11,RPL22,RPL27A,RPS16,FAU,RPS24,RPL21,RPS10,RPL13,RPS15A,RPL7,RPL10A,RPS15,RPS3A,RPLP2,RPS17,DAPK1,RPL37,RPS19,RPL17,RPS3,RPL38,RPL18A,RPS20,RPL19,RPS5,RPS6,RPL27,RPL36A,UBA52,RPS7,YBX1,EIF3F,TRIM2,IGF2BP3"
"query_1",TRUE,5.37181189089593e-11,4813,157,79,0.503184713375796,0.0164138790774984,"GO:0019538","GO:BP","protein metabolic process",21017,5872,"ISS IBA IEA,IMP IBA IC IEA,IMP IEA,IDA ISS IEA,IDA,IMP NAS IC IEA,IDA NAS IC IEA,NAS IC IEA,IMP IBA TAS NAS IC IEA,IDA TAS NAS IC,IDA IMP ISS TAS NAS IC IEA,NAS IC IEA,IBA TAS NAS IC IEA,TAS NAS IC IEA,IEA,NAS IC IEA,NAS IC IEA,NAS IC IEA,TAS NAS IC IEA,IBA IEA,NAS IC,TAS NAS IC IEA,NAS IC IEA,IEA,TAS NAS IC,TAS IEA,IDA NAS IC IEA,NAS IC IEA,IMP TAS NAS IC IEA,NAS IEA,NAS IC IEA,IDA TAS IEA,TAS NAS IC IEA,NAS IC IEA,IBA NAS IC IEA,IDA IMP NAS IC IEA,IDA TAS NAS IC IEA,IMP IBA IEA,IDA TAS NAS IC IEA,TAS,NAS IC IEA,IDA TAS NAS IC IEA,IEA,IGI IBA NAS IC IEA,IDA NAS IC IEA,NAS IC IEA,IDA NAS IC IEA,IBA TAS NAS IC IEA,IDA NAS IC IEA,IDA ISS,IDA IMP IBA IEA,IDA,IBA IEA,IMP,IDA,IEA,IDA IMP,IDA IBA NAS IC IEA,IDA,IBA,IMP ISS,IMP IGI IC,IBA IEA,IDA IMP IBA TAS IEA,IDA IPI ISS IEA,IDA,ISS IEA,IBA IEA,IBA TAS IEA,IDA IMP ISS IEA,IEA,ISS IBA IEA,IDA,IMP IEA,IDA,IDA,IDA IBA TAS IEA,ISS TAS IEA,IDA IBA IEA","PDZRN3,RPS4X,PFN2,QKI,CCDC88A,RPL10,RPL32,RPS18,RPL26,RPL30,RPL11,RPS11,RPL22,RPL27A,DCLK2,RPS16,FAU,RPS24,RPL21,ST8SIA5,RPS10,RPL13,RPS15A,CADM1,RPL7,AKT3,RPL10A,RPS15,RPS3A,RPLP2,RPS17,DAPK1,RPL37,RPS19,RPL17,RPS3,RPL38,SH3RF3,RPL18A,PGAP1,RPS20,RPL19,KITLG,RPS5,RPS6,RPL27,RPL36A,UBA52,RPS7,YBX1,NEDD4L,SFRP1,RNF180,GNAQ,RTN1,ST6GALNAC5,TNKS,EIF3F,GSTP1,MOB3B,TBL1X,TXN,WSB1,UBE2I,ARRDC4,CCND2,SOX9,TRIM2,HS6ST2,STK39,RPS6KA2,NXN,WNT7A,ACVR1,FBLN1,SNRPB,UBE2E1,IGF2BP3,PELI2"
