"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection"
"query_1",TRUE,4.17592312619421e-14,2541,332,98,0.295180722891566,0.0385674931129477,"GO:0007399","GO:BP","nervous system development",21017,2898,"IEA,IDA ISS IBA IEA,IMP ISS IEA,IMP ISS IBA IEA,IEA,ISS IEA,IDA IMP ISS IBA IEA,ISS IEA,TAS,IEA,ISS TAS IEA,IBA,IBA IEA,IEA,IBA IEA,IBA TAS IEA,IDA IEP ISS NAS IEA,ISS,IDA IMP IGI ISS IBA TAS NAS IEA,IDA IMP IBA TAS NAS IEA,TAS IEA,IBA IEA,IBA IEA,IDA IMP IEA,IBA IEA,IEA,IBA,IEA,IGI,IEA,IMP IGI,TAS,ISS IBA IEA,IDA IMP ISS IBA TAS IEA,ISS IBA IEA,IMP ISS IEA,IEA,IEA,IMP IEA,IEA,IEA,IEA,ISS IBA,ISS IEA,ISS IBA TAS IEA,IBA IEA,IBA,IMP TAS IEA,IDA IBA IEA,IEA,IBA IEA,IBA TAS IEA,TAS IEA,IEA,IEA,ISS IEA,ISS IBA IEA,NAS IEA,ISS IBA TAS NAS IEA,IDA ISS IEA,NAS,IMP ISS IBA IEA,IEA,IEA,ISS,IEA,IMP IEA,IEA,IEA,IMP ISS IBA IEA,IEA,ISS IBA IEA,ISS IBA IEA,IEA,TAS IEA,IEA,IBA IEA,ISS IBA IEA,TAS IEA,ISS TAS,ISS IEA,IDA IEA,ISS IEA,IBA,IBA,IEP ISS IBA IEA,ISS IEA,IEA,IEA,IGI ISS IBA TAS IEA,ISS IEA,IEA,IEP,ISS IEA,IEA,IEA,IEA,IBA IEA","NFIA,GPM6A,NFIB,TENM4,PCDHGB6,TCF4,BCL11A,PLCB1,FABP7,PGAP1,PTPRZ1,MEIS2,EMX1,KCNQ3,LHX2,TBR1,ROBO2,PLPPR1,NLGN1,NRCAM,FOXG1,NEUROG2,NRN1,FUT9,BHLHE22,CRB1,HECW1,SLC4A10,SOX5,SYNE2,ZNF804A,AFF2,PLXNA4,SEMA3A,ADGRB3,EML1,AKT3,SSTR2,EOMES,COMT,HDAC9,CDH4,TANC2,PHACTR1,NEUROD2,NEUROD6,POTEF,OPHN1,EFNB2,SFRP1,CDON,NPTX1,PCDHB2,CNR1,FEZF2,FARP1,EPHA7,ZEB2,NRP2,RAPGEF2,GRIN2B,NSMF,TTLL7,NCAM2,JAM2,NAB1,CRKL,OXTR,SMARCA2,SEMA4D,SERINC5,NUMB,LRP8,PTPRG,PCDHA5,VPS13A,ASTN1,PLXND1,BAIAP2,SH3GL2,RORB,RNF112,ABCD2,IFT88,BTBD6,WNT7B,FOXO6,B4GALNT1,SLC7A5,NEUROG1,SOX12,CHRDL1,PKD1,RTN4R,PREX1,TG,EEF2K,NTRK3"
"query_1",TRUE,3.68287565245485e-12,1170,332,59,0.177710843373494,0.0504273504273504,"GO:0048666","GO:BP","neuron development",21017,12924,"ISS IBA IEA,ISS IEA,IMP IBA,IDA IMP ISS IBA IEA,IEA,IEA,IEA,IEA,IBA IEA,IDA ISS,IDA IGI ISS NAS IEA,IDA IBA NAS IEA,IEA,IBA,IBA,IMP,IBA,IEA,IBA,IEA,IMP IGI,ISS IBA IEA,IDA IMP ISS IBA TAS IEA,ISS IBA IEA,IEA,ISS IBA,ISS IEA,IBA IEA,IBA,IBA,IMP TAS,IDA IBA,IEA,IBA IEA,IEA,IEA,ISS IEA,IBA IEA,ISS IBA TAS NAS IEA,IDA ISS,ISS,IEA,IEA,IMP IBA IEA,IEA,ISS IEA,IEA,IBA IEA,TAS IEA,ISS,ISS IEA,IBA,ISS IEA,ISS IEA,IBA,ISS IEA,IEA,IEA,IBA","GPM6A,NFIB,TENM4,BCL11A,PTPRZ1,EMX1,KCNQ3,LHX2,TBR1,ROBO2,NLGN1,NRCAM,FOXG1,NEUROG2,NRN1,FUT9,BHLHE22,CRB1,HECW1,SLC4A10,ZNF804A,PLXNA4,SEMA3A,ADGRB3,CDH4,TANC2,PHACTR1,NEUROD2,NEUROD6,POTEF,OPHN1,EFNB2,SFRP1,NPTX1,CNR1,FEZF2,FARP1,EPHA7,NRP2,RAPGEF2,NSMF,NCAM2,CRKL,SEMA4D,NUMB,LRP8,PTPRG,PLXND1,BAIAP2,SH3GL2,RORB,IFT88,WNT7B,FOXO6,NEUROG1,RTN4R,PREX1,EEF2K,NTRK3"
"query_1",TRUE,3.69366940592637e-12,1014,332,54,0.162650602409639,0.0532544378698225,"GO:0031175","GO:BP","neuron projection development",21017,7086,"ISS IBA IEA,ISS IEA,IDA IMP ISS IBA IEA,IEA,IEA,IEA,IBA IEA,IDA ISS,IDA IGI ISS NAS IEA,IBA NAS IEA,IEA,IBA,IBA,IMP,IBA,IBA,IMP IGI,ISS IBA IEA,IDA IMP ISS IBA TAS IEA,ISS IEA,IEA,ISS IBA,ISS IEA,IBA,IBA,IBA,IMP TAS,IDA IBA,IEA,IBA IEA,IEA,IEA,ISS IEA,IBA IEA,ISS IBA TAS NAS IEA,IDA ISS,ISS,IEA,IEA,IMP IBA IEA,IEA,ISS IEA,IEA,IBA,TAS IEA,ISS,IBA,ISS IEA,ISS IEA,IBA,ISS IEA,IEA,IEA,IBA","GPM6A,NFIB,BCL11A,PTPRZ1,EMX1,LHX2,TBR1,ROBO2,NLGN1,NRCAM,FOXG1,NEUROG2,NRN1,FUT9,BHLHE22,HECW1,ZNF804A,PLXNA4,SEMA3A,ADGRB3,CDH4,TANC2,PHACTR1,NEUROD2,NEUROD6,POTEF,OPHN1,EFNB2,SFRP1,NPTX1,CNR1,FEZF2,FARP1,EPHA7,NRP2,RAPGEF2,NSMF,NCAM2,CRKL,SEMA4D,NUMB,LRP8,PTPRG,PLXND1,BAIAP2,SH3GL2,IFT88,WNT7B,FOXO6,NEUROG1,RTN4R,PREX1,EEF2K,NTRK3"
"query_1",TRUE,3.69366940592637e-12,1517,332,68,0.204819277108434,0.044825313117996,"GO:0048699","GO:BP","generation of neurons",21017,12956,"IEA,IDA ISS IBA IEA,ISS IEA,IMP IBA,ISS,IDA IMP ISS IBA IEA,IEA,IBA IEA,IEA,IBA IEA,IBA IEA,IDA ISS,IDA IGI ISS NAS IEA,IDA IBA NAS IEA,IEA,IBA,IBA,IDA IMP,IBA,IEA,IBA,IEA,IGI,IMP IGI,ISS IBA IEA,IDA IMP ISS IBA TAS IEA,ISS IBA IEA,ISS IEA,IEA,IEA,IEA,ISS IBA,ISS IEA,ISS IBA IEA,IBA,IBA,IMP TAS,IDA IBA,IEA,IEA,IBA IEA,IEA,IEA,ISS IEA,IBA IEA,ISS IBA TAS NAS IEA,IDA ISS,IMP ISS IBA IEA,IEA,IEA,IMP IBA IEA,ISS IEA,ISS IEA,IEA,IBA IEA,IBA IEA,TAS IEA,ISS,ISS IEA,IDA IEA,IBA,IEP ISS IBA IEA,ISS IEA,ISS IBA IEA,ISS IEA,IEA,IEA,IBA","NFIA,GPM6A,NFIB,TENM4,TCF4,BCL11A,PTPRZ1,EMX1,KCNQ3,LHX2,TBR1,ROBO2,NLGN1,NRCAM,FOXG1,NEUROG2,NRN1,FUT9,BHLHE22,CRB1,HECW1,SLC4A10,SOX5,ZNF804A,PLXNA4,SEMA3A,ADGRB3,EML1,EOMES,HDAC9,CDH4,TANC2,PHACTR1,NEUROD2,NEUROD6,POTEF,OPHN1,EFNB2,SFRP1,CDON,NPTX1,CNR1,FEZF2,FARP1,EPHA7,NRP2,RAPGEF2,NSMF,NCAM2,CRKL,SEMA4D,NUMB,LRP8,PTPRG,ASTN1,PLXND1,BAIAP2,SH3GL2,RORB,RNF112,IFT88,WNT7B,FOXO6,NEUROG1,RTN4R,PREX1,EEF2K,NTRK3"
"query_1",TRUE,6.00091401008763e-12,1434,332,65,0.19578313253012,0.0453277545327755,"GO:0030182","GO:BP","neuron differentiation",21017,6699,"IEA,ISS IBA IEA,ISS IEA,IMP IBA,ISS,IDA IMP ISS IBA IEA,IEA,IBA IEA,IEA,IBA IEA,IBA IEA,IDA ISS,IDA IGI ISS NAS IEA,IDA IBA NAS IEA,IEA,IBA,IBA,IDA IMP,IBA,IEA,IBA,IEA,IMP IGI,ISS IBA IEA,IDA IMP ISS IBA TAS IEA,ISS IBA IEA,IEA,IEA,IEA,ISS IBA,ISS IEA,ISS IBA IEA,IBA,IBA,IMP TAS,IDA IBA,IEA,IEA,IBA IEA,IEA,IEA,ISS IEA,IBA IEA,ISS IBA TAS NAS IEA,IDA ISS,ISS,IEA,IEA,IMP IBA IEA,IEA,ISS IEA,IEA,IBA IEA,TAS IEA,ISS,ISS IEA,IDA IEA,IBA,IEP ISS IBA IEA,ISS IEA,ISS IBA IEA,ISS IEA,IEA,IEA,IBA","NFIA,GPM6A,NFIB,TENM4,TCF4,BCL11A,PTPRZ1,EMX1,KCNQ3,LHX2,TBR1,ROBO2,NLGN1,NRCAM,FOXG1,NEUROG2,NRN1,FUT9,BHLHE22,CRB1,HECW1,SLC4A10,ZNF804A,PLXNA4,SEMA3A,ADGRB3,EOMES,HDAC9,CDH4,TANC2,PHACTR1,NEUROD2,NEUROD6,POTEF,OPHN1,EFNB2,SFRP1,CDON,NPTX1,CNR1,FEZF2,FARP1,EPHA7,NRP2,RAPGEF2,NSMF,NCAM2,CRKL,SEMA4D,NUMB,LRP8,PTPRG,PLXND1,BAIAP2,SH3GL2,RORB,RNF112,IFT88,WNT7B,FOXO6,NEUROG1,RTN4R,PREX1,EEF2K,NTRK3"
"query_1",TRUE,6.00091401008763e-12,1746,332,73,0.219879518072289,0.0418098510882016,"GO:0022008","GO:BP","neurogenesis",21017,6562,"IEA,IDA ISS IBA IEA,ISS IEA,IMP ISS IBA IEA,ISS,IDA IMP ISS IBA IEA,ISS IEA,IBA IEA,IEA,IBA IEA,IBA IEA,IDA ISS,IDA IGI ISS NAS IEA,IDA IBA NAS IEA,IEA,IBA,IBA,IDA IMP,IBA,IEA,IBA,IEA,IGI,IEA,IMP IGI,ISS IBA IEA,IDA IMP ISS IBA TAS IEA,ISS IBA IEA,ISS IEA,IEA,IEA,IEA,ISS IBA,ISS IEA,ISS IBA IEA,IBA,IBA,IMP TAS,IDA IBA,IEA,IEA,IBA IEA,IEA,IEA,ISS IEA,IBA IEA,IEA,ISS IBA TAS NAS IEA,IDA ISS,IMP ISS IBA IEA,IEA,IEA,IMP IEA,IMP IBA IEA,ISS IBA IEA,ISS IEA,IEA,IBA IEA,IBA IEA,TAS IEA,ISS,ISS IEA,IDA IEA,IBA,IBA,IEP ISS IBA IEA,ISS IEA,IEA,ISS IBA IEA,ISS IEA,IEA,IEA,IBA","NFIA,GPM6A,NFIB,TENM4,TCF4,BCL11A,PTPRZ1,EMX1,KCNQ3,LHX2,TBR1,ROBO2,NLGN1,NRCAM,FOXG1,NEUROG2,NRN1,FUT9,BHLHE22,CRB1,HECW1,SLC4A10,SOX5,SYNE2,ZNF804A,PLXNA4,SEMA3A,ADGRB3,EML1,EOMES,HDAC9,CDH4,TANC2,PHACTR1,NEUROD2,NEUROD6,POTEF,OPHN1,EFNB2,SFRP1,CDON,NPTX1,CNR1,FEZF2,FARP1,EPHA7,ZEB2,NRP2,RAPGEF2,NSMF,NCAM2,NAB1,CRKL,SEMA4D,NUMB,LRP8,PTPRG,ASTN1,PLXND1,BAIAP2,SH3GL2,RORB,RNF112,IFT88,BTBD6,WNT7B,FOXO6,SLC7A5,NEUROG1,RTN4R,PREX1,EEF2K,NTRK3"
"query_1",TRUE,2.36605082625505e-11,3985,332,121,0.364457831325301,0.0303638644918444,"GO:0048731","GO:BP","system development",21017,12988,"IEA,IDA ISS IBA IEA,IMP ISS IEA,IMP ISS IBA IEA,IEA,ISS IEA,IDA IMP ISS IBA IEA,ISS IEA,TAS,IEA,ISS TAS IEA,IBA IEA,IBA IEA,IEA,TAS,IBA IEA,IBA TAS IEA,IDA IMP IEP ISS NAS IEA,ISS,IDA IMP IGI ISS IBA TAS NAS IEA,IDA IMP IEP IBA TAS NAS IEA,TAS IEA,IBA IEA,IMP ISS IBA IEA,IBA IEA,IDA IMP IEA,IBA IEA,IEA,IBA,IEA,IBA IEA,IDA IGI ISS IBA,IEA,IMP IGI,TAS,ISS IBA IEA,IDA IMP ISS IBA TAS IEA,ISS IBA IEA,IMP ISS IEA,IMP IEA,IEA,IMP IEA,IEA,IEA,IMP ISS IEA,IEA,ISS IBA,ISS IEA,ISS IBA TAS IEA,IBA IEA,IBA,IEA,TAS,IMP TAS IEA,IEA,IDA ISS IBA IEA,ISS IEA,IBA IEA,IMP IEA,IBA TAS IEA,TAS IEA,IDA ISS,ISS,IEA,IEA,ISS,IEA,IEA,ISS IEA,ISS IBA IEA,NAS IEA,ISS IBA TAS NAS IEA,IMP,IDA ISS IEA,NAS,IMP ISS IBA IEA,IEA,IEA,IEA,ISS,IEA,IMP IEA,IEA,IEA,IMP ISS IBA IEA,IEA,IEA,ISS IBA IEA,ISS IBA IEA,IEA,TAS IEA,IMP,IEA,IBA IEA,ISS IBA TAS IEA,TAS IEA,IEP IBA,ISS IEA,ISS TAS,IEA,ISS IEA,IEA,IDA IEA,ISS IEA,IBA,IBA,IEP ISS IBA IEA,ISS IEA,IEA,IEA,IGI ISS IBA TAS IEA,ISS IEA,IMP IEA,IEP ISS IEA,ISS IEA,IMP,IEA,IMP IEA,IEP IEA,IEA,IMP IBA IEA","NFIA,GPM6A,NFIB,TENM4,PCDHGB6,TCF4,BCL11A,PLCB1,FABP7,PGAP1,PTPRZ1,MEIS2,EMX1,KCNQ3,PRDX1,LHX2,TBR1,ROBO2,PLPPR1,NLGN1,NRCAM,FOXG1,NEUROG2,ZFPM2,NRN1,FUT9,BHLHE22,CRB1,HECW1,SLC4A10,FHOD3,SOX5,SYNE2,ZNF804A,AFF2,PLXNA4,SEMA3A,ADGRB3,EML1,AKT3,SSTR2,EOMES,SLC17A7,COMT,HDAC9,CDH4,TANC2,PHACTR1,NEUROD2,NEUROD6,POTEF,SHB,UFD1,OPHN1,GNG8,EFNB2,SFRP1,CDON,PANK2,NPTX1,PCDHB2,HMGA2,SLC17A6,FJX1,CNR1,FKBP1A,FEZF2,THRA,FARP1,EPHA7,ZEB2,NRP2,TPM1,RAPGEF2,GRIN2B,NSMF,DCHS2,TTLL7,NCAM2,JAM2,NAB1,CRKL,OXTR,SMARCA2,SEMA4D,COL11A1,SERINC5,NUMB,LRP8,PTPRG,PCDHA5,GAB1,VPS13A,ASTN1,PLXND1,BAIAP2,MFAP2,SIPA1L3,SH3GL2,TMEM38B,RORB,HIF3A,RNF112,ABCD2,IFT88,BTBD6,WNT7B,FOXO6,B4GALNT1,SLC7A5,NEUROG1,SOX12,CHRDL1,PKD1,RTN4R,CLMP,PREX1,PDE3B,TG,EEF2K,NTRK3"
"query_1",TRUE,4.30173275765837e-11,5924,332,157,0.47289156626506,0.0265023632680621,"GO:0048856","GO:BP","anatomical structure development",21017,13100,"IEA,IDA ISS IBA IEA,IMP ISS IEA,IMP ISS IBA IEA,IEA,ISS IEA,IDA IMP ISS IBA IEA,ISS IEA,TAS,IEA,ISS TAS IEA,ISS IBA IEA,IBA IEA,IEA,IMP IEA,TAS,IBA IEA,IBA TAS IEA,IMP,IDA IMP IEP ISS NAS IEA,ISS,IDA IMP IGI ISS IBA TAS NAS IEA,IDA IMP IEP IBA TAS NAS IEA,TAS IEA,IBA IEA,IMP ISS IBA IEA,IBA IEA,IDA IMP IEA,IBA IEA,IEA,IBA,IEA,IBA IEA,IDA IGI ISS IBA,IEA,IMP IGI,TAS,ISS IBA IEA,IDA IMP ISS IBA TAS IEA,IDA ISS IBA IEA,IMP ISS IEA,IMP IEA,IBA,IEA,IMP ISS IBA IEA,IEA,IEA,IMP,ISS,IMP ISS TAS IEA,IBA,IBA IEA,ISS IBA IEA,ISS IEA,ISS IBA TAS IEA,ISS IEA,ISS,IBA IEA,IMP IEA,IBA,ISS,IEA,TAS,IMP TAS,IMP TAS IEA,IEA,IDA ISS IBA TAS IEA,IMP IBA,IDA IMP ISS IEA,TAS NAS,IBA IEA,IMP IEA,IBA TAS IEA,TAS IEA,IMP IGI IBA IEA,IMP,IDA IMP ISS,IEA,ISS,IEA,IEA,ISS,IMP,IEA,IEA,ISS IEA,ISS IBA IEA,IBA NAS IEA,ISS IBA TAS NAS IEA,IMP,ISO NAS,IDA IMP ISS IEA,NAS,IEA,IMP,IDA,IMP ISS IBA IEA,IEA,NAS IEA,IEA,TAS,IEA,ISS IBA IEA,ISS,IEA,IMP IEA,TAS IEA,NAS IEA,NAS,IMP ISS IBA IEA,IMP ISS IBA IEA,IEP IEA,IEA,IEA,TAS,ISS IBA IEA,ISS IBA IEA,IEA,IEA,TAS IEA,IMP,IEA,IEA,IBA IEA,ISS IEA,ISS IBA TAS IEA,ISS TAS IEA,IEP IBA IEA,IEP,IDA ISS IBA IEA,ISS TAS,IEA,ISS IEA,IEA,IDA ISS IEA,TAS,ISS IEA,IEA,IBA,IBA,IEP ISS IBA IEA,ISS IEA,IEA,IEA,TAS IEA,IGI ISS IBA TAS IEA,ISS IBA IEA,IMP IEA,IDA IEP ISS TAS IEA,ISS IEA,IMP,IEA,IEA,IMP IEA,IEP IEA,IEA,IMP IBA IEA","NFIA,GPM6A,NFIB,TENM4,PCDHGB6,TCF4,BCL11A,PLCB1,FABP7,PGAP1,PTPRZ1,MEIS2,EMX1,KCNQ3,AFF3,PRDX1,LHX2,TBR1,SPIRE1,ROBO2,PLPPR1,NLGN1,NRCAM,FOXG1,NEUROG2,ZFPM2,NRN1,FUT9,BHLHE22,CRB1,HECW1,SLC4A10,FHOD3,SOX5,SYNE2,ZNF804A,AFF2,PLXNA4,SEMA3A,ADGRB3,EML1,AKT3,CSRP2,SSTR2,EOMES,SLC17A7,COMT,LDLRAD4,ZBTB18,HDAC9,CAP2,CDH4,TANC2,PHACTR1,NEUROD2,MTLN,AMER2,NEUROD6,ATP11A,POTEF,FGD4,SHB,UFD1,CAMK4,OPHN1,GNG8,EFNB2,MYO10,SFRP1,LAMC1,CDON,PANK2,NPTX1,PCDHB2,EZR,MCU,HMGA2,RCAN1,SLC17A6,FJX1,CNR1,FKBP1A,DOP1B,FEZF2,THRA,FARP1,EPHA7,ZEB2,NRP2,TPM1,GP1BB,RAPGEF2,GRIN2B,KLF13,SVIL,CCDC88C,NSMF,DCHS2,PIK3R1,TTLL7,MRPL40,NCAM2,TMEM178A,JAM2,NAB1,CRKL,OXTR,SMARCA2,ZNF160,SEMA4D,ACTA1,COL11A1,SERINC5,RNASEH2B,DGCR2,NUMB,LRP8,BCL9,PTPRG,PCDHA5,GAB1,FBLN1,VPS13A,ASTN1,NFIL3,PLXND1,BAIAP2,MFAP2,CBR1,SIPA1L3,SH3GL2,TMEM38B,RORB,HIF3A,RNF112,FABP5,ABCD2,ST3GAL1,IFT88,BTBD6,WNT7B,FOXO6,B4GALNT1,SLC7A5,HIRA,NEUROG1,SOX12,CHRDL1,PKD1,RTN4R,CLMP,PALMD,PREX1,PDE3B,TG,EEF2K,NTRK3"
"query_1",TRUE,4.57698895419188e-11,760,332,44,0.132530120481928,0.0578947368421053,"GO:0034330","GO:BP","cell junction organization",21017,8572,"IEA,ISS IEA,IEA,ISS,IDA IGI ISS IBA TAS NAS IEA,TAS IEA,IEA,IEA,IEA,IBA IEA,ISS IEA,IEA,IBA,ISS IBA,ISS IEA,IEA,IMP IEA,IEA,ISS,IMP,IEA,IMP,TAS,IEA,IDA IMP IEP,ISS IEA,IEA,IEA,ISS,IMP,ISS,IBA IEA,ISS IEA,IEA,IEA,ISS IEA,IEA,ISS IEA,IEA,ISS IEA,IEA,ISS,IEA,IEA","NFIA,GPM6A,CORO2B,ROBO2,NLGN1,NRCAM,ZNF804A,PLXNA4,ADGRB3,CTTNBP2,PTPRA,CAP2,CDH4,TANC2,NEUROD2,POTEF,OPHN1,EFNB2,SFRP1,LAMC1,NPTX1,PTPRK,PCDHB2,EZR,NOS1AP,FARP1,EPHA7,NRP2,SORBS1,RAPGEF2,GRIN2B,ABHD17C,PIK3R1,CRKL,OXTR,SEMA4D,NUMB,LRP8,COL4A5,PLXND1,BAIAP2,WNT7B,CHRDL1,EEF2K"
"query_1",TRUE,6.47233990874765e-11,6478,332,166,0.5,0.0256251929607904,"GO:0032502","GO:BP","developmental process",21017,7612,"IEA,IDA ISS IBA IEA,IMP ISS IEA,IMP ISS IBA IEA,IEA,ISS IEA,IDA IMP ISS IBA IEA,ISS IEA,TAS,IEA,ISS TAS IEA,ISS IBA IEA,IBA IEA,IEA,IMP IEA,TAS,IBA IEA,IBA TAS IEA,IMP,IDA IMP IEP ISS NAS IEA,ISS,IDA IMP IGI ISS IBA TAS NAS IEA,IDA IMP IEP IBA TAS NAS IEA,TAS IEA,IBA IEA,IMP ISS IBA IEA,IBA IEA,IDA IMP IEA,IBA IEA,IEA,IBA,IEA,IBA IEA,IDA IGI ISS IBA IEA,IEA,IMP IGI,TAS,ISS IBA IEA,IDA IMP ISS IBA TAS IEA,IDA ISS IBA IEA,IMP ISS IEA,IMP IEA,IBA NAS IEA,IEA,IMP ISS IBA IEA,IEA,IBA IEA,IMP,ISS,IMP ISS TAS IEA,IBA,IBA IEA,ISS IBA IEA,ISS IEA,ISS IBA TAS IEA,ISS IEA,ISS,IBA IEA,IMP IEA,IBA,ISS,IEA,TAS,IMP TAS,IMP TAS IEA,IEA,IDA ISS IBA TAS IEA,IMP IBA,IDA IMP IEP ISS IEA,TAS NAS,IBA IEA,IMP IEA,IBA TAS IEA,TAS IEA,IMP IGI IBA IEA,IBA,IMP,IDA IMP IEP ISS TAS,IEA,ISS,IEA,IEA,ISS,IMP,IEA,IBA IEA,ISS IEA,ISS IBA IEA,ISS IBA NAS IEA,IMP IBA,IEA,ISS IBA TAS NAS IEA,IMP,ISO NAS,IDA IMP ISS IEA,NAS,IEA,IMP,IDA,IMP ISS IBA IEA,IEA,NAS IEA,IEA,TAS,IEA,ISS IBA IEA,ISS,IEA,IMP IEA,TAS IEA,NAS IEA,NAS,IEP ISS,IMP ISS IBA IEA,IMP ISS IBA IEA,IEP IEA,IEA,IEA,TAS,ISS IBA IEA,ISS IBA IEA,IEA,IEA,TAS IEA,IMP,IEA,ISS,IEA,IBA IEA,IBA IEA,ISS IEA,ISS IEA,ISS IBA TAS IEA,ISS TAS IEA,IEP IBA IEA,IEP,IDA ISS IBA IEA,ISS TAS,IEA,IBA IEA,ISS IEA,IEA,IDA ISS IEA,TAS,ISS IEA,IEA,IBA,IBA,IEP ISS IBA IEA,ISS IEA,IEA,IEA,TAS IEA,IGI ISS IBA TAS IEA,ISS IBA IEA,IMP IBA IEA,IDA IEP ISS TAS IEA,ISS IEA,IEA,IMP,IEA,IEA,IMP IEA,IEP IEA,IEA,IMP IBA IEA","NFIA,GPM6A,NFIB,TENM4,PCDHGB6,TCF4,BCL11A,PLCB1,FABP7,PGAP1,PTPRZ1,MEIS2,EMX1,KCNQ3,AFF3,PRDX1,LHX2,TBR1,SPIRE1,ROBO2,PLPPR1,NLGN1,NRCAM,FOXG1,NEUROG2,ZFPM2,NRN1,FUT9,BHLHE22,CRB1,HECW1,SLC4A10,FHOD3,SOX5,SYNE2,ZNF804A,AFF2,PLXNA4,SEMA3A,ADGRB3,EML1,AKT3,CSRP2,SSTR2,EOMES,SLC17A7,COMT,LDLRAD4,ZBTB18,HDAC9,CAP2,CDH4,TANC2,PHACTR1,NEUROD2,MTLN,AMER2,NEUROD6,ATP11A,POTEF,FGD4,SHB,UFD1,CAMK4,OPHN1,GNG8,EFNB2,MYO10,SFRP1,LAMC1,CDON,PANK2,NPTX1,PCDHB2,EZR,NHSL1,MCU,HMGA2,RCAN1,SLC17A6,FJX1,CNR1,FKBP1A,DOP1B,FEZF2,THRA,FARP1,EPHA7,ZEB2,WWC1,MED15,NRP2,TPM1,GP1BB,RAPGEF2,GRIN2B,KLF13,SVIL,CCDC88C,NSMF,DCHS2,PIK3R1,TTLL7,MRPL40,NCAM2,TMEM178A,JAM2,NAB1,CRKL,OXTR,SMARCA2,ZNF160,RPL39L,SEMA4D,ACTA1,COL11A1,SERINC5,RNASEH2B,DGCR2,NUMB,LRP8,BCL9,PTPRG,PCDHA5,GAB1,FBLN1,ANKRD26,VPS13A,ASTN1,SPATC1L,NFIL3,RHBDD1,PLXND1,BAIAP2,MFAP2,CBR1,SIPA1L3,SH3GL2,TMEM38B,FAM120B,RORB,HIF3A,RNF112,FABP5,ABCD2,ST3GAL1,IFT88,BTBD6,WNT7B,FOXO6,B4GALNT1,SLC7A5,HIRA,NEUROG1,SOX12,CHRDL1,PKD1,RTN4R,RETREG1,CLMP,PALMD,PREX1,PDE3B,TG,EEF2K,NTRK3"
