"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection"
"query_1",TRUE,0.0485716368972681,3,15,1,0.0666666666666667,0.333333333333333,"CORUM:100","CORUM","hNURF complex",3383,53,"CORUM","RBBP7"
"query_1",TRUE,0.0485716368972681,2,15,1,0.0666666666666667,0.5,"CORUM:432","CORUM","N-NOS-CHIP-HSP70-1 complex",3383,249,"CORUM","HSPA1A"
"query_1",TRUE,0.0485716368972681,2,15,1,0.0666666666666667,0.5,"CORUM:680","CORUM","RANBMP-CD39 complex",3383,372,"CORUM","RANBP1"
"query_1",TRUE,0.0485716368972681,3,15,1,0.0666666666666667,0.333333333333333,"CORUM:7269","CORUM","p532-Clathrin-HSP70 complex",3383,2734,"CORUM","HSPA1A"
"query_1",TRUE,0.0485716368972681,3,15,1,0.0666666666666667,0.333333333333333,"CORUM:6324","CORUM","NLRP2 inflammasome",3383,2054,"CORUM","NLRP2"
"query_1",TRUE,0.0485716368972681,3,15,1,0.0666666666666667,0.333333333333333,"CORUM:934","CORUM","FACT-NEK9 complex",3383,523,"CORUM","NEK9"
"query_1",TRUE,0.0485716368972681,3,15,1,0.0666666666666667,0.333333333333333,"CORUM:1554","CORUM","RANBP1-RAN-KPNB1 complex",3383,781,"CORUM","RANBP1"
"query_1",TRUE,0.0485716368972681,3,15,1,0.0666666666666667,0.333333333333333,"CORUM:5277","CORUM","HIF1A-OS9-EGLN3 complex",3383,1626,"CORUM","EGLN3"
"query_1",TRUE,0.0485716368972681,3,15,1,0.0666666666666667,0.333333333333333,"CORUM:5685","CORUM","Membrane protein complex (VCP, UFD1L, SEC61B)",3383,1772,"CORUM","UFD1"
"query_1",TRUE,0.0485716368972681,2,15,1,0.0666666666666667,0.5,"CORUM:6080","CORUM","ACAP1-CHC-Glut4 complex",3383,1876,"CORUM","ACAP1"
"query_1",TRUE,0.0485716368972681,2,15,1,0.0666666666666667,0.5,"CORUM:6115","CORUM","BAG1-HSP70 complex",3383,1900,"CORUM","HSPA1A"
"query_1",TRUE,0.0485716368972681,2,15,1,0.0666666666666667,0.5,"CORUM:6116","CORUM","Hook1-Vps16 complex",3383,1901,"CORUM","HOOK1"
"query_1",TRUE,0.0485716368972681,2,15,1,0.0666666666666667,0.5,"CORUM:6117","CORUM","Hook1-Vps18 complex",3383,1902,"CORUM","HOOK1"
"query_1",TRUE,0.0485716368972681,2,15,1,0.0666666666666667,0.5,"CORUM:7441","CORUM","HOOK1-SHP2 complex",3383,2843,"CORUM","HOOK1"
"query_1",TRUE,0.0485716368972681,2,15,1,0.0666666666666667,0.5,"CORUM:6118","CORUM","Hook1-Vps39 complex",3383,1903,"CORUM","HOOK1"
"query_1",TRUE,0.0485716368972681,2,15,1,0.0666666666666667,0.5,"CORUM:6119","CORUM","Hook1-Vps41 complex",3383,1904,"CORUM","HOOK1"
"query_1",TRUE,0.0485716368972681,3,15,1,0.0666666666666667,0.333333333333333,"CORUM:919","CORUM","hNURF complex",3383,512,"CORUM","RBBP7"
"query_1",TRUE,0.0485716368972681,11,15,2,0.133333333333333,0.181818181818182,"CORUM:725","CORUM","P2X7 receptor signalling complex",3383,395,"CORUM,CORUM","PI4KA,HSPA1A"
"query_1",TRUE,0.0243208918798816,167,86,6,0.0697674418604651,0.0359281437125748,"GO:0071453","GO:BP","cellular response to oxygen levels",21017,16687,"IDA,IMP IGI IEA,IDA IMP,IMP,IBA,IDA","CHCHD2,BNIP3,VEGFA,PDK1,EGLN3,PGK1"
"query_1",TRUE,0.0243208918798816,150,86,6,0.0697674418604651,0.04,"GO:0036294","GO:BP","cellular response to decreased oxygen levels",21017,9545,"IDA,IMP IGI IEA,IDA IMP,IMP,IBA,IDA","CHCHD2,BNIP3,VEGFA,PDK1,EGLN3,PGK1"
"query_1",TRUE,0.0243208918798816,143,86,6,0.0697674418604651,0.041958041958042,"GO:0071456","GO:BP","cellular response to hypoxia",21017,16690,"IDA,IMP IGI IEA,IDA IMP,IMP,IBA,IDA","CHCHD2,BNIP3,VEGFA,PDK1,EGLN3,PGK1"
"query_1",TRUE,0.0243208918798816,316,86,8,0.0930232558139535,0.0253164556962025,"GO:0036293","GO:BP","response to decreased oxygen levels",21017,9544,"IDA,IEA,IMP IGI ISS IEA,IDA IBA IEA,IDA IMP IBA,IMP,IEP IBA,IDA","CHCHD2,COMT,BNIP3,DDIT4,VEGFA,PDK1,EGLN3,PGK1"
"query_1",TRUE,0.0243208918798816,905,86,13,0.151162790697674,0.0143646408839779,"GO:0019752","GO:BP","carboxylic acid metabolic process",21017,6036,"IEA,IEA,ISS IBA TAS IEA,IDA IBA TAS IEA,IDA,TAS IEA,IMP ISS IEA,IDA,IEA,IEA,IEA,IMP IBA TAS IEA,TAS","COMT,DDIT4,ENO2,GAD1,MIF,PDK1,MTLN,EGLN3,FABP5,CTPS2,PM20D1,PGK1,SLC2A3"
"query_1",TRUE,0.0243208918798816,933,86,13,0.151162790697674,0.0139335476956056,"GO:0006082","GO:BP","organic acid metabolic process",21017,1947,"IEA,IEA,ISS IBA TAS IEA,IDA IBA TAS IEA,IDA,TAS IEA,IMP ISS IEA,IDA,IEA,IEA,IEA,IMP IBA TAS IEA,TAS","COMT,DDIT4,ENO2,GAD1,MIF,PDK1,MTLN,EGLN3,FABP5,CTPS2,PM20D1,PGK1,SLC2A3"
