"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection"
"query_1",TRUE,0.00563182358229664,491,179,15,0.0837988826815642,0.0305498981670061,"GO:0099177","GO:BP","regulation of trans-synaptic signaling",21017,19085,"IDA,IEA,ISS IEA,IEA,IBA IEA,ISS ISO IBA NAS,ISS IBA,IEA,IBA IEA,IEA,ISS,ISS,IEA,ISS ISO NAS,IBA","CACNA1B,SNCA,C22orf39,SNAP25,SLC24A2,GRIN2B,GRIK3,HMGCR,GRM5,GUCY1B1,MAP1A,TSHZ3,AKAP7,GRIN1,BDNF"
"query_1",TRUE,0.00563182358229664,753,179,19,0.106145251396648,0.0252324037184595,"GO:0098916","GO:BP","anterograde trans-synaptic signaling",21017,18949,"IDA IBA TAS,IEA,IDA IMP IBA TAS IEA,ISS IEA,IBA TAS NAS IEA,IBA IEA,ISS ISO IBA TAS NAS,IBA,ISS IBA,IEA,IBA,TAS,IBA TAS IEA,IEA,ISS,ISS,IEA,ISS ISO IBA NAS,IBA","CACNA1B,COMT,SNCA,C22orf39,SNAP25,SLC24A2,GRIN2B,SLC17A7,GRIK3,HMGCR,SNAP29,PCDHB2,GRM5,GUCY1B1,MAP1A,TSHZ3,AKAP7,GRIN1,BDNF"
"query_1",TRUE,0.00563182358229664,216,179,10,0.0558659217877095,0.0462962962962963,"GO:0048167","GO:BP","regulation of synaptic plasticity",21017,12561,"IEA,ISS IEA,IEA,IBA IEA,IBA NAS,IEA,IEA,ISS,ISS,NAS","SNCA,C22orf39,SNAP25,SLC24A2,GRIN2B,HMGCR,GRM5,MAP1A,TSHZ3,GRIN1"
"query_1",TRUE,0.00563182358229664,136,179,8,0.0446927374301676,0.0588235294117647,"GO:0046165","GO:BP","alcohol biosynthetic process",21017,11935,"IDA,TAS IEA,TAS IEA,IDA IEA,IBA IEA,IMP IBA TAS,IDA IBA IEA,IDA IBA TAS","SNCA,MSMO1,HMGCS1,HMGCR,QDPR,LSS,MVK,HSD17B7"
"query_1",TRUE,0.00563182358229664,1795,179,33,0.184357541899441,0.0183844011142061,"GO:0044281","GO:BP","small molecule metabolic process",21017,10948,"ISS,IEA,IEA,IDA IEA,TAS IEA,IMP ISS IEA,TAS,ISS IBA IEA,IDA,IDA IMP IBA TAS IEA,TAS,IBA TAS IEA,IDA IEA,ISS IEA,IEA,IBA IEA,IBA IEA,IBA TAS IEA,IMP IBA TAS,IDA IBA IEA,ISS TAS IEA,IDA,IDA IBA TAS IEA,IMP,IDA IBA IEA,IDA IMP IBA,IBA TAS IEA,IDA IBA TAS,IBA TAS IEA,IDA IBA TAS IEA,IDA IEA,IDA,IMP","ST3GAL1,PDE1A,COMT,SNCA,MSMO1,MTLN,SLC25A1,CSAD,ATP2B4,ELOVL5,CRYM,HMGCS1,HMGCR,CAV1,PM20D1,QDPR,NAPRT,CTPS2,LSS,GUCY1B1,MGLL,OCA2,DERA,PRMT3,MVK,AKR1C2,FBP2,HSD17B7,FASN,COASY,NAAA,HSPA1A,CARMIL1"
"query_1",TRUE,0.00563182358229664,190,179,10,0.0558659217877095,0.0526315789473684,"GO:0097553","GO:BP","calcium ion transmembrane import into cytosol",21017,18700,"IBA,IDA,IDA NAS,IDA,IDA IMP,IC,ISS IEA,IDA ISS,IBA,IDA","CACNA1B,SNCA,GP1BB,SLC24A2,GRIN2B,ATP2B4,CAV1,GRIN1,PLCH1,CEMIP"
"query_1",TRUE,0.00563182358229664,783,179,20,0.111731843575419,0.0255427841634738,"GO:0099536","GO:BP","synaptic signaling",21017,19115,"IDA IBA TAS,IEA,IDA IMP IBA TAS IEA,ISS IEA,IBA TAS NAS IEA,IBA IEA,ISS ISO IBA TAS NAS,IBA,ISS IBA,IEA,IBA,TAS,IBA TAS IEA,IEA,IEA,ISS,ISS,IEA,ISS ISO IBA NAS,IBA","CACNA1B,COMT,SNCA,C22orf39,SNAP25,SLC24A2,GRIN2B,SLC17A7,GRIK3,HMGCR,SNAP29,PCDHB2,GRM5,CRKL,GUCY1B1,MAP1A,TSHZ3,AKAP7,GRIN1,BDNF"
"query_1",TRUE,0.00563182358229664,55,179,6,0.0335195530726257,0.109090909090909,"GO:0006695","GO:BP","cholesterol biosynthetic process",21017,2403,"TAS IEA,TAS IEA,IDA IEA,IMP IBA TAS,IDA IBA IEA,IDA IBA TAS","MSMO1,HMGCS1,HMGCR,LSS,MVK,HSD17B7"
"query_1",TRUE,0.00563182358229664,490,179,15,0.0837988826815642,0.0306122448979592,"GO:0050804","GO:BP","modulation of chemical synaptic transmission",21017,13270,"IDA,IEA,ISS IEA,IEA,IBA IEA,ISS ISO IBA NAS,ISS IBA,IEA,IBA IEA,IEA,ISS,ISS,IEA,ISS ISO NAS,IBA","CACNA1B,SNCA,C22orf39,SNAP25,SLC24A2,GRIN2B,GRIK3,HMGCR,GRM5,GUCY1B1,MAP1A,TSHZ3,AKAP7,GRIN1,BDNF"
"query_1",TRUE,0.00563182358229664,1379,179,28,0.156424581005587,0.0203045685279188,"GO:0006629","GO:BP","lipid metabolic process",21017,2342,"IDA IBA IEA,IEA,IEA,ISS IBA TAS IEA,IBA TAS IEA,IMP ISS IEA,IEA,NAS,IEA,TAS,IDA IMP IBA TAS IEA,IBA TAS NAS IEA,IDA IBA IEA,ISS IEA,IEA,IEA,IMP IBA TAS IEA,IDA ISS TAS IEA,IDA IEA,IMP,IDA IEA,IDA IBA IEA,IDA IBA IEA,IDA IBA IEA,IEA,IDA IBA TAS IEA,IBA TAS IEA,IDA IEA","ST3GAL1,COMT,SNCA,PI4KA,MSMO1,MTLN,BCL11B,FABP6,IAH1,SLC25A1,ELOVL5,HMGCS1,HMGCR,CAV1,PM20D1,CRKL,LSS,MGLL,B3GALT2,PRMT3,RNF213,ST6GALNAC3,MVK,AKR1C2,PLCH1,HSD17B7,FASN,NAAA"
