"GeneName","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KLF10",1646.41640965139,3.56847819275854,0.0836902567071998,42.6391115663952,0,0
"EGR1",715.592987512261,2.97616678292956,0.119106530175693,24.9874358571225,8.37296232946583e-138,4.12912637277608e-134
"PAPPA2",3084.76912012728,-1.17593499417815,0.05374473022784,-21.8800055222718,4.02794534088615e-106,1.13507499706172e-102
"AEN",699.357045421031,1.73085219829881,0.116952983137028,14.7995557861988,1.47453196777967e-49,8.81412654437023e-47
"TINCR",281.941369184859,2.51217713697704,0.17173808854509,14.6279556169479,1.86301448132806e-48,1.08087716643169e-45
"EDA2R",286.46232873111,2.58892020339609,0.18302814135955,14.1449297586992,2.00716964419687e-45,1.01521611285711e-42
"H2AJ",424.029211848516,1.84936996790336,0.132620372731704,13.9448406742507,3.38202431342057e-44,1.55148399084963e-41
"FSTL5",542.856020926691,-1.73297016657986,0.129586982115277,-13.373026659717,8.69302631814859e-41,3.49956402350611e-38
"TCHH",480.324220252389,1.92592472223387,0.144065069969562,13.3684363783725,9.24641696898158e-41,3.64789642260261e-38
"CDH8",830.701956651493,-1.22227046783787,0.0955286168951118,-12.7948096346867,1.75281457227515e-37,5.8603424157118e-35
"CDH20",626.954572781765,-1.40125279371119,0.110943065490843,-12.630377459931,1.43587806971196e-36,4.29153497017244e-34
"FOS",1362.13436422977,1.08191527724313,0.0882030059862873,12.266195070623,1.3756751286594e-34,3.76896772054657e-32
"ATF3",529.195231505925,1.46205447077721,0.124896772771258,11.7061028746906,1.18606963182181e-31,2.51574296315238e-29
"MLIP",114.203690295154,-3.17749959269588,0.283290240617073,-11.2164103704192,3.38742852163398e-29,6.24489859978989e-27
"CSRNP1",432.453977616909,1.3965086300059,0.128510681059412,10.8668681738623,1.65794629879628e-27,2.748289805887e-25
"NR1D1",133.376176901603,2.62280156305527,0.256135503644426,10.2398985136255,1.31374102284258e-24,1.73925204138206e-22
"CDKN1A",383.492472838855,1.44329681726136,0.141711316788184,10.1847675257909,2.31913533190304e-24,3.04981757047463e-22
"PTPRK",474.287793367149,-1.24310945300787,0.12324633931896,-10.0863803328935,6.34668020412001e-24,7.9741792169727e-22
"EPHA7",643.605239294993,-1.23507423664699,0.123974111899269,-9.962355992923,2.22721078767542e-23,2.74587249985534e-21
"FOSL2",507.974965165199,1.18309962154452,0.121777696625392,9.71524059273293,2.59635133534863e-22,2.94342680695903e-20
"DOCK10",399.364485047772,-1.29419147166244,0.140394155731652,-9.21827169313336,3.01927314541484e-20,2.84967378308388e-18
"SEMA5A",416.09301451807,-1.18974199800862,0.132229416485077,-8.99755916371978,2.30791450077366e-19,1.95390220782237e-17
"PTCHD4",283.873466200622,-1.43640174445994,0.16680615778771,-8.61120334830815,7.22976148688745e-18,5.40205587463416e-16
"PLXDC2",224.542815870326,-1.61162641041819,0.192303190740684,-8.38065350975604,5.26346350087619e-17,3.6176683281632e-15
"CHST3",137.816860303027,1.89927848117305,0.241133544679708,7.87645901235275,3.36789333781212e-15,1.86615348263152e-13
"ALOXE3",151.423436475413,1.85814360900811,0.236502359084395,7.85676564158516,3.94179381608736e-15,2.15390096443599e-13
"PDZRN4",229.086227048596,-1.44957746101988,0.185857319158304,-7.79941014744328,6.21972066982195e-15,3.30701374482231e-13
"TNXB",145.183025747964,1.82125013924329,0.233699924556985,7.79311393743817,6.53776180613036e-15,3.45747692728492e-13
"HTR2C",162.34294507253,-1.8216149042388,0.234592609152695,-7.76501404207974,8.16361790757973e-15,4.21694200726657e-13
"LANCL3",477.876004000513,-1.07159398345494,0.138072724623823,-7.7610837793958,8.42066652898261e-15,4.33697305354337e-13
"LINC00299",119.232709900844,2.60163928131002,0.345036427451906,7.54018727971168,4.69296997641797e-14,2.23607550132418e-12
"NTS",289.268535652494,-1.24961141526685,0.166952015504053,-7.48485372574919,7.1626866659407e-14,3.3560844934049e-12
"GABRG1",231.098751972769,-1.42491992264369,0.194084997070555,-7.34173142772953,2.10848176624436e-13,9.2839087769947e-12
"AOC3",112.533910570436,1.81268305592134,0.248612940217065,7.2911854641946,3.07239470431146e-13,1.31466503117675e-11
"LRRN4CL",52.0318162993942,3.11326325244072,0.440318516176514,7.07047997770932,1.54398712662969e-12,6.17782759835644e-11
"ARC",267.485696620383,1.23234689650467,0.17443672329186,7.06472165521457,1.60938259342458e-12,6.40054053183334e-11
"CNTN6",448.615168692424,-1.01703877439772,0.145793424315698,-6.97588920193989,3.039422020153e-12,1.15968353519416e-10
"CDC42EP1",40.0250519177577,4.0012643344022,0.583680359315416,6.85523209843001,7.11968293850032e-12,2.58167032435399e-10
"GPR35",83.780852266129,2.09668142912712,0.309804291853553,6.76776108098024,1.30790498177714e-11,4.61533697147331e-10
"JDP2",170.319268897769,-1.34177901180608,0.202531191816166,-6.62504871360255,3.47133682597108e-11,1.1469948112078e-09
"GADD45B",67.7544893214019,2.2531302469746,0.344299490718284,6.54409985409527,5.98547964477013e-11,1.9102681849379e-09
"MIR4435-2HG",286.48792627891,1.06079530627078,0.162633785120993,6.52260110334146,6.90984544736194e-11,2.18085778071459e-09
"IQCN",315.566230864126,1.11243818480995,0.171122473017796,6.50083045897929,7.98778148351219e-11,2.47688076592105e-09
"CADPS2",188.143626761212,-1.3378600822906,0.209744554574947,-6.37852117306127,1.78806127445216e-10,5.29599049547198e-09
"AMH",294.830903685594,1.01784799331336,0.161655993416632,6.29638265678205,3.04671720560415e-10,8.7541310826017e-09
"TNFRSF9",168.398880163356,1.25072253474965,0.201279695519594,6.2138534715137,5.17007426037628e-10,1.4223833313833e-08
"WWTR1",52.9868630244055,2.70038712375642,0.43507369246257,6.20673502107632,5.40966965577062e-10,1.48416055117846e-08
"C1QL3",87.8367323911604,-1.66567453935873,0.278580415872667,-5.97915160023336,2.24302739865891e-09,5.59367363665559e-08
"NPR3",110.485817040972,1.53664370348944,0.260019808362138,5.90971785253108,3.42694190320958e-09,8.28429607631276e-08
