"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection","intersection_gene","intersection_gene_id","term"
"query_1",TRUE,0.0117923848850525,3,10,1,0.1,0.333333333333333,"CORUM:6942","CORUM","FZD5-LGR5-LRP6 complex",3383,2477,"CORUM","LGR5","LGR5","ENSG00000139292","CORUM - FZD5-LGR5-LRP6 complex"
"query_1",TRUE,0.0117923848850525,2,10,1,0.1,0.5,"CORUM:5545","CORUM","CDC2-PCNA-CCNB1-GADD45B complex",3383,1722,"CORUM","GADD45B","GADD45B","ENSG00000099860","CORUM - CDC2-PCNA-CCNB1-GADD45B complex"
"query_1",TRUE,0.0117923848850525,2,10,1,0.1,0.5,"CORUM:6676","CORUM","WWTR1-YWHAQ complex",3383,2297,"CORUM","WWTR1","WWTR1","ENSG00000018408","CORUM - WWTR1-YWHAQ complex"
"query_1",TRUE,0.0117923848850525,2,10,1,0.1,0.5,"CORUM:6661","CORUM","NEK8-WWTR1 complex",3383,2291,"CORUM","WWTR1","WWTR1","ENSG00000018408","CORUM - NEK8-WWTR1 complex"
"query_1",TRUE,0.0117923848850525,1,10,1,0.1,1,"CORUM:6652","CORUM","WWTR1 homodimer",3383,2283,"CORUM","WWTR1","WWTR1","ENSG00000018408","CORUM - WWTR1 homodimer"
"query_1",TRUE,0.0117923848850525,2,10,1,0.1,0.5,"CORUM:6651","CORUM","WWTR1-YAP1 complex",3383,2282,"CORUM","WWTR1","WWTR1","ENSG00000018408","CORUM - WWTR1-YAP1 complex"
"query_1",TRUE,0.0117923848850525,3,10,1,0.1,0.333333333333333,"CORUM:6649","CORUM","SMAD3-SMAD4-WWTR1 complex",3383,2280,"CORUM","WWTR1","WWTR1","ENSG00000018408","CORUM - SMAD3-SMAD4-WWTR1 complex"
"query_1",TRUE,0.0117923848850525,2,10,1,0.1,0.5,"CORUM:7062","CORUM","NFAT5-WWTR1 complex",3383,2559,"CORUM","WWTR1","WWTR1","ENSG00000018408","CORUM - NFAT5-WWTR1 complex"
"query_1",TRUE,0.0117923848850525,2,10,1,0.1,0.5,"CORUM:6647","CORUM","MED15-WWTR1 complex",3383,2279,"CORUM","WWTR1","WWTR1","ENSG00000018408","CORUM - MED15-WWTR1 complex"
"query_1",TRUE,0.0117923848850525,3,10,1,0.1,0.333333333333333,"CORUM:6646","CORUM","SMAD2-SMAD4-WWTR1 complex",3383,2278,"CORUM","WWTR1","WWTR1","ENSG00000018408","CORUM - SMAD2-SMAD4-WWTR1 complex"
