"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KLF10",5843.62808964935,4.86075290114768,0.0987438217412207,49.2258939894622,0,0
"TCHH",1169.48386800535,4.05167033835004,0.120258478442686,33.6913487582584,7.73910535918475e-249,9.14955731089617e-245
"LHX9",5778.13596632698,-2.27867595211307,0.0684473746397,-33.290918228899,5.22567032193225e-243,4.11869915873627e-239
"ATF3",1658.28632919975,3.36636801282545,0.105792567594688,31.8204585573786,3.37438562331979e-222,1.99468370158491e-218
"NR1D1",802.991020002823,5.87795859781398,0.195793321931218,30.0212414797217,5.18399196713219e-198,2.45150980125681e-194
"AEN",1731.90707591974,2.93043202364872,0.0998483818133916,29.3488183827101,2.47393770327978e-189,9.74937616567506e-186
"LMO3",2873.31837695137,-2.56716795426356,0.0881430997577142,-29.125001972022,1.73220230568675e-186,5.85113193113759e-183
"JUN",10681.2220158042,1.98080636152593,0.0681865796287694,29.0497979559922,1.54786596218111e-185,4.57491133447153e-182
"KIF5B",14249.9489868218,1.81837171081149,0.0678947865039709,26.7821994065058,5.20918822282607e-158,1.36856950587469e-154
"EGR1",1981.03359849301,2.35014099249789,0.0910391951943178,25.814606417397,6.07893537219155e-147,1.43736426875469e-143
"SVIL-AS1",478.755174531105,4.82762447450708,0.196862707799199,24.5227982916463,8.43971670535344e-133,1.81415546816438e-129
"KCTD12",3476.2804982135,-2.2861343942934,0.0940915460790908,-24.2969160308168,2.11312982524366e-130,4.16374622649052e-127
"TINCR",760.038605138628,3.43315381959984,0.141650833873664,24.2367356810749,9.12509068553505e-130,1.65971360968828e-126
"CDKN1A",1237.60127026298,2.67942090463325,0.110874080265896,24.166341657198,5.02781375392474e-129,8.49161830082503e-126
"GPRC5C",924.311531249775,2.72416700636076,0.114154584191766,23.8638423997454,7.27417602536434e-126,1.1466526141316e-122
"NES",18839.7244377117,1.88670546851992,0.0804046398540155,23.4651317628618,9.26331631065632e-122,1.36894446353418e-118
"EDA2R",579.902925538175,3.55897445841614,0.15607061137009,22.8036170754579,4.22147846068303e-115,5.87157989428531e-112
"ALOXE3",547.505411915718,3.41931290597391,0.155297232980823,22.0178611063608,1.94216537177624e-107,2.55125001198051e-104
"CA10",2150.90996961694,-1.82643288346802,0.084726173292853,-21.5568910111758,4.56246106800911e-103,5.67786273437238e-100
"PER1",3220.58889588964,1.61241010956081,0.0754397177350403,21.3734907548823,2.35825265932924e-101,2.788044206492e-98
"FAM83G",589.105329313411,3.06434434431989,0.144992743880658,21.1344668864403,3.83494825095953e-99,4.31796911399705e-96
"GADD45A",1973.51953451123,1.78900893689025,0.0853584079682295,20.9587898775726,1.5600288145962e-97,1.6766764236876e-94
"CSRNP1",1043.64447272422,2.34532317301804,0.112318327165038,20.8810372466809,7.9644070790263e-97,8.18775675580769e-94
"BMPER",1400.89110956699,-2.32006896556199,0.111703312455853,-20.7699209141978,8.09915346879303e-96,7.97935349040047e-93
"FSTL5",1124.53029738575,-2.24233023245616,0.109160563900595,-20.5415779502394,9.15397295609527e-94,8.6578276218749e-91
"NELL1",3355.19145011991,-1.55565631388568,0.0768663526905961,-20.2384562221592,4.49014818024999e-91,4.0834443739235e-88
"PAPPA2",1418.50585261716,-2.88937076692376,0.14349599755974,-20.1355495348981,3.60294355954201e-90,3.1552444616804e-87
"CBLN2",1005.077580341,-2.43031636022763,0.122020262818564,-19.917317862537,2.88010487121542e-88,2.43214570285317e-85
"SHOX2",3048.35829243955,-1.62229425744488,0.0819290984125245,-19.8011974851279,2.9070069426506e-87,2.37021307444736e-84
"CRY1",2102.43552141548,1.64971427076198,0.0839359558909532,19.6544407369976,5.29694828735549e-86,4.17487807515069e-83
"SNHG1",1777.84366911986,1.7153457979894,0.0889576072093928,19.2827331107471,7.50066451905728e-83,5.72107137268094e-80
"P2RX3",5197.54763199368,-1.50608568727966,0.079171765756635,-19.0230149963965,1.09973825303958e-80,8.12603468535026e-78
"PTN",5389.5571668276,-1.6289325710369,0.0883320287254219,-18.4410184453071,6.15705369622259e-76,4.41162226203585e-73
"NEAT1",2752.5872352041,1.44757127258115,0.0786824104823142,18.3976477551679,1.37192300922035e-75,9.54091751559268e-73
"PDZRN4",637.478484573772,-2.40141156234029,0.130802122894249,-18.3591176443044,2.79105257701647e-75,1.87663721948592e-72
"VSNL1",7403.03979469942,-1.24654983112885,0.0679028404912712,-18.3578451521346,2.85721885817268e-75,1.87663721948592e-72
"RGS8",2803.84261428866,-1.64898362988179,0.0900730398791034,-18.3071830604926,7.25259648141357e-75,4.63480118386551e-72
"CREB5",920.893552045264,2.18929757571875,0.120207824362618,18.2126046064567,4.09970880421748e-74,2.55098985988743e-71
"PTPRR",2066.96712425288,-1.45766940832055,0.0801491564899179,-18.1869588172635,6.54737664131998e-74,3.96955694061567e-71
"MYH8",448.62171761934,3.72863144332211,0.205873558733867,18.111269199665,2.5969153915509e-73,1.53510161083052e-70
