"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection","intersection_gene","intersection_gene_id","term"
"query_1",TRUE,0.00141695419172663,5,40,3,0.075,0.6,"CORUM:343","CORUM","Sarcoglycan-sarcospan complex SG-SPN",3383,200,"CORUM,CORUM,CORUM","SGCD,SGCG,SSPN","SGCD,SGCG,SSPN","ENSG00000170624,ENSG00000102683,ENSG00000123096","CORUM - Sarcoglycan-sarcospan complex SG-SPN"
"query_1",TRUE,0.0127206848721146,3,40,2,0.05,0.666666666666667,"CORUM:2971","CORUM","ITGA9-ITGB1-VEGFC complex",3383,1320,"CORUM,CORUM","ITGA9,VEGFC","ITGA9,VEGFC","ENSG00000144668,ENSG00000150630","CORUM - ITGA9-ITGB1-VEGFC complex"
"query_1",TRUE,0.0127206848721146,3,40,2,0.05,0.666666666666667,"CORUM:797","CORUM","SNARE complex (STX11, VAMP2, SNAP23)",3383,446,"CORUM,CORUM","SNAP23,STX11","SNAP23,STX11","ENSG00000092531,ENSG00000135604","CORUM - SNARE complex (STX11, VAMP2, SNAP23)"
"query_1",TRUE,0.0477682977797038,2,40,1,0.025,0.5,"CORUM:5770","CORUM","RUNX1-CBF-beta-DNA complex",3383,1808,"CORUM","RUNX1","RUNX1","ENSG00000159216","CORUM - RUNX1-CBF-beta-DNA complex"
"query_1",TRUE,0.0477682977797038,2,40,1,0.025,0.5,"CORUM:6159","CORUM","LPP-PPP2CA-PPP2R3A complex",3383,1936,"CORUM","LPP","LPP","ENSG00000145012","CORUM - LPP-PPP2CA-PPP2R3A complex"
"query_1",TRUE,0.0477682977797038,2,40,1,0.025,0.5,"CORUM:5732","CORUM","NRP2-VEGFC complex",3383,1790,"CORUM","VEGFC","VEGFC","ENSG00000150630","CORUM - NRP2-VEGFC complex"
"query_1",TRUE,0.0477682977797038,1,40,1,0.025,1,"CORUM:6466","CORUM","NINJ1 homo-oligomer complex",3383,2148,"CORUM","NINJ1","NINJ1","ENSG00000131669","CORUM - NINJ1 homo-oligomer complex"
"query_1",TRUE,0.0477682977797038,3,40,1,0.025,0.333333333333333,"CORUM:6527","CORUM","FLRT3-LPHN3-UNC5B complex",3383,2202,"CORUM","UNC5B","UNC5B","ENSG00000107731","CORUM - FLRT3-LPHN3-UNC5B complex"
"query_1",TRUE,0.0477682977797038,2,40,1,0.025,0.5,"CORUM:5731","CORUM","NRP1-VEGFC complex, heparin dependent",3383,1789,"CORUM","VEGFC","VEGFC","ENSG00000150630","CORUM - NRP1-VEGFC complex, heparin dependent"
"query_1",TRUE,0.0477682977797038,2,40,1,0.025,0.5,"CORUM:5407","CORUM","NGF-TrkA complex",3383,1670,"CORUM","NTRK1","NTRK1","ENSG00000198400","CORUM - NGF-TrkA complex"
"query_1",TRUE,0.0477682977797038,2,40,1,0.025,0.5,"CORUM:5545","CORUM","CDC2-PCNA-CCNB1-GADD45B complex",3383,1722,"CORUM","GADD45B","GADD45B","ENSG00000099860","CORUM - CDC2-PCNA-CCNB1-GADD45B complex"
"query_1",TRUE,0.0477682977797038,2,40,1,0.025,0.5,"CORUM:5544","CORUM","CDC2-PCNA-CCNB1-GADD45A complex",3383,1721,"CORUM","GADD45A","GADD45A","ENSG00000116717","CORUM - CDC2-PCNA-CCNB1-GADD45A complex"
"query_1",TRUE,0.0477682977797038,1,40,1,0.025,1,"CORUM:6720","CORUM","FILIP1-FLNA complex",3383,2330,"CORUM","FILIP1","FILIP1","ENSG00000118407","CORUM - FILIP1-FLNA complex"
"query_1",TRUE,0.0477682977797038,3,40,1,0.025,0.333333333333333,"CORUM:4998","CORUM","VCP-VIMP-DERL2 complex",3383,1553,"CORUM","DERL2","DERL2","ENSG00000072849","CORUM - VCP-VIMP-DERL2 complex"
