"GeneName","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AKAP6",15292.6876223147,-1.56761742744281,0.0361187508051138,-43.401762034939,0,0
"ALCAM",11182.6349405141,-2.39416435614899,0.0435380983997019,-54.9900993417154,0,0
"CALM3",41092.9920983051,-1.35488954977185,0.0359774320026478,-37.659429101892,0,0
"DPYSL3",93096.7646225863,-1.64066248071908,0.0327458131604647,-50.1029695820753,0,0
"GABBR1",10627.2860059461,-1.60139188083202,0.0417642366443156,-38.3436166802291,0,0
"KIF5A",36447.7484892972,-1.64274724614359,0.0406401895282452,-40.4217417589027,0,0
"MAPRE2",18675.7461109647,-1.55393707251876,0.0362756799867989,-42.8368833632962,0,0
"MYO5A",27386.259320913,-1.68076033712617,0.0396452655026574,-42.3949824983138,0,0
"PAFAH1B2",6271.83855127268,-2.16082663743397,0.0492631020431521,-43.86298360873,0,0
"PBX1",12753.1008796889,-1.79546341895134,0.0415747286440957,-43.1864134176695,0,0
"RAB2A",7877.80344625668,-2.17409889883256,0.0472551957969365,-46.0076159280987,0,0
"RAB3B",27385.700896467,-1.62113000905277,0.0410388599470519,-39.5023158816873,0,0
"RAB6A",12778.7118769145,-2.40382296564011,0.0504251970012601,-47.6710674145712,0,0
"RHOB",17110.88683449,1.66966587251547,0.0409906579210319,40.7328390710895,0,0
"SCD",25791.8446938496,-1.85413073158797,0.0350130302249138,-52.9554488622538,0,0
"SCG2",13533.9531036582,-1.93822178175105,0.0353950496909971,-54.7596852857094,0,0
"SDCBP",2248.00391163324,-3.07072809810379,0.0769703523341986,-39.8949466253052,0,0
"SPOCK1",12047.9750968372,-2.36891621007395,0.0377772166448778,-62.7075369883067,0,0
"SYT1",19485.2720900203,-1.38753367480967,0.0364730664561743,-38.0426931329427,0,0
"TMED10",5816.0639417817,-2.04917687550493,0.0466344259075755,-43.9412909159896,0,0
"TMOD2",27067.102210302,-2.09174817808419,0.0381658105092436,-54.8068585515191,0,0
"TSPYL4",13769.9208110927,-1.68386322782885,0.0358601966940256,-46.9563299442075,0,0
"VSNL1",2632.85331909626,-3.08378086170699,0.0754522777975143,-40.870613210415,0,0
"MTURN",11291.379800206,-1.46042587777483,0.0392070068183617,-37.2491040833771,1.09556147611122e-303,1.02882352285811e-300
"SLC39A9",3141.97668150535,-2.32973739935289,0.0628268832747119,-37.0818553765601,5.509472351092e-301,4.96689951395646e-298
"YWHAB",19107.0437576503,-1.51544930862019,0.0409611072317046,-36.9972740250344,1.26672564346025e-299,1.09805625201181e-296
"FSCN1",11033.2927879514,-1.89273239341739,0.0512713040101905,-36.9160182280756,2.55739062201013e-298,2.13475814218016e-295
"INA",43561.4954966707,-1.24084480649236,0.0340706447287125,-36.4197630063237,2.07187257728283e-290,1.6677094338143e-287
"ARNT2",7243.52732473031,-1.57024559366997,0.0435134433286299,-36.0864476251831,3.70034190256054e-285,2.87580364827274e-282
"RAB15",7116.2872370809,-1.56346859666058,0.0436263513219213,-35.8377115959953,2.85781036517742e-281,2.14697766701229e-278
"GNG2",30318.6093322154,-1.27341712766108,0.0361274616617307,-35.2478992181726,3.69486897042407e-272,2.68628893081993e-269
"SNCA",7391.24093928139,-1.67176119601974,0.0474533550787048,-35.229567925113,7.05287978155402e-272,4.96743139114577e-269
"DLG4",16917.7015453716,1.37594354577513,0.0393287693456127,34.985675083897,3.71555850325068e-268,2.5376138650383e-265
"ANKRD46",4950.43370726421,-1.74460920819163,0.0502868072113199,-34.6931790849292,9.98379699301635e-264,6.61808284201772e-261
"SPARC",1272.31529964117,-3.08303341357078,0.0892210466315382,-34.5550016500364,1.19896700342298e-261,7.72066237804203e-259
"HYOU1",5135.42907976955,-1.82070364625286,0.0533776489759468,-34.1098508679786,5.26984193415913e-255,3.29921381977996e-252
"SNX12",3050.31260870666,-2.04518216761616,0.0610516154416437,-33.4992309838394,4.94556717550685e-246,3.01251872977226e-243
"BLCAP",5155.91842340617,-1.56595359595549,0.0467614691552102,-33.4881179793087,7.17812507075006e-246,4.25738375906749e-243
"KIAA1191",5226.76594114231,-1.75532716537326,0.0527924851239883,-33.2495649949175,2.0710811962619e-242,1.19687251285515e-239
"HMGCR",29278.336106192,-1.15990045679034,0.0349798381712056,-33.1591144336723,4.18520630391858e-241,2.35815449194292e-238
"PCDHA6",1769.6876028416,-2.54386788659371,0.0768247634770565,-33.1126029090012,1.95731048665276e-240,1.07594789629707e-237
"DCLK1",20340.198858682,-1.30343617510339,0.0394423531665444,-33.0466128529316,1.74003055506646e-239,9.33733539287809e-237
"PAFAH1B1",23026.3223305122,-1.05099326548836,0.0318446113747071,-33.0038025310343,7.16362667572518e-239,3.75473995389521e-236
"RAB11FIP4",7497.92258757008,-1.59239457100329,0.048424391935461,-32.8841418003886,3.70458616488416e-237,1.8975900678218e-234
"SLC12A7",2039.96596594403,2.35956717338092,0.0721406855481601,32.7078562596375,1.20760852632455e-234,6.04824021473392e-232
"SLC36A1",1984.32019871316,-2.84598795614946,0.0879060546734216,-32.3753348585891,6.10603596368514e-230,2.99169214238121e-227
"MXRA7",8461.81154794137,-1.27950708933354,0.039720063830946,-32.2131176520587,1.15628837831035e-227,5.54477180220398e-225
"XPR1",30560.7345656799,-1.36066234445012,0.042342631540292,-32.1345720602027,1.45089468314603e-226,6.81255507682191e-224
"MDGA1",8189.20001547919,-1.64647291301721,0.0513490948480763,-32.0643025527234,1.38734498471469e-225,6.38122066642849e-223
"PLCXD2",3725.78766438798,-1.7379321892232,0.054235234332132,-32.0443381617982,2.63256444066868e-225,1.18665474727582e-222
"FLNC",1103.4381778347,2.96670913912734,0.0929169950806021,31.9285953721796,1.07101051424136e-223,4.73302646470036e-221
"SCD5",10222.4565114838,-1.21436159893438,0.0382799817739624,-31.7231498725628,7.45106787323123e-221,3.22946476397857e-218
