"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PTPRT",1531.67489422106,5.76502952141746,0.26449640792191,21.7962488289048,2.51828990532384e-105,6.68731884358746e-101
"PTPRT-DT",84.475412165378,5.64518755890322,0.413078442630152,13.6661393486409,1.61752061411977e-42,2.14766299539753e-38
"RGPD2",128.363235190643,4.91906643949876,0.395019926412709,12.4527045614388,1.35185228654155e-35,1.19661458230369e-31
"CYP26A1",54.4783568950303,3.65309046245322,0.442558855773981,8.25447376047738,1.52572993697166e-16,1.01289396190706e-12
"MTND1P23",1679.93767452446,7.57619684360584,0.99059723108005,7.64811025702696,2.03954307244473e-14,1.08320132577539e-10
"LINC02864",97.1550811858571,5.86669790424354,0.8159908554961,7.18966133594322,6.4952228331452e-13,2.87467737223618e-09
"NPY",26.7245349654158,4.48737133523598,0.632479463351053,7.09488860153757,1.29455719800068e-12,4.91099519898688e-09
"HOXC11",7.99341550019687,6.41098821723463,0.915219550385089,7.00486371225039,2.4722637223445e-12,8.20637039335728e-09
"TIMM23B",156.507613996766,-0.914603693655008,0.132369560076105,-6.90947143081207,4.86462822954324e-12,1.43533558483912e-08
"CPED1",17.2406925429812,3.5482558702069,0.525196837151082,6.75604957839107,1.41804912385022e-11,3.76562944838427e-08
"TFAP2B",55.7687303314313,4.0779876447971,0.627236003220345,6.50152035893979,7.95122728818147e-11,1.91949855125144e-07
"COMT",432.847060238543,-3.49807431613039,0.55334393556061,-6.32169992535724,2.58701386477874e-10,5.72484609826662e-07
"HOTAIR",7.80948947766334,6.37890174604275,1.05136327274006,6.0672670535828,1.30105123493634e-09,2.58774073592888e-06
"TXNRD2",182.804784917128,-2.91184060349567,0.480530402631318,-6.05963865668193,1.36427679544358e-09,2.58774073592888e-06
"LINC00645",180.724605773331,1.62811998395626,0.27357839672515,5.95120083839057,2.66182206003845e-09,4.71231232028808e-06
"LINC01414",75.8403527290324,1.5696366027777,0.267937153968248,5.85822675030622,4.67835595249864e-09,7.30786719521185e-06
"TTN-AS1",138.366648912203,-0.865346951694207,0.147697040863333,-5.85893222122799,4.6585276833393e-09,7.30786719521185e-06
"LINC02511",9.40459309413367,4.1131200518061,0.704925685394078,5.83482789325051,5.38461185124668e-09,7.94379820610308e-06
"TTN",701.07220300359,-0.862344585629979,0.149556188010475,-5.76602410840788,8.1163454160276e-09,1.13436606590849e-05
"EPHA5",2862.4062775691,-0.857782656053976,0.150954416195246,-5.68239524006049,1.32821272575526e-08,1.67955661583005e-05
"RPL17P3",10.5705769392048,6.8173348154889,1.19927085798428,5.68456639307272,1.31144967990684e-08,1.67955661583005e-05
"CHI3L2",6.42675754220181,6.10003272995847,1.09894999880006,5.55078278048965,2.84393279330765e-08,3.43275615119476e-05
"ACSM2A",6.05494784720258,6.01195266668222,1.08628808786705,5.53439988326375,3.12295750173648e-08,3.60565810689619e-05
"CD34",24.9631497331333,3.36845388918991,0.616706685588062,5.46200319845392,4.70791595429606e-08,3.97875013480975e-05
"COL6A5",9.51772798968524,5.9239057249865,1.08067431521669,5.48167532213317,4.21316913763787e-08,3.97875013480975e-05
"FAM153CP",36.1380629074947,1.96831465830335,0.359425171579913,5.4762849514721,4.34348054208496e-08,3.97875013480975e-05
"LAMA4",190.518740626902,2.09623380818481,0.381181750969467,5.49930263674327,3.81296220495324e-08,3.97875013480975e-05
"LINC02201",7.0371332575257,5.48464018885623,1.00474011057758,5.45876503895453,4.79457745486394e-08,3.97875013480975e-05
"LMX1B",35.4681157480335,3.09194145200765,0.564566965670775,5.47666023699074,4.33428291648214e-08,3.97875013480975e-05
"MEIS2",1116.97075710511,1.73626369018246,0.316094164189085,5.49286854009694,3.95457164160312e-08,3.97875013480975e-05
"PTX3",411.689852096088,2.54394918081662,0.46541484117421,5.46598207826464,4.60350851041066e-08,3.97875013480975e-05
"PXDC1",101.264561168651,1.18399784498963,0.216881913762704,5.45918202421006,4.78333171729098e-08,3.97875013480975e-05
"CYP4F8",8.48103465799063,6.5001254014107,1.19789493620156,5.42629007350357,5.75374243462106e-08,4.48762751487051e-05
"LINC00710",14.2131080875432,6.51078586990429,1.19922816637064,5.42914689004397,5.66240661697881e-08,4.48762751487051e-05
"ZAN",17.1426372827839,4.71285037587561,0.869311693853712,5.42135854055207,5.91477925138271e-08,4.48762751487051e-05
