"pathway","ref_mean","cmp_mean","mean_diff","p_value","FDR"
"GOBP_ACTIN_FILAMENT_BASED_MOVEMENT",0.17686360378787,-0.193538060978967,-0.370401664766837,9.45767746587143e-07,0.00995042246184334
"GOBP_RRNA_PROCESSING",-0.329553624483064,0.328180761959233,0.657734386442297,2.68936773907631e-06,0.0138922447624018
"GOBP_NERVE_DEVELOPMENT",0.271393260484727,-0.272559331747087,-0.543952592231814,5.2817202784533e-06,0.0138922447624018
"GOBP_RESPONSE_TO_COCAINE",0.204733639312212,-0.180553012623148,-0.38528665193536,4.29728497582436e-06,0.0138922447624018
"GOBP_NEURON_MIGRATION",0.278202499516717,-0.272895867792653,-0.55109836730937,9.5512422555301e-06,0.0200977239540864
"GOBP_REGULATION_OF_NADP_METABOLIC_PROCESS",-0.543760417157846,0.463300866322304,1.00706128348015,1.15561111537878e-05,0.0202636409081668
"GOBP_NCRNA_PROCESSING",-0.28463078043673,0.26564412002931,0.55027490046604,1.83060265193391e-05,0.0206197121832299
"GOBP_RIBOSOME_BIOGENESIS",-0.311552258812907,0.304317069257442,0.615869328070349,1.45093063620234e-05,0.0206197121832299
"GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY",0.241583195864766,-0.244218278067312,-0.485801473932078,1.95986238791273e-05,0.0206197121832299
"GOCC_ION_CHANNEL_COMPLEX",0.184291490414417,-0.195807443153622,-0.38009893356804,1.71783248096411e-05,0.0206197121832299
"GOBP_BRANCHIOMOTOR_NEURON_AXON_GUIDANCE",0.510770975056673,-0.542919799498719,-1.05369077455539,3.01779439329955e-05,0.028863831647186
"GOBP_RIBOSOMAL_SUBUNIT_EXPORT_FROM_NUCLEUS",-0.373729643266166,0.335886498558071,0.709616141824237,7.24667833804238e-05,0.030539365322774
"GOBP_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",-0.419109904393224,0.405030838578525,0.82414074297175,0.000121914496318929,0.030539365322774
"GOBP_TRNA_METABOLIC_PROCESS",-0.276413553767722,0.260901653416652,0.537315207184374,6.97974930567564e-05,0.030539365322774
