"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ADAM11",10133.9281792845,-1.44386671111355,0.0278871627637114,-51.7753176738513,0,0
"AEN",2041.62954316345,3.53816559205442,0.0696691872834717,50.7852284491026,0,0
"AGRN",9544.20969338586,-1.05182623895124,0.0276143678629753,-38.0898177416369,0,0
"ALCAM",13029.8496919745,-1.16596632864017,0.0248683200898495,-46.8856088560674,0,0
"ARRDC4",3230.97741901128,1.74872774721435,0.0451436799870837,38.7369338900748,0,0
"ASTN1",9409.96332697816,-1.0423961857854,0.0263075728851396,-39.6234266968131,0,0
"ATF3",1461.73419030697,3.2312360099402,0.0808580765658603,39.9618213439483,0,0
"ATP8A2",19880.9802176994,-1.51410778756634,0.0233641249166856,-64.8048147733123,0,0
"BMPER",2086.22109691393,-2.89003331788739,0.0662932929781307,-43.5946562322794,0,0
"CASC3",8891.37856971084,1.02705180712474,0.0256559658209115,40.0316953294199,0,0
"CD24",35089.7786270351,-1.0073722472362,0.0205418019534539,-49.040110965865,0,0
"CLSTN2",6701.60354025513,-1.41154480171349,0.0314757728581021,-44.8454374123541,0,0
"CNTN1",30776.3721826755,-1.12699179898096,0.0244811686197977,-46.0350490813406,0,0
"CRY1",2315.48844156,1.96020201416702,0.0491163662284319,39.9093451875176,0,0
"CYRIA",4499.06526233656,-1.55828473724328,0.0366391160954062,-42.5306312844882,0,0
"DGCR8",8099.90049674173,3.99532539947668,0.0388364256198624,102.875723903729,0,0
"DHCR24",12995.3215984538,-1.4510394407545,0.0311579254797153,-46.5704766416227,0,0
"DKK3",12928.1217739992,-1.0059014884019,0.0243791009664617,-41.2608114542746,0,0
"EDIL3",9473.42743232663,-1.77722450584736,0.0287658963051344,-61.7823441687837,0,0
"EEF1A1",99111.7453443967,-1.16477092980779,0.0248958948342191,-46.7856623577484,0,0
"EEF1A1P5",4874.78434477217,-1.24553155473333,0.0326414474192399,-38.1579756171957,0,0
"EGR1",1939.17321269223,4.52747300517591,0.0877727491553668,51.581761409362,0,0
"EPB41L3",10616.8529212108,-1.03232144901287,0.0257090165446659,-40.1540621835672,0,0
"FASN",25646.379646299,-1.24345610670029,0.0238749763679005,-52.0819827228016,0,0
