"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACACA",10634.0378884683,-0.950748773431311,0.0245328583731912,-38.754097014242,0,0
"ACLY",22873.2742239303,-0.966646374832619,0.0210369075176269,-45.950022550732,0,0
"ADAM11",10133.9281792845,-1.44386671111355,0.0278871627637114,-51.7753176738513,0,0
"AEN",2041.62954316345,3.53816559205442,0.0696691872834717,50.7852284491026,0,0
"AGRN",9544.20969338586,-1.05182623895124,0.0276143678629753,-38.0898177416369,0,0
"ALCAM",13029.8496919745,-1.16596632864017,0.0248683200898495,-46.8856088560674,0,0
"APLP1",29803.26478469,-0.829295447046641,0.0198844466645684,-41.7057341869282,0,0
"APP",76212.2990638126,-0.939384119443878,0.0203218938498226,-46.2252251874684,0,0
"ARRDC4",3230.97741901128,1.74872774721435,0.0451436799870837,38.7369338900748,0,0
"ASTN1",9409.96332697816,-1.0423961857854,0.0263075728851396,-39.6234266968131,0,0
"ATF3",1461.73419030697,3.2312360099402,0.0808580765658603,39.9618213439483,0,0
"ATP8A2",19880.9802176994,-1.51410778756634,0.0233641249166856,-64.8048147733123,0,0
"BMPER",2086.22109691393,-2.89003331788739,0.0662932929781307,-43.5946562322794,0,0
"C14orf132",20509.6644735678,-0.925637701811427,0.0246381445988378,-37.5692941527378,0,0
"CALM2",51240.226706427,-0.831757170291373,0.0196932585646907,-42.2356293936384,0,0
"CALM3",48648.7165645548,-0.886518663498032,0.0218562354069703,-40.561361414295,0,0
"CASC3",8891.37856971084,1.02705180712474,0.0256559658209115,40.0316953294199,0,0
"CD24",35089.7786270351,-1.0073722472362,0.0205418019534539,-49.040110965865,0,0
"CHGB",20939.134997606,-0.907191090071587,0.0236753435934421,-38.3179693460868,0,0
"CLSTN2",6701.60354025513,-1.41154480171349,0.0314757728581021,-44.8454374123541,0,0
"CNTN1",30776.3721826755,-1.12699179898096,0.0244811686197977,-46.0350490813406,0,0
"CRY1",2315.48844156,1.96020201416702,0.0491163662284319,39.9093451875176,0,0
"CYRIA",4499.06526233656,-1.55828473724328,0.0366391160954062,-42.5306312844882,0,0
"DGCR8",8099.90049674173,3.99532539947668,0.0388364256198624,102.875723903729,0,0
"DHCR24",12995.3215984538,-1.4510394407545,0.0311579254797153,-46.5704766416227,0,0
"DKK3",12928.1217739992,-1.0059014884019,0.0243791009664617,-41.2608114542746,0,0
"EDIL3",9473.42743232663,-1.77722450584736,0.0287658963051344,-61.7823441687837,0,0
"EEF1A1",99111.7453443967,-1.16477092980779,0.0248958948342191,-46.7856623577484,0,0
"EEF1A1P5",4874.78434477217,-1.24553155473333,0.0326414474192399,-38.1579756171957,0,0
"EGR1",1939.17321269223,4.52747300517591,0.0877727491553668,51.581761409362,0,0
"EPB41L3",10616.8529212108,-1.03232144901287,0.0257090165446659,-40.1540621835672,0,0
"FASN",25646.379646299,-1.24345610670029,0.0238749763679005,-52.0819827228016,0,0
"FGF13",12007.6889609812,-1.59546718467076,0.0247420007940339,-64.484161889425,0,0
"GABRA3",6778.5933127938,-1.19310331767463,0.0292169746165881,-40.8359637961024,0,0
"GADD45A",2132.25516685,2.37867397871123,0.0542966599250624,43.8088453690183,0,0
"GAS2L3",1483.79267020094,2.62011214075248,0.0641571044777173,40.8390023533946,0,0
"GDF11",7459.78004598397,-1.31267406651287,0.0316794301703294,-41.4361640804483,0,0
"GPC2",8896.27520276609,-1.2337545327913,0.0302609954062948,-40.7704543828276,0,0
"H3-3B",23699.1810714226,1.25600340785231,0.0212009637050663,59.2427507223252,0,0
"HMGCS1",28974.9797044685,-0.866454876922187,0.0208133080099728,-41.6298493496095,0,0
"HNRNPH3",9449.39897826648,1.06311501800212,0.025716605417533,41.3396325347557,0,0
"IDH1",10485.5942167632,-1.20508247122525,0.0266420419949137,-45.232361372875,0,0
"JUN",12561.3403422001,1.95194560158365,0.0273589882327183,71.3456793423865,0,0
"KIF5B",20347.9330262929,2.41235192173217,0.0233384732622551,103.363741690577,0,0
"KLF10",5794.6612021116,5.46943999018543,0.0593327075862181,92.1825450530405,0,0
"LGI2",13485.5326506364,-1.77428870064836,0.0240727489470407,-73.7052799641513,0,0
"LSS",10045.2434370107,-1.14167602639215,0.0256502186731615,-44.5094071492934,0,0
"MAN2A1",3888.87949796709,-1.77007384328443,0.0425409491460901,-41.6087059366215,0,0
"MIAT",38234.0451631353,-1.01309197683216,0.0217389521631458,-46.6026130987885,0,0
"MSANTD4",7215.36067014208,1.15113234633607,0.0282663344067902,40.7245003816109,0,0
"NCAM2",5860.91990306119,-1.35244746760009,0.0311134591503344,-43.4682450789323,0,0
"NEFL",233393.595776848,-1.27824041780606,0.0288654018499767,-44.2827861690444,0,0
"NELL1",3554.07903320963,-2.50935746032406,0.0445896792912796,-56.2766429408881,0,0
"NELL2",9026.91914841042,-1.1549614830658,0.0292533180241355,-39.4813840301088,0,0
"NES",23253.5241327801,2.2072819363977,0.0224834341626299,98.1737007092298,0,0
"NGFR",8094.56608562365,-1.63803062390283,0.0288749095057274,-56.7285110825341,0,0
"NKAIN3",8508.75678186698,-1.36936111865906,0.030691354156542,-44.6171619432169,0,0
"NNAT",12060.1622215854,-1.36040211140955,0.0244840491176394,-55.5627913043786,0,0
"NRCAM",13969.6719934039,-0.923184754133026,0.0217496121316812,-42.4460329933096,0,0
"NTRK2",12239.9633447029,-0.972802265031788,0.0246106016679143,-39.5277725493425,0,0
"P2RX3",10295.4149686067,-2.92047698971293,0.0307113960882901,-95.0942438864404,0,0
"PAPPA2",2199.01959596306,-5.08209058933375,0.08631952347625,-58.8753318446207,0,0
"PCDHA6",1647.1383885438,2.31288822407192,0.0605216039082024,38.2159109262876,0,0
"PDLIM1",2127.86384117381,-2.48379145735191,0.0643393222945948,-38.6045635665729,0,0
"PEAK1",5491.88333809533,-1.33538022627065,0.031078287931855,-42.9682686896627,0,0
"PIK3R3",8099.87039371694,-1.14489508609011,0.0297931480733676,-38.4281339880812,0,0
"PLXNA4",17502.8109088175,-0.931778616183709,0.0230888169969753,-40.3562736153079,0,0
"PNN",9979.07594625141,1.27020148114604,0.031429378892645,40.4144633428721,0,0
"PRKCE",8165.89593318686,-1.09238785788386,0.0272662079450258,-40.0637983868655,0,0
"PRUNE2",8300.82094483951,-1.39093223847163,0.0276892082456548,-50.2337309948149,0,0
"PSAP",29520.2488807649,-0.924033298668473,0.0227811209623745,-40.5613621996308,0,0
"PTN",6334.89583871563,-2.09690352437068,0.0306393512280229,-68.4382482111056,0,0
"PTPRN2",9403.83300847882,-1.30058483158917,0.0313436710629858,-41.4943364156553,0,0
"RAB3B",31462.0166901393,-1.12734936564382,0.0245304978034396,-45.9570521021284,0,0
"RIMS3",17049.3675833037,-0.995612484542153,0.0256960861562017,-38.7456859573872,0,0
"SAFB",10050.7865918445,1.0874544326806,0.0273225406280574,39.800633750871,0,0
"SCD",28171.1087616741,-1.38674175865855,0.0222436906389094,-62.3431507464333,0,0
"SERPINI1",12942.3444093332,-1.48309034553085,0.0245223721263078,-60.4790734718433,0,0
"SEZ6L",10854.0143712949,-1.27696770713497,0.0288474058205687,-44.2662926114649,0,0
"SLC3A2",8104.48986169102,1.65100420654675,0.0276487592963042,59.7135006621233,0,0
"SLIT1",5866.02274361255,-1.55803614562561,0.0326527254477445,-47.7153476244731,0,0
"SNCA",8434.89554116563,-1.31478926214823,0.0273243098732315,-48.117931184651,0,0
"SNCG",13023.7356636218,-1.48866261467439,0.0274999093797546,-54.1333643728418,0,0
"SNN",10315.5453650302,-1.44143103600444,0.0263428949608944,-54.7180193423774,0,0
"SON",17610.7852352568,1.05666494683206,0.027296179577614,38.7110930241187,0,0
"SPOCK1",22869.0657924454,-1.22834566607354,0.0214224128952623,-57.3392769562943,0,0
"SPOCK2",33160.3491113027,-1.04885709823418,0.0202220965824191,-51.8668820495124,0,0
"SRRM2",19010.5229385981,0.955285850232778,0.0253637838072305,37.663380885641,0,0
"STMN1",32828.2456285757,-0.98249869846784,0.0214888099565195,-45.7214103738564,0,0
"SYT1",24212.3894547433,-0.903390955322799,0.0237553060003173,-38.0290178249328,0,0
"THSD7A",6433.1652157498,-1.43582022612709,0.0325045719366298,-44.1728698635482,0,0
"TINCR",939.970924474748,4.41791390820427,0.112089504755231,39.4141620828073,0,0
"TMSB4X",26104.0718618737,-1.14449675114418,0.0269400373850279,-42.4831166633882,0,0
"TUBB",44394.1610925356,-1.18675384825949,0.0257873966119792,-46.0206924381115,0,0
"TUBB2A",28470.2233981546,-1.09698737694006,0.0202355047608557,-54.2110211682049,0,0
"TUBB2B",34757.253733988,-1.12757668537964,0.0217586615283303,-51.8219691000527,0,0
"TUBB4A",10140.2034978369,-1.22175409302994,0.0266762227942934,-45.7993660665968,0,0
"UBR4",21404.679825531,0.9634700731323,0.0242604724709165,39.7135741806887,0,0
"VSNL1",5241.48206994775,-2.6428327777989,0.0424806812568572,-62.2125799211918,0,0
"ZDBF2",10073.0807863337,1.77054686383966,0.0308670548945176,57.360408043144,0,0
"ZNF300",1324.82093404399,-3.56174332457597,0.079473617270898,-44.8166756073934,0,0
"STMN2",105681.958263846,-0.921977097238176,0.0246007930469406,-37.4775356013507,2.13943637327701e-307,5.16254386818303e-305
"BNC2",2008.6393449786,-2.43691831196863,0.0650743681591935,-37.4482055055398,6.42446783061797e-307,1.53519831762136e-304
"EPHA3",3118.82379403399,-1.87414154082938,0.0500505772344353,-37.4449535726824,7.257056314786e-307,1.71748006803681e-304
"TIMP2",6564.49777774,-1.25970386475971,0.0336980059738137,-37.382148538362,7.620369250649e-306,1.78628712729737e-303
"RPS6KA3",8999.16643095073,-0.999815026414505,0.0267899303925545,-37.3205533483722,7.61827534487806e-305,1.76894916097626e-302
"CDHR1",5813.62288420049,-1.42794047525326,0.0383078440895456,-37.2754068831284,4.10844895500765e-304,9.45058449809377e-302
"TMEM255A",2113.37610427279,-1.8633943216975,0.0501065562477667,-37.1886328105128,1.04182779183448e-302,2.37430624448352e-300
"KMT2A",10862.8051915378,0.919976500955172,0.0247744077998781,37.134146995017,7.90273873916639e-302,1.78449640905599e-299
"VAT1L",31360.0776307163,-0.729237975314915,0.0196689156085067,-37.0756573381973,6.93410040551205e-301,1.55153648437153e-298
"ACAT2",6186.32177848194,-1.27545745980342,0.0344757432416435,-36.9957929801143,1.33812427601952e-299,2.96713989240257e-297
"GUCY1A2",2760.23640596115,1.81385649559853,0.0490764636672268,36.9598043554597,5.06837770622188e-299,1.11382125431463e-296
"SV2B",3831.00462390552,-1.48797806639138,0.0402845179234582,-36.9367226689563,1.1899219546217e-298,2.59181850169061e-296
"RLIM",12213.9913738164,0.970831746742812,0.026290070928963,36.9276959870532,1.66114492970938e-298,3.58647018902956e-296
"HDAC9",5890.73724334437,-1.2872163012015,0.0350451739305171,-36.7302015322745,2.40757392674815e-295,5.15283626600455e-293
"SCUBE1",3901.32340160891,-1.51629458342587,0.0412910552903902,-36.7221077970067,3.24167898052894e-295,6.87822799549645e-293
"H2AJ",979.557628252075,3.26867666615916,0.0891429249709152,36.6678193162905,2.37999263229311e-294,5.00673150928464e-292
"STMN4",20993.1267931531,1.03786784599548,0.0283566510279225,36.6005084653156,2.80730148684385e-293,5.85560266912607e-291
"VIM",2404.63313305557,-1.68919217611722,0.0463166031463044,-36.4705539994247,3.24969318197092e-291,6.7214032174664e-289
"PPM1D",1672.01541835609,2.17781837087178,0.0598007683125986,36.4178995073709,2.21747768197413e-290,4.54823151553577e-288
"TMEM35A",6928.51544767286,-1.07069527997869,0.0294692044007497,-36.33268361841,4.9326543151092e-289,1.00336711287424e-286
"TMSB10",43640.0802853667,-0.886673699319826,0.0244428211756242,-36.2754238943608,3.94965049791147e-288,7.96825800861435e-286
"SVIL-AS1",906.084716614062,5.28910960669081,0.14614281711343,36.1913757457244,8.32038299399503e-287,1.66495598887154e-284
"CPE",29728.8763977419,-0.757496750030934,0.0209307958578192,-36.1905373869457,8.57689896759545e-287,1.70244527652763e-284
"STMN3",18708.0513419319,-0.838366675827486,0.0232829751982706,-36.0077124460347,6.33566205922444e-284,1.24751720210953e-281
"DNER",16173.1205124286,-0.98042386099068,0.0272982804527112,-35.9152241361527,1.76757308149211e-282,3.45279970275916e-280
"NR1D2",1452.90322759569,2.55006515364597,0.071404839615439,35.7127775565314,2.50407177463955e-279,4.8529699676538e-277
"CA10",2193.34043728328,-1.85800858415802,0.052034391967178,-35.7073180624462,3.04356509445515e-279,5.85244278670504e-277
"NR5A2",1619.26873692925,-2.19590045812964,0.0616845497400862,-35.5988730951636,1.45833454222039e-277,2.78247969671864e-275
"ADGRG2",4365.92909431827,-1.43816833640748,0.040444363503187,-35.559178383266,5.99369544753997e-277,1.1347909696177e-274
"NDRG4",31572.6933738818,-0.803196340928167,0.0226567138771725,-35.4506988649142,2.82963328839576e-275,5.31647054406755e-273
"SRRM4",10229.3932943446,-0.984533614245398,0.0279193381888459,-35.2635011469838,2.13069100132281e-272,3.9729316375423e-270
"HPCAL4",6607.55254419387,-1.05627676433224,0.0300186860488876,-35.1873084188967,3.12658223334193e-271,5.78605778264999e-269
"DDAH1",12110.0598867097,-0.884127133503191,0.0251424466740568,-35.1647214356221,6.92474764360575e-271,1.27193144591096e-268
"FADS2",11146.646394821,-0.869804324838972,0.0247961587088237,-35.0781883215424,1.4499950362079e-269,2.64360946860629e-267
"PGM2L1",44858.8680174265,-0.905315683318023,0.025824993860291,-35.0557947163756,3.18188585180008e-269,5.7585115051732e-267
"PTPRR",1700.5105660861,-1.95443801026307,0.0557965873878688,-35.0279130276703,8.45953743174378e-269,1.51981456063876e-266
"S100A10",3333.95492472108,-1.46258615051617,0.041774182328703,-35.0117242034256,1.49197480652732e-268,2.66101274732297e-266
"NRN1",6263.49942013043,-1.02236493718067,0.0292275550527039,-34.9794888876992,4.61409001438212e-268,8.17025881467534e-266
"MTURN",12832.4400779235,-0.854596828789499,0.024434051364391,-34.9756500076343,5.27774507059617e-268,9.27865281589882e-266
"AFF4",12817.463764557,1.06586572349042,0.0305027153710121,34.9433062114644,1.63649989295897e-267,2.85667885570207e-265
"VGF",35870.1503216145,0.869619011374578,0.0249074003379169,34.9140817418326,4.54563589814573e-267,7.87899551838456e-265
"MCAM",2838.72913433782,-1.80022240997349,0.0519192689271348,-34.673493043594,1.97728091664778e-263,3.40327379031131e-261
"CBLN2",1062.61030004935,-3.1157623706316,0.0899282476558934,-34.6472043195363,4.92171072342138e-263,8.41236569691461e-261
"KCNQ2",13650.597511005,-0.786111568855623,0.0227310269678445,-34.5831963495386,4.52024341549641e-262,7.67287939211125e-260
"CSRNP1",1003.63768527275,2.89432697490825,0.083750392492398,34.5589660988272,1.04534443284093e-261,1.76226455654205e-259
"TNFRSF10B",2228.15272680745,1.73304845850307,0.0501627450105587,34.5485171941505,1.50034799208014e-261,2.51211327408629e-259
"FOXO3",3794.8245589306,1.51873084966346,0.0439608014473474,34.5473876649513,1.56010423593982e-261,2.59451659183695e-259
"IGSF3",6044.66650020657,-1.05415957573921,0.0306239220639732,-34.4227487758452,1.15185222976643e-259,1.90272073364034e-257
"JMY",3383.17988125068,1.51566431388733,0.0440473462195432,34.409889447888,1.79376188805714e-259,2.94332409005002e-257
"PPP1R1C",3162.27616128504,-1.59010586810344,0.0462258422964023,-34.3986348135662,2.64282652026937e-259,4.30780722803908e-257
"TMEM97",3522.79981028595,-1.50562204139595,0.0437724767450996,-34.3965467196121,2.83980389811112e-259,4.59842719369797e-257
"EDA2R",744.765018001113,4.10775732877297,0.119964013328167,34.2415797438855,5.82054618138802e-257,9.36347079493485e-255
"DYNC1I1",5637.82725348785,-1.03615916671337,0.0304136623870779,-34.0688718617989,2.13307259079165e-254,3.4091763426724e-252
"ATP9A",33588.3319842247,-0.792746231904936,0.0232990037380325,-34.0248982668252,9.5449932160296e-254,1.51568334210411e-251
"MVD",8339.95882389402,-0.984551493267392,0.0289501723489794,-34.008484695674,1.66904018924439e-253,2.6333388575559e-251
"INSIG1",4633.61339121461,-1.25509856920722,0.03699121895033,-33.9296353248729,2.43615224609046e-252,3.81917294477863e-250
"SHC3",13325.8882822584,0.920804803054077,0.0272244359749632,33.8227320448765,9.13816990129333e-251,1.42353022645907e-248
"B4GALT5",7103.99386182313,-1.27051323260145,0.0376298050945606,-33.7634816180621,6.77935061483594e-250,1.04943494769155e-247
"SCN9A",10220.0230759361,-0.940151224696793,0.0279205595795048,-33.6723632640557,1.46774963194845e-248,2.25785760569669e-246
"FAM102B",5050.90359689928,-1.13506739859942,0.0337438003238582,-33.6378056918766,4.70108525310064e-248,7.18682057978672e-246
"MDK",4771.41560773718,-1.18361695615459,0.035287412152284,-33.5421864047908,1.17036575860963e-246,1.77816126028758e-244
"KCNA2",5546.59937727231,-1.0428016538471,0.0311305287762671,-33.4977173481902,5.20303050362407e-246,7.85657606047235e-244
"CST3",3579.58001938174,-1.36092039373001,0.0408464619561891,-33.3179504063216,2.1222598573604e-243,3.18507206519582e-241
"PAG1",3225.23484188545,-1.55444446748623,0.0469680641992152,-33.0957746287573,3.41837508043935e-240,5.09917974877901e-238
"ACTG1",75770.7848154093,-0.89154076384621,0.0270460143572268,-32.9638501285491,2.6789460167036e-238,3.97210230777866e-236
"EPHA5",3946.70107038923,-1.47978277693447,0.0449300568149548,-32.9352527424788,6.87960203042618e-238,1.01393799266395e-235
"MAP4",19759.4564111947,-0.737870501798333,0.0224158688135295,-32.9173278063163,1.24199723875344e-237,1.81959988318085e-235
"VASH1",4796.81518089651,-1.07178809719466,0.0326299003093763,-32.8468088174538,1.26501822806645e-236,1.84236057085205e-234
"ZNF274",2372.08237954975,1.67135089117533,0.0508908189501352,32.8418941894606,1.48684088642765e-236,2.1526832198614e-234
"BTBD8",6984.35838551688,1.02232737272946,0.0311774483913144,32.7906042822371,8.01533106470764e-236,1.15369206722602e-233
"KDM5C",8870.68417759154,0.844574401666425,0.0257629649491726,32.7825001249923,1.04574034006804e-235,1.49644226686598e-233
"NEFM",223624.59840253,-1.03314139714221,0.0316255450220043,-32.6679396805138,4.45777566842542e-234,6.34215216918815e-232
"CLSTN1",16882.8708214298,-0.734736179520697,0.0225126127548574,-32.6366462889639,1.23964171985077e-233,1.75352308337281e-231
"SH2D3C",1661.02687891357,1.88678844530139,0.0579302671393529,32.569993864566,1.0912983702321e-232,1.5348643878013e-230
"GABBR1",13263.012817522,-0.883897655733623,0.0271435433949734,-32.5638271640433,1.33427428353076e-232,1.86593709889447e-230
"DNTTIP2",4417.13899529097,1.32938923642719,0.0408574188209711,32.5372790251949,3.16881659478379e-232,4.40644535861093e-230
"RCAN2",5827.47515308064,-1.15622661235884,0.0355365675348455,-32.5362490686558,3.27691113897886e-232,4.53115808222959e-230
