"pathway","ref_mean","cmp_mean","mean_diff","p_value","FDR"
"GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_NUCLEIC_ACID",-0.282676496179746,0.297870611912266,0.580547108092012,5.10164824834742e-07,0.00536540346278698
"GOBP_DNA_REPAIR",-0.234505729908409,0.24952210045401,0.484027830362419,1.08966625113085e-05,0.0104181999664938
"GOBP_RNA_PROCESSING",-0.281463817558421,0.295567953913878,0.577031771472299,2.25627147973397e-06,0.0104181999664938
"GOBP_REGULATION_OF_EXOCYTOSIS",0.0640071053464787,-0.0609637089599188,-0.124970814306398,9.96846375939034e-06,0.0104181999664938
"GOBP_CELL_CYCLE_PHASE_TRANSITION",-0.159186706960546,0.181330421617927,0.340517128578473,9.48601653127591e-06,0.0104181999664938
"GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH",0.164793614594965,-0.171266008586245,-0.33605962318121,6.14906480551125e-06,0.0104181999664938
"GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS",0.34154843760792,-0.379968692957038,-0.721517130564958,6.13613544684315e-06,0.0104181999664938
"GOCC_CHROMOSOME",-0.206040051674962,0.220393573322994,0.426433624997956,8.95584170085213e-06,0.0104181999664938
"GOCC_NUCLEAR_PORE_OUTER_RING",-0.505958906188411,0.557897616812445,1.06385652300086,7.63170075253735e-06,0.0104181999664938
"GOCC_POSTSYNAPTIC_DENSITY_MEMBRANE",0.343160607998306,-0.350417480974752,-0.693578088973058,6.43365715520401e-06,0.0104181999664938
"GOMF_CATALYTIC_ACTIVITY_ACTING_ON_RNA",-0.296537781136972,0.321567880806081,0.618105661943053,1.07404739224638e-05,0.0104181999664938
"GOCC_SYNAPTIC_MEMBRANE",0.324062251604797,-0.33156431093538,-0.655626562540177,1.22039888537899e-05,0.0105876913938509
"GOMF_MRNA_5_PHOSPHATASE_ACTIVITY",-0.544679173031466,0.53339816845152,1.07807734148299,1.30873812037712e-05,0.0105876913938509
"GOBP_DNA_METABOLIC_PROCESS",-0.209709573210922,0.23337926895693,0.443088842167851,2.43167373275147e-05,0.013419462807297
"GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY",0.217047394672622,-0.284276088891775,-0.501323483564398,2.20852273744797e-05,0.013419462807297
"GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS",-0.362743420131449,0.395135372246357,0.757878792377806,3.12944561598276e-05,0.013419462807297
"GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME",-0.295396340119002,0.319627490650824,0.615023830769826,1.95024620004144e-05,0.013419462807297
"GOBP_OXIDATIVE_RNA_DEMETHYLATION",-0.476123122761384,0.546808020281112,1.0229311430425,3.61954149740674e-05,0.013419462807297
