"GeneName","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACSL4",10234.9614800298,-1.68205801955783,0.0432783591774269,-38.8660303100206,0,0
"ATP6V0B",4715.71132884066,-2.48601984101815,0.0607873099060614,-40.8970201981294,0,0
"ATP8A2",17980.6226761712,-1.72245019220684,0.0356525990031676,-48.3120513052586,0,0
"BLCAP",4612.00324089208,-2.3696742739767,0.0526578359687812,-45.001360773382,0,0
"BRK1",5467.49630798009,-1.64155326460134,0.0424099256123725,-38.7068178238549,0,0
"CALM1",46738.3016208931,-1.93550072718869,0.0262675203758703,-73.6841810529885,0,0
"CDK16",4538.84034777248,-1.89871824919834,0.0464393234220935,-40.8860015452986,0,0
"CDS2",11159.0929968116,-1.75876105717603,0.035984535520866,-48.8754691902637,0,0
"DDAH1",9086.41309638958,-3.57714883383739,0.0422644824730861,-84.6372326010453,0,0
"EPB41",5128.83602479405,-1.8254587852373,0.0478897225248062,-38.1179653795601,0,0
"FSCN1",11611.2220698628,-1.58919549860123,0.0350692550180555,-45.3159183958435,0,0
"GABBR1",10363.0626484446,-1.76946694018827,0.0376025970829888,-47.0570406688417,0,0
"GPR26",3778.96804502942,2.13930832637327,0.0508369229438327,42.0817823442401,0,0
"KIF5A",35063.185098311,-1.9052481642826,0.0316491416421985,-60.199046970117,0,0
"LASP1",4975.22087543577,-3.14339446886076,0.0501771689485285,-62.6459111729727,0,0
"MTURN",9904.0312335741,-2.37479266022032,0.0377146248540081,-62.9674209782824,0,0
"NHLH1",3071.8291300818,-3.00398201549425,0.0625992196067883,-47.9875313839934,0,0
"NKAIN3",6352.56730301043,-2.18862121479427,0.0507161244833567,-43.1543466124368,0,0
"P2RX3",10021.7481715923,-2.43115573471526,0.0376396795198404,-64.5902347131771,0,0
"PTPN9",3050.20816893402,-2.38418045788931,0.0603831650591521,-39.4841915880649,0,0
"PTPRN",17881.3300888099,1.62891190710627,0.0346860698105466,46.9615588045374,0,0
"RET",6124.98695785987,-1.83381970726086,0.0473782364771359,-38.7059511627419,0,0
"RIMS3",13504.713418796,-2.53822350649648,0.039381222813385,-64.4526331374804,0,0
"RNF187",4332.0014991063,-2.46834133106015,0.0604666219480592,-40.8215516517601,0,0
"RTN1",37118.8731159788,-1.54550565110424,0.0336284327278182,-45.9583015245834,0,0
"SDCBP",2262.06230593547,-3.02341982655046,0.0722829284516671,-41.8275779815992,0,0
"SESTD1",7725.97053796914,-1.66933981699645,0.0370408848568265,-45.0674929459411,0,0
"SLC1A2",6851.71481550802,-1.76176651439968,0.0434108950606919,-40.5835104744233,0,0
"SLC9A7",4288.45782340544,-1.99983366406748,0.0502531400371159,-39.7951981227531,0,0
"TMX4",8628.9009409783,-1.77363187772324,0.0419964543018073,-42.232895781559,0,0
"USP22",16539.0544074327,-1.55309242047554,0.035848364076039,-43.3239412872851,0,0
"LCOR",10122.6970544946,-1.60458979779867,0.043072306234197,-37.2533987168933,9.33486665891393e-304,5.66449800610637e-301
"HPCAL4",6218.00149078979,-1.60570857971054,0.044229439378385,-36.3040681111426,1.3956323587077e-288,8.03454813274494e-286
"RAB5B",7485.7738232201,-1.68199484963929,0.0464095591237184,-36.2424224965256,1.30806105486525e-287,7.34214670095864e-285
"MDK",7962.22920677544,1.57071785230827,0.0434562097707596,36.1448423733714,4.48362515764957e-286,2.45527687901337e-283
"SLC35A5",2507.43114238989,-2.16394238957995,0.0610048522882978,-35.4716437858673,1.34558112742702e-275,6.71355277177589e-273
"CLU",4806.6364592519,1.86541300173105,0.0531482245806882,35.0983126237647,7.15238639903604e-270,3.49098650937298e-267
"KIAA1191",5284.52209528798,-1.70309776625036,0.0488152117697477,-34.8886690133304,1.10434086239349e-266,5.16555438384555e-264
"BCL7A",3570.66121200016,-1.83247176114946,0.0530145652078322,-34.5654397799105,8.35616719621257e-262,3.75225331778729e-259
"STAT3",5029.51114714171,-1.52117791273462,0.0441372215528699,-34.4647410782863,2.70842452697169e-260,1.19234406822683e-257
"PAPPA2",1901.23010246798,-2.56858191243469,0.0778563603996827,-32.9912919027892,1.08288607635198e-238,4.26543126074642e-236
"ST8SIA2",3638.60268912006,-2.26233345778482,0.0693531060019272,-32.6205066824542,2.09998144541149e-233,7.99131922243708e-231
