"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ATP6V0B",4715.71132884066,-2.48601984101815,0.0607873099060614,-40.8970201981294,0,0
"BLCAP",4612.00324089208,-2.3696742739767,0.0526578359687812,-45.001360773382,0,0
"DDAH1",9086.41309638958,-3.57714883383739,0.0422644824730861,-84.6372326010453,0,0
"GPR26",3778.96804502942,2.13930832637327,0.0508369229438327,42.0817823442401,0,0
"LASP1",4975.22087543577,-3.14339446886076,0.0501771689485285,-62.6459111729727,0,0
"MTURN",9904.0312335741,-2.37479266022032,0.0377146248540081,-62.9674209782824,0,0
"NHLH1",3071.8291300818,-3.00398201549425,0.0625992196067883,-47.9875313839934,0,0
"NKAIN3",6352.56730301043,-2.18862121479427,0.0507161244833567,-43.1543466124368,0,0
"P2RX3",10021.7481715923,-2.43115573471526,0.0376396795198404,-64.5902347131771,0,0
"PTPN9",3050.20816893402,-2.38418045788931,0.0603831650591521,-39.4841915880649,0,0
"RIMS3",13504.713418796,-2.53822350649648,0.039381222813385,-64.4526331374804,0,0
"RNF187",4332.0014991063,-2.46834133106015,0.0604666219480592,-40.8215516517601,0,0
"SDCBP",2262.06230593547,-3.02341982655046,0.0722829284516671,-41.8275779815992,0,0
"SLC35A5",2507.43114238989,-2.16394238957995,0.0610048522882978,-35.4716437858673,1.34558112742702e-275,6.71355277177589e-273
"PAPPA2",1901.23010246798,-2.56858191243469,0.0778563603996827,-32.9912919027892,1.08288607635198e-238,4.26543126074642e-236
"ST8SIA2",3638.60268912006,-2.26233345778482,0.0693531060019272,-32.6205066824542,2.09998144541149e-233,7.99131922243708e-231
"CCNG1",1853.56250048334,-2.23264326241354,0.0734482571414747,-30.3974981749814,5.92745672828058e-203,1.87441209103318e-200
"TRPM8",1222.9418008028,-2.65593491825753,0.0885314993376526,-29.9998863469825,9.84698189047741e-198,2.90900575532893e-195
"KCTD12",1741.12285595359,-2.07187465391735,0.070766485132623,-29.2776255601005,1.99878617946349e-188,5.27961732956638e-186
"KIAA1522",2376.42782528025,-2.00534278043274,0.068970584507421,-29.0753339957119,7.36281879908326e-186,1.90011503077031e-183
"CALN1",1076.6947294889,-2.6113066957237,0.0929006823464813,-28.108584670935,7.69377836946176e-174,1.85742701022748e-171
"ATP2B4",1389.79394254618,-2.48215159333737,0.0883473504775698,-28.0953710543651,1.11585919278715e-173,2.66524155281459e-171
"NIPAL3",1541.59802404115,-2.08658980228568,0.0745720618223016,-27.980851692928,2.77880311224656e-172,6.43192654393399e-170
"ECM1",1196.48722262419,2.9216516262552,0.105123954830073,27.7924439865098,5.35295332043717e-170,1.17827948971035e-167
"ARHGAP1",1437.91524680449,-2.21149051038799,0.0798963813587375,-27.67948275978,1.23322034242728e-168,2.6369774407788e-166
"DAD1",1203.54017833665,-2.68393376582357,0.103488926135194,-25.9345020385793,2.71977436679562e-148,4.88514992666362e-146
"CA10",1884.25953842297,-2.15210384802935,0.083313932042292,-25.8312600938927,3.95167603916601e-147,6.98606538829569e-145
"PRPH",1514.81835451219,-2.32946888349793,0.0919212505772063,-25.3420059982906,1.10082326841234e-141,1.75288539165914e-139
"GFRA2",1445.79282359442,-2.14712090686166,0.0864265428328851,-24.8433043424327,3.0547384030485e-136,4.54205209438708e-134
"MIR9-1HG",836.554318095159,-2.45986776922672,0.0991625940864088,-24.806408019976,7.64553134528804e-136,1.12194424682619e-133
"MMP2",858.39294303201,-2.66310343982165,0.108455223285519,-24.5548656777071,3.83722729264012e-133,5.45274855533899e-131
"EPHA6",1261.78140403057,-2.37382543403968,0.0978096759754734,-24.269842532092,4.08253192051957e-130,5.58908577314057e-128
"FABP7",731.112551666403,-3.14834481175753,0.138580316149254,-22.7185570017511,2.93698298417607e-114,3.41663947983011e-112
"MPZ",578.247573473325,2.79721953994917,0.123329887163058,22.680792176927,6.93297747002149e-114,7.9825235977909e-112
"INHBE",685.194291477583,2.68183703684578,0.119745847642346,22.3960754351653,4.29815963186854e-111,4.73050392425061e-109
"MTUS2",1221.03041138966,-2.0084837731791,0.0898866048106036,-22.3446394199792,1.36142791373093e-110,1.49106241556521e-108
"LGI3",655.564961975748,-2.55110980119261,0.116813756819777,-21.8391212700103,9.86339940475659e-106,1.03968564993237e-103
"SERINC5",722.69406406483,-2.23499232426147,0.103231056199373,-21.6503870690324,6.02720112514687e-104,6.06828339290571e-102
"ITGA8",335.181485367165,4.53230790165865,0.212570014977009,21.3214827225225,7.17488986796286e-101,6.91376082899151e-99
"MIR4435-2HG",442.927940872082,3.40372767006792,0.160160706816659,21.2519521031102,3.16240588371911e-100,3.02137603835155e-98
"IGFBP3",540.630757008384,3.441001508378,0.162757587357028,21.1418807826744,3.27753144604968e-99,3.11809898418252e-97
"DDN",547.33409360699,2.84927182272744,0.137219707014547,20.7643048124668,9.10350002174277e-96,8.17567129952675e-94
"TRNP1",1249.99107424796,-2.00088778995976,0.099014407382151,-20.2080469182352,8.31746168487548e-91,6.79067817268452e-89
"FKBP1B",465.341909801585,-2.97179084127748,0.14722587411403,-20.1852484093642,1.31962662753112e-90,1.06194469682182e-88
"NECAB1",746.265866162596,-2.0908070102223,0.104761001184441,-19.9578754172199,1.28041266959099e-88,1.00869562307568e-86
"FLNC",744.62345440128,2.30279400870431,0.116342410458532,19.7932465008114,3.40393123349645e-87,2.63534703636077e-85
"FCRLA",280.588226964805,5.06162943194534,0.260462519673443,19.4332353011535,4.04072413827164e-84,2.91711698882556e-82
"VEGFA",501.670761343532,2.68529374771776,0.141844216788736,18.9312882013178,6.30027047749327e-80,4.23513990301434e-78
"PIRT",420.008305778767,-2.96877453617997,0.157929603697503,-18.7980876711774,7.82885008421632e-79,5.12458723296865e-77
"TMEM233",562.816285917564,-2.46818241953461,0.133133942367409,-18.5390921026224,9.98938029387346e-77,6.26484822229181e-75
"STC1",669.393001225689,2.27332675242635,0.123332902522363,18.4324434593936,7.21495158194435e-76,4.40190469885365e-74
"SEMA5A",422.719258889578,-2.7226626080205,0.148442938798072,-18.3414760585154,3.86168215646279e-75,2.31824833628081e-73
"FOSL2",658.560704111839,2.19573039816525,0.120867090109609,18.1664868093875,9.50956399555939e-74,5.61865081127104e-72
"EDNRB",398.577350135738,-2.58759151511857,0.144567728672024,-17.8988183523928,1.20450527793772e-71,6.88131106876786e-70
"F2RL2",285.232570305216,4.14345790516954,0.231563656486566,17.8933860694583,1.32788479230973e-71,7.56692115658325e-70
"SLC1A3",318.087708277154,-3.63181006525196,0.204877720632741,-17.7267203775771,2.60811299975399e-70,1.46393382676191e-68
"VAMP7",717.512203659117,-2.07637238948887,0.119817595573888,-17.3294446407784,2.82038787924392e-67,1.49347520435813e-65
"LHFPL2",496.337062565558,2.43416395911028,0.144474350053472,16.8484160559252,1.0776242048716e-63,5.29427103890089e-62
"COL6A2",549.643809735203,2.01657936452829,0.120438520804399,16.7436410797785,6.30130616055027e-63,3.04907167923868e-61
"KCNA1",411.775961809387,-2.40175111050204,0.146930862798713,-16.3461308587856,4.63491468579629e-60,2.08962057280117e-58
"SCN4B",284.283023186043,-2.85667492814508,0.17574819465387,-16.2543628614291,2.08019569987596e-59,9.3036959867759e-58
