"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection","intersection_gene","intersection_gene_id","term"
"query_1",TRUE,3.05988779754427e-12,197,664,34,0.0512048192771084,0.17258883248731,"GO:0009060","GO:BP","aerobic respiration",21017,3236,"IDA IBA,IDA IMP NAS,IDA,IGI,IBA NAS IEA,IBA NAS IEA,NAS IEA,IBA NAS,IMP IBA IEA,IBA IEA,IDA IBA IEA,IBA IEA,NAS,NAS,NAS,NAS,NAS IEA,NAS,NAS,IMP IBA TAS NAS IEA,NAS,TAS NAS IEA,IMP IBA NAS IEA,IMP NAS IEA,NAS,IBA NAS IEA,IMP IBA NAS,IMP IEA,IEA,TAS IEA,IBA TAS NAS IEA,IBA NAS IEA,IBA NAS IEA,TAS NAS IEA","ATP5F1B,ATP5F1D,ATP5MG,CHCHD2,COX5B,COX6A1,COX8A,CYC1,DLST,FH,IDH3B,MDH1,NDUFA1,NDUFA2,NDUFA3,NDUFA6,NDUFA8,NDUFB11,NDUFB2,NDUFB6,NDUFB7,NDUFB9,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS8,PARK7,PDHA1,PDHB,SDHB,SUCLG1,UQCR10,UQCRC1","ATP5F1B,ATP5F1D,ATP5MG,CHCHD2,COX5B,COX6A1,COX8A,CYC1,DLST,FH,IDH3B,MDH1,NDUFA1,NDUFA2,NDUFA3,NDUFA6,NDUFA8,NDUFB11,NDUFB2,NDUFB6,NDUFB7,NDUFB9,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS8,PARK7,PDHA1,PDHB,SDHB,SUCLG1,UQCR10,UQCRC1","ENSG00000110955,ENSG00000099624,ENSG00000167283,ENSG00000106153,ENSG00000135940,ENSG00000111775,ENSG00000176340,ENSG00000179091,ENSG00000119689,ENSG00000091483,ENSG00000101365,ENSG00000014641,ENSG00000125356,ENSG00000131495,ENSG00000170906,ENSG00000184983,ENSG00000119421,ENSG00000147123,ENSG00000090266,ENSG00000165264,ENSG00000099795,ENSG00000147684,ENSG00000158864,ENSG00000213619,ENSG00000164258,ENSG00000145494,ENSG00000110717,ENSG00000116288,ENSG00000131828,ENSG00000168291,ENSG00000117118,ENSG00000163541,ENSG00000184076,ENSG00000010256","GO:BP - aerobic respiration"
"query_1",TRUE,3.38070509990707e-11,244,664,36,0.0542168674698795,0.147540983606557,"GO:0045333","GO:BP","cellular respiration",21017,11360,"IDA IBA,IDA IMP NAS,IDA,IGI,IBA,IBA NAS IEA,IBA NAS IEA,NAS IEA,IBA NAS,IMP IBA IEA,IBA IEA,IDA IBA IEA,IBA IEA,ISS IEA,NAS,NAS,NAS,NAS,NAS IEA,NAS,NAS,IMP IBA TAS NAS IEA,NAS,TAS NAS IEA,IMP IBA NAS IEA,IMP NAS IEA,IMP NAS,IBA NAS IEA,IMP IBA NAS,IMP IEA,IEA,TAS IEA,IBA TAS NAS IEA,IBA NAS IEA,IBA NAS IEA,TAS NAS IEA","ATP5F1B,ATP5F1D,ATP5MG,CHCHD2,CHCHD5,COX5B,COX6A1,COX8A,CYC1,DLST,FH,IDH3B,MDH1,MTLN,NDUFA1,NDUFA2,NDUFA3,NDUFA6,NDUFA8,NDUFB11,NDUFB2,NDUFB6,NDUFB7,NDUFB9,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS8,PARK7,PDHA1,PDHB,SDHB,SUCLG1,UQCR10,UQCRC1","ATP5F1B,ATP5F1D,ATP5MG,CHCHD2,CHCHD5,COX5B,COX6A1,COX8A,CYC1,DLST,FH,IDH3B,MDH1,MTLN,NDUFA1,NDUFA2,NDUFA3,NDUFA6,NDUFA8,NDUFB11,NDUFB2,NDUFB6,NDUFB7,NDUFB9,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS8,PARK7,PDHA1,PDHB,SDHB,SUCLG1,UQCR10,UQCRC1","ENSG00000110955,ENSG00000099624,ENSG00000167283,ENSG00000106153,ENSG00000125611,ENSG00000135940,ENSG00000111775,ENSG00000176340,ENSG00000179091,ENSG00000119689,ENSG00000091483,ENSG00000101365,ENSG00000014641,ENSG00000175701,ENSG00000125356,ENSG00000131495,ENSG00000170906,ENSG00000184983,ENSG00000119421,ENSG00000147123,ENSG00000090266,ENSG00000165264,ENSG00000099795,ENSG00000147684,ENSG00000158864,ENSG00000213619,ENSG00000164258,ENSG00000145494,ENSG00000110717,ENSG00000116288,ENSG00000131828,ENSG00000168291,ENSG00000117118,ENSG00000163541,ENSG00000184076,ENSG00000010256","GO:BP - cellular respiration"
"query_1",TRUE,5.8090269697403e-11,100,664,23,0.0346385542168675,0.23,"GO:0042775","GO:BP","mitochondrial ATP synthesis coupled electron transport",21017,10360,"IGI,IBA NAS IEA,IBA NAS,NAS IEA,IBA NAS,NAS,NAS,NAS,NAS,NAS IEA,NAS,IMP IBA TAS NAS IEA,NAS,TAS NAS IEA,IMP IBA NAS IEA,IMP NAS IEA,NAS,IBA NAS IEA,IMP IBA NAS,IMP IEA,NAS,IBA NAS IEA,NAS IEA","CHCHD2,COX5B,COX6A1,COX8A,CYC1,NDUFA1,NDUFA2,NDUFA3,NDUFA6,NDUFA8,NDUFB2,NDUFB6,NDUFB7,NDUFB9,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS8,PARK7,SDHB,UQCR10,UQCRC1","CHCHD2,COX5B,COX6A1,COX8A,CYC1,NDUFA1,NDUFA2,NDUFA3,NDUFA6,NDUFA8,NDUFB2,NDUFB6,NDUFB7,NDUFB9,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS8,PARK7,SDHB,UQCR10,UQCRC1","ENSG00000106153,ENSG00000135940,ENSG00000111775,ENSG00000176340,ENSG00000179091,ENSG00000125356,ENSG00000131495,ENSG00000170906,ENSG00000184983,ENSG00000119421,ENSG00000090266,ENSG00000165264,ENSG00000099795,ENSG00000147684,ENSG00000158864,ENSG00000213619,ENSG00000164258,ENSG00000145494,ENSG00000110717,ENSG00000116288,ENSG00000117118,ENSG00000184076,ENSG00000010256","GO:BP - mitochondrial ATP synthesis coupled electron transport"
"query_1",TRUE,5.8090269697403e-11,100,664,23,0.0346385542168675,0.23,"GO:0042773","GO:BP","ATP synthesis coupled electron transport",21017,10358,"IGI,IBA NAS IEA,IBA NAS,NAS IEA,IBA NAS,NAS,NAS,NAS,NAS,NAS IEA,NAS,IMP IBA TAS NAS IEA,NAS,TAS NAS IEA,IMP IBA NAS IEA,IMP NAS IEA,NAS,IBA NAS IEA,IMP IBA NAS,IMP IEA,NAS,IBA NAS IEA,NAS IEA","CHCHD2,COX5B,COX6A1,COX8A,CYC1,NDUFA1,NDUFA2,NDUFA3,NDUFA6,NDUFA8,NDUFB2,NDUFB6,NDUFB7,NDUFB9,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS8,PARK7,SDHB,UQCR10,UQCRC1","CHCHD2,COX5B,COX6A1,COX8A,CYC1,NDUFA1,NDUFA2,NDUFA3,NDUFA6,NDUFA8,NDUFB2,NDUFB6,NDUFB7,NDUFB9,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS8,PARK7,SDHB,UQCR10,UQCRC1","ENSG00000106153,ENSG00000135940,ENSG00000111775,ENSG00000176340,ENSG00000179091,ENSG00000125356,ENSG00000131495,ENSG00000170906,ENSG00000184983,ENSG00000119421,ENSG00000090266,ENSG00000165264,ENSG00000099795,ENSG00000147684,ENSG00000158864,ENSG00000213619,ENSG00000164258,ENSG00000145494,ENSG00000110717,ENSG00000116288,ENSG00000117118,ENSG00000184076,ENSG00000010256","GO:BP - ATP synthesis coupled electron transport"
"query_1",TRUE,5.8090269697403e-11,3570,664,189,0.284638554216867,0.0529411764705882,"GO:0006996","GO:BP","organelle organization",21017,2611,"NAS,IDA NAS,TAS,IMP IBA,IDA IBA,NAS,IMP IBA,IMP IBA,IDA IBA NAS IEA,IDA IMP IBA IEA,IMP,IMP,IEA,NAS,IEA,NAS IEA,IDA IMP,NAS,IMP IBA IEA,IDA,IMP IBA IEA,ISS IEA,IBA IEA,IMP,IBA IEA,IEA,IMP,TAS,IMP IBA IEA,IMP IBA,IMP IBA,IDA IMP ISS IBA TAS NAS IEA,IBA,IMP IBA NAS IC,IDA IMP NAS IEA,IMP IBA TAS NAS IEA,IMP IBA TAS NAS IEA,IMP IBA TAS NAS IEA,ISS,IMP IBA IEA,ISS IBA IEA,IDA IBA IC,IMP IBA TAS,IMP ISO IBA,IMP IBA,IBA IEA,ISS,IMP IBA,IMP IBA IEA,ISS,NAS,IMP IBA IEA,IDA IMP,IDA IMP,IDA IMP,IMP,IMP IBA,IMP IEA,IMP,ISS,IDA IMP IBA IEA,IEA,IDA IMP NAS IEA,IBA,IMP IBA,IBA NAS IEA,IDA,IDA,IEA,IMP IBA NAS,IBA NAS IEA,IDA,IMP IBA,IDA TAS,IMP,IMP IBA,IDA IBA IEA,IBA,IEA,IMP,IBA,IBA,IMP TAS NAS,TAS IEA,IMP TAS IEA,IBA,IEA,IMP IBA NAS IC,ISS IEA,IMP IBA,IDA,IBA NAS IC,IDA IMP IEA,IDA TAS,IMP,IMP,IMP,IMP,IMP,IMP IBA IEA,IMP,IMP IBA,IMP,IMP,IMP,ISS IEA,IMP IEA,IMP,IMP IBA,IMP,IMP,IMP,IGI IBA,IMP,ISS IEA,IMP IBA,IDA ISS IBA IEA,IDA,IMP IBA,IDA IMP,IDA,TAS,IBA IEA,IDA IMP IBA,IEA,ISS,IMP IEA,IMP,IMP,IEA,IMP ISS IEA,IEA,IDA IMP IBA,ISS,IMP IBA IEA,IEA,IBA,IEA,IBA IEA,IMP,IMP ISO IEA,IDA,IMP IBA IEA,IMP ISS IBA,IDA,NAS,NAS,IBA,IMP IBA,ISS IEA,IBA IEA,IDA ISS IEA,IBA IEA,IBA,IBA,IDA IMP ISS IBA TAS NAS IEA,IDA,IDA IMP IBA TAS IEA,IDA IMP IGI IBA NAS IEA,IBA,IMP IBA,IDA IMP ISS IBA IEA,IDA,IDA,IDA,IBA IEA,NAS,NAS,NAS,NAS,NAS,IDA IEA,IDA IBA IEA,IBA IEA,IDA IBA IEA,IBA IEA,IBA IEA,IBA,IMP ISS IBA IEA,NAS,IEA,IDA IMP,IDA IBA,ISS IEA,TAS NAS,TAS NAS IEA,TAS NAS,IDA IBA IEA,IBA","ABI1,ACTB,ALDOA,ALKBH4,ANAPC11,AP1S1,ARC,ARFIP2,ARPC4,ATG101,ATG7,ATP5F1D,ATP5IF1,ATP6V0B,ATP6V1E1,ATP6V1H,AUP1,AURKAIP1,BAD,BANF1,BCS1L,BFSP1,BMERB1,BNIP1,CAP2,CBLN1,CCDC115,CDK5,CENPX,CETN2,CFAP20,CFL1,CHCHD2,CHCHD6,CHMP1A,CHMP4B,CHMP6,CHMP7,CHP1,COA3,COBL,CORO1B,COX14,DCTN2,DMAC2,DNAJA3,DUSP1,DYNC1LI1,DYNC2LI1,DYNLT1,ECSIT,EIF6,EMC3,EMC7,EMC9,EMD,ERAL1,FBXW5,FEZ1,FGD5,FIS1,GAP43,GET3,H1-0,HAX1,HPS6,HRAS,HSP90AA1,HTRA2,IFT43,IFT57,KAT2A,KCTD17,KIF25,KIF9,KLHL12,KRT25,KRT7,LARGE1,LCMT1,LIMD2,LSM4,MAD2L2,MAP2K2,MAPK3,MARCKSL1,MFSD14A,MICOS13,MID1IP1,MPV17L2,MTRES1,MTX2,MUL1,NAA10,NDUFA1,NDUFA2,NDUFA3,NDUFA6,NDUFA8,NDUFAF2,NDUFB11,NDUFB2,NDUFB6,NDUFB7,NDUFB9,NDUFS2,NDUFS3,NDUFS4,NDUFS8,NGRN,NME3,NME7,NSFL1C,NUDC,PARK7,PEF1,PEX11B,PFDN2,PHETA2,PHPT1,PI4KB,PIN1,PLEKHJ1,PLK3,PPP2R1A,PPP2R2D,PPT1,PRUNE1,PSMD10,PSMD13,PTK2B,RAB5B,RAC3,REEP6,RGS14,RGS4,RND2,RNF5,RPS15,RPS23,RUVBL2,SAMD9,SDHAF1,SEPTIN7,SGTA,SHLD1,SHLD3,SNAP47,SNX11,SOD1,SPATA7,SSNA1,STMN4,TAGLN3,TBCB,TERF2IP,TFE3,TIMM22,TINF2,TMED3,TMED9,TMEM107,TMEM147,TMEM223,TMEM9,TMSB10,TRAPPC1,TRAPPC2B,TRAPPC2L,TRAPPC3,TRAPPC4,TRIM32,TTLL1,TUBA1A,TUBA1B,TUBB,TUBB2B,TUBB4B,TWF2,UBAP1,UBB,UBE2S,UQCC1,VDAC3,VPS25,VPS28,VPS37D,WDR1,WDR54","ABI1,ACTB,ALDOA,ALKBH4,ANAPC11,AP1S1,ARC,ARFIP2,ARPC4,ATG101,ATG7,ATP5F1D,ATP5IF1,ATP6V0B,ATP6V1E1,ATP6V1H,AUP1,AURKAIP1,BAD,BANF1,BCS1L,BFSP1,BMERB1,BNIP1,CAP2,CBLN1,CCDC115,CDK5,CENPX,CETN2,CFAP20,CFL1,CHCHD2,CHCHD6,CHMP1A,CHMP4B,CHMP6,CHMP7,CHP1,COA3,COBL,CORO1B,COX14,DCTN2,DMAC2,DNAJA3,DUSP1,DYNC1LI1,DYNC2LI1,DYNLT1,ECSIT,EIF6,EMC3,EMC7,EMC9,EMD,ERAL1,FBXW5,FEZ1,FGD5,FIS1,GAP43,GET3,H1-0,HAX1,HPS6,HRAS,HSP90AA1,HTRA2,IFT43,IFT57,KAT2A,KCTD17,KIF25,KIF9,KLHL12,KRT25,KRT7,LARGE1,LCMT1,LIMD2,LSM4,MAD2L2,MAP2K2,MAPK3,MARCKSL1,MFSD14A,MICOS13,MID1IP1,MPV17L2,MTRES1,MTX2,MUL1,NAA10,NDUFA1,NDUFA2,NDUFA3,NDUFA6,NDUFA8,NDUFAF2,NDUFB11,NDUFB2,NDUFB6,NDUFB7,NDUFB9,NDUFS2,NDUFS3,NDUFS4,NDUFS8,NGRN,NME3,NME7,NSFL1C,NUDC,PARK7,PEF1,PEX11B,PFDN2,PHETA2,PHPT1,PI4KB,PIN1,PLEKHJ1,PLK3,PPP2R1A,PPP2R2D,PPT1,PRUNE1,PSMD10,PSMD13,PTK2B,RAB5B,RAC3,REEP6,RGS14,RGS4,RND2,RNF5,RPS15,RPS23,RUVBL2,SAMD9,SDHAF1,SEPTIN7,SGTA,SHLD1,SHLD3,SNAP47,SNX11,SOD1,SPATA7,SSNA1,STMN4,TAGLN3,TBCB,TERF2IP,TFE3,TIMM22,TINF2,TMED3,TMED9,TMEM107,TMEM147,TMEM223,TMEM9,TMSB10,TRAPPC1,TRAPPC2B,TRAPPC2L,TRAPPC3,TRAPPC4,TRIM32,TTLL1,TUBA1A,TUBA1B,TUBB,TUBB2B,TUBB4B,TWF2,UBAP1,UBB,UBE2S,UQCC1,VDAC3,VPS25,VPS28,VPS37D,WDR1,WDR54","ENSG00000136754,ENSG00000075624,ENSG00000149925,ENSG00000160993,ENSG00000141552,ENSG00000106367,ENSG00000198576,ENSG00000132254,ENSG00000241553,ENSG00000123395,ENSG00000197548,ENSG00000099624,ENSG00000130770,ENSG00000117410,ENSG00000131100,ENSG00000047249,ENSG00000115307,ENSG00000175756,ENSG00000002330,ENSG00000175334,ENSG00000074582,ENSG00000125864,ENSG00000166780,ENSG00000113734,ENSG00000112186,ENSG00000102924,ENSG00000136710,ENSG00000164885,ENSG00000169689,ENSG00000147400,ENSG00000070761,ENSG00000172757,ENSG00000106153,ENSG00000159685,ENSG00000131165,ENSG00000101421,ENSG00000176108,ENSG00000147457,ENSG00000187446,ENSG00000183978,ENSG00000106078,ENSG00000172725,ENSG00000178449,ENSG00000175203,ENSG00000105341,ENSG00000103423,ENSG00000120129,ENSG00000144635,ENSG00000138036,ENSG00000146425,ENSG00000130159,ENSG00000242372,ENSG00000125037,ENSG00000134153,ENSG00000100908,ENSG00000102119,ENSG00000132591,ENSG00000159069,ENSG00000149557,ENSG00000154783,ENSG00000214253,ENSG00000172020,ENSG00000198356,ENSG00000189060,ENSG00000143575,ENSG00000166189,ENSG00000174775,ENSG00000080824,ENSG00000115317,ENSG00000119650,ENSG00000114446,ENSG00000108773,ENSG00000100379,ENSG00000125337,ENSG00000088727,ENSG00000117153,ENSG00000204897,ENSG00000135480,ENSG00000133424,ENSG00000205629,ENSG00000136490,ENSG00000130520,ENSG00000116670,ENSG00000126934,ENSG00000102882,ENSG00000175130,ENSG00000156875,ENSG00000174917,ENSG00000165175,ENSG00000254858,ENSG00000130349,ENSG00000128654,ENSG00000090432,ENSG00000102030,ENSG00000125356,ENSG00000131495,ENSG00000170906,ENSG00000184983,ENSG00000119421,ENSG00000164182,ENSG00000147123,ENSG00000090266,ENSG00000165264,ENSG00000099795,ENSG00000147684,ENSG00000158864,ENSG00000213619,ENSG00000164258,ENSG00000110717,ENSG00000182768,ENSG00000103024,ENSG00000143156,ENSG00000088833,ENSG00000090273,ENSG00000116288,ENSG00000162517,ENSG00000131779,ENSG00000143256,ENSG00000177096,ENSG00000054148,ENSG00000143393,ENSG00000127445,ENSG00000104886,ENSG00000173846,ENSG00000105568,ENSG00000175470,ENSG00000131238,ENSG00000143363,ENSG00000101843,ENSG00000185627,ENSG00000120899,ENSG00000111540,ENSG00000169750,ENSG00000115255,ENSG00000169220,ENSG00000117152,ENSG00000108830,ENSG00000204308,ENSG00000115268,ENSG00000186468,ENSG00000183207,ENSG00000205413,ENSG00000205138,ENSG00000122545,ENSG00000104969,ENSG00000171984,ENSG00000253251,ENSG00000143740,ENSG00000002919,ENSG00000142168,ENSG00000042317,ENSG00000176101,ENSG00000015592,ENSG00000144834,ENSG00000105254,ENSG00000166848,ENSG00000068323,ENSG00000177370,ENSG00000092330,ENSG00000166557,ENSG00000184840,ENSG00000179029,ENSG00000105677,ENSG00000168569,ENSG00000116857,ENSG00000034510,ENSG00000170043,ENSG00000256060,ENSG00000167515,ENSG00000054116,ENSG00000196655,ENSG00000119401,ENSG00000100271,ENSG00000167552,ENSG00000123416,ENSG00000196230,ENSG00000137285,ENSG00000188229,ENSG00000247596,ENSG00000165006,ENSG00000170315,ENSG00000108106,ENSG00000101019,ENSG00000078668,ENSG00000131475,ENSG00000160948,ENSG00000176428,ENSG00000071127,ENSG00000005448","GO:BP - organelle organization"
"query_1",TRUE,6.69564810895515e-11,145,664,27,0.0406626506024096,0.186206896551724,"GO:0006119","GO:BP","oxidative phosphorylation",21017,1977,"IDA IBA,IDA NAS,IDA,IGI,IBA NAS IEA,IBA NAS IEA,NAS IEA,IBA NAS,NAS,NAS,NAS,NAS,NAS IEA,NAS,NAS,IMP IBA TAS NAS IEA,NAS,TAS NAS IEA,IMP IBA NAS IEA,IMP NAS IEA,NAS,IBA NAS IEA,IMP IBA NAS,IMP IEA,NAS,IBA NAS IEA,TAS NAS IEA","ATP5F1B,ATP5F1D,ATP5MG,CHCHD2,COX5B,COX6A1,COX8A,CYC1,NDUFA1,NDUFA2,NDUFA3,NDUFA6,NDUFA8,NDUFB11,NDUFB2,NDUFB6,NDUFB7,NDUFB9,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS8,PARK7,SDHB,UQCR10,UQCRC1","ATP5F1B,ATP5F1D,ATP5MG,CHCHD2,COX5B,COX6A1,COX8A,CYC1,NDUFA1,NDUFA2,NDUFA3,NDUFA6,NDUFA8,NDUFB11,NDUFB2,NDUFB6,NDUFB7,NDUFB9,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS8,PARK7,SDHB,UQCR10,UQCRC1","ENSG00000110955,ENSG00000099624,ENSG00000167283,ENSG00000106153,ENSG00000135940,ENSG00000111775,ENSG00000176340,ENSG00000179091,ENSG00000125356,ENSG00000131495,ENSG00000170906,ENSG00000184983,ENSG00000119421,ENSG00000147123,ENSG00000090266,ENSG00000165264,ENSG00000099795,ENSG00000147684,ENSG00000158864,ENSG00000213619,ENSG00000164258,ENSG00000145494,ENSG00000110717,ENSG00000116288,ENSG00000117118,ENSG00000184076,ENSG00000010256","GO:BP - oxidative phosphorylation"
"query_1",TRUE,6.69564810895515e-11,92,664,22,0.0331325301204819,0.239130434782609,"GO:0019646","GO:BP","aerobic electron transport chain",21017,5967,"IBA NAS IEA,IBA NAS,NAS IEA,IBA NAS,NAS,NAS,NAS,NAS,NAS IEA,NAS,TAS NAS IEA,NAS,TAS NAS IEA,IMP IBA NAS IEA,IMP NAS IEA,NAS,IBA NAS IEA,IMP IBA NAS,IMP IEA,NAS,IBA NAS IEA,NAS IEA","COX5B,COX6A1,COX8A,CYC1,NDUFA1,NDUFA2,NDUFA3,NDUFA6,NDUFA8,NDUFB2,NDUFB6,NDUFB7,NDUFB9,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS8,PARK7,SDHB,UQCR10,UQCRC1","COX5B,COX6A1,COX8A,CYC1,NDUFA1,NDUFA2,NDUFA3,NDUFA6,NDUFA8,NDUFB2,NDUFB6,NDUFB7,NDUFB9,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS8,PARK7,SDHB,UQCR10,UQCRC1","ENSG00000135940,ENSG00000111775,ENSG00000176340,ENSG00000179091,ENSG00000125356,ENSG00000131495,ENSG00000170906,ENSG00000184983,ENSG00000119421,ENSG00000090266,ENSG00000165264,ENSG00000099795,ENSG00000147684,ENSG00000158864,ENSG00000213619,ENSG00000164258,ENSG00000145494,ENSG00000110717,ENSG00000116288,ENSG00000117118,ENSG00000184076,ENSG00000010256","GO:BP - aerobic electron transport chain"
"query_1",TRUE,7.00744110890124e-11,66,664,19,0.0286144578313253,0.287878787878788,"GO:0042776","GO:BP","proton motive force-driven mitochondrial ATP synthesis",21017,10361,"IDA IBA,IDA NAS,IDA,NAS,NAS,NAS,NAS,NAS,NAS,NAS,NAS,NAS,NAS,NAS,NAS,NAS,NAS,NAS,NAS","ATP5F1B,ATP5F1D,ATP5MG,NDUFA1,NDUFA2,NDUFA3,NDUFA6,NDUFA8,NDUFB11,NDUFB2,NDUFB6,NDUFB7,NDUFB9,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS8,SDHB","ATP5F1B,ATP5F1D,ATP5MG,NDUFA1,NDUFA2,NDUFA3,NDUFA6,NDUFA8,NDUFB11,NDUFB2,NDUFB6,NDUFB7,NDUFB9,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS8,SDHB","ENSG00000110955,ENSG00000099624,ENSG00000167283,ENSG00000125356,ENSG00000131495,ENSG00000170906,ENSG00000184983,ENSG00000119421,ENSG00000147123,ENSG00000090266,ENSG00000165264,ENSG00000099795,ENSG00000147684,ENSG00000158864,ENSG00000213619,ENSG00000164258,ENSG00000145494,ENSG00000110717,ENSG00000117118","GO:BP - proton motive force-driven mitochondrial ATP synthesis"
"query_1",TRUE,7.92112804817775e-11,104,664,23,0.0346385542168675,0.221153846153846,"GO:0033108","GO:BP","mitochondrial respiratory chain complex assembly",21017,8042,"IMP IBA IEA,IMP IBA IEA,IMP IBA TAS,IMP IBA,NAS,IMP,IMP,IMP,IMP,IMP,IMP IBA IEA,IMP,IMP IBA,IMP,IMP,IMP,ISS IEA,IMP IEA,IMP,IMP IBA,IMP IBA IEA,IDA,IDA IBA","BCS1L,COA3,COX14,DMAC2,ECSIT,NDUFA1,NDUFA2,NDUFA3,NDUFA6,NDUFA8,NDUFAF2,NDUFB11,NDUFB2,NDUFB6,NDUFB7,NDUFB9,NDUFS2,NDUFS3,NDUFS4,NDUFS8,SDHAF1,TMEM223,UQCC1","BCS1L,COA3,COX14,DMAC2,ECSIT,NDUFA1,NDUFA2,NDUFA3,NDUFA6,NDUFA8,NDUFAF2,NDUFB11,NDUFB2,NDUFB6,NDUFB7,NDUFB9,NDUFS2,NDUFS3,NDUFS4,NDUFS8,SDHAF1,TMEM223,UQCC1","ENSG00000074582,ENSG00000183978,ENSG00000178449,ENSG00000105341,ENSG00000130159,ENSG00000125356,ENSG00000131495,ENSG00000170906,ENSG00000184983,ENSG00000119421,ENSG00000164182,ENSG00000147123,ENSG00000090266,ENSG00000165264,ENSG00000099795,ENSG00000147684,ENSG00000158864,ENSG00000213619,ENSG00000164258,ENSG00000110717,ENSG00000205138,ENSG00000168569,ENSG00000101019","GO:BP - mitochondrial respiratory chain complex assembly"
"query_1",TRUE,8.20001045179288e-11,115,664,24,0.036144578313253,0.208695652173913,"GO:0097250","GO:BP","mitochondrial respirasome assembly",21017,18559,"IMP,IMP IBA IEA,IMP IBA IEA,IMP IBA TAS,IMP IBA,NAS,IMP,IMP,IMP,IMP,IMP,IMP IBA IEA,IMP,IMP IBA,IMP,IMP,IMP,ISS IEA,IMP IEA,IMP,IMP IBA,IMP IBA IEA,IDA,IDA IBA","ATP5F1D,BCS1L,COA3,COX14,DMAC2,ECSIT,NDUFA1,NDUFA2,NDUFA3,NDUFA6,NDUFA8,NDUFAF2,NDUFB11,NDUFB2,NDUFB6,NDUFB7,NDUFB9,NDUFS2,NDUFS3,NDUFS4,NDUFS8,SDHAF1,TMEM223,UQCC1","ATP5F1D,BCS1L,COA3,COX14,DMAC2,ECSIT,NDUFA1,NDUFA2,NDUFA3,NDUFA6,NDUFA8,NDUFAF2,NDUFB11,NDUFB2,NDUFB6,NDUFB7,NDUFB9,NDUFS2,NDUFS3,NDUFS4,NDUFS8,SDHAF1,TMEM223,UQCC1","ENSG00000099624,ENSG00000074582,ENSG00000183978,ENSG00000178449,ENSG00000105341,ENSG00000130159,ENSG00000125356,ENSG00000131495,ENSG00000170906,ENSG00000184983,ENSG00000119421,ENSG00000164182,ENSG00000147123,ENSG00000090266,ENSG00000165264,ENSG00000099795,ENSG00000147684,ENSG00000158864,ENSG00000213619,ENSG00000164258,ENSG00000110717,ENSG00000205138,ENSG00000168569,ENSG00000101019","GO:BP - mitochondrial respirasome assembly"
